Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0131200001020013512;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131200001020013512;Определение поставщика завершено;"2020-14598/ Выполнение работ по ремонту мостового перехода на км 23+500 автомобильнойдорогиМ ""Дон""-Богучар-Петропавловка в Петропавловском муниципальном районеВоронежскойобласти";УПРАВЛЕНИЕ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОКВОРОНЕЖСКОЙОБЛАСТИ;18.12.2020;150 351 160,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131200001020013512;ДЕПАРТАМЕНТ ДОРОЖНОЙ ДЕЯТЕЛЬНОСТИ ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНОЕ ПРЕДПРИЯТИЕ ""МОСТОСТРОЙ""";1 - Победитель;141 330 090,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖСТРОЙ""";2 - Второй номер;142 081 846,20;31.12.2021;26.01.2021;;392524, ОБЛ ТАМБОВСКАЯ, Р-Н ТАМБОВСКИЙ, МКР ПЕРИКСИНСКИЙ, ПОСЕЛЕНИЕ ПОКРОВО-ПРИГОРОДНЫЙ С/С, СТРОЕНИЕ 6А,;6820039655;791-588-95522vasia77@mail.ru
№ 0818500000820007014;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0818500000820007014;Определение поставщика завершено;"Выполнение проектно-изыскательских работ по объекту: ""Капитальный ремонт автомобильнойдорогист-цаВоронежская- с.Суворовское - ст-ца Пластуновская на участке км 32+530 - км 36+802 в Динском районе""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";17.12.2020;18 679 693,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820007014;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖПРОЕКТСТРОЙ""";1 - Победитель;16 624 926,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНДЭКСПРО""";2 - Второй номер;8 590 195,75;31.08.2021;11.02.2021;;350038, КРАЙ КРАСНОДАРСКИЙ, Г КРАСНОДАР, УЛ ПРОМЫШЛЕННАЯ, ДОМ 49, ПОМЕЩЕНИЕ 37;2309118153;7-861-2595054post@injps.ru
№ 0818500000820007011;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0818500000820007011;Определение поставщика завершено;"Выполнение проектно-изыскательских работ по объекту: ""Капитальный ремонт автомобильнойдорогист-цаВоронежская- с.Суворовское - ст-ца Пластуновская  на участке км 0+000 - км 10+800 в Усть-Лабинском районе""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";17.12.2020;19 605 775,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820007011;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖПРОЕКТСТРОЙ""";1 - Победитель;17 449 140,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-КОНСТРУКТОРСКОЕ БЮРО ""ИДЕЯ""";2 - Второй номер;19 605 775,20;31.08.2021;11.02.2021;;350038, КРАЙ КРАСНОДАРСКИЙ, Г КРАСНОДАР, УЛ ПРОМЫШЛЕННАЯ, ДОМ 49, ПОМЕЩЕНИЕ 37;2309118153;7-861-2595054post@injps.ru
№ 32009808398;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009808398;Закупка завершена;...  объекту «АвтомобильнаядорогаМ-4 «Дон» - от Москвы черезВоронеж, Ростов-на ...  основе автомобильнойдорогиМ-4 «Дон» от Москвы черезВоронеж, Ростов-на ... » Этап №5. Строительство автомобильнойдорогиМ-4 «Дон» на участке ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";16.12.2020;417 322 754,10 ₽;;;;;;;;;;;;;;
№ 0131300069020000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300069020000022;Определение поставщика завершено;Выполнение работ по содержаниюдорогв 2021 году Ольховатского городского поселения Ольховатского муниципального районаВоронежскойобласти (уборка снега);АДМИНИСТРАЦИЯ ОЛЬХОВАТСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ОЛЬХОВАТСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;15.12.2020;1 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300069020000022;АДМИНИСТРАЦИЯ ОЛЬХОВАТСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ОЛЬХОВАТСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;Петрова В. Ю.;1 - Победитель;1 466 700,98;Тищенко Л. В.;2 - Второй номер;1 474 999,80;31.12.2021;11.01.2021;;ОБЛ ВОРОНЕЖСКАЯ 36, Р-Н ОЛЬХОВАТСКИЙ, - ОЛЬХОВАТКА;Да;субъект малого предпринимательства
№ 32009804235;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009804235;Закупка завершена;Договор на выполнение работ по уточнению границавтодорогив ЕГРН для безвозмездной передачи в Департамент автомобильныхдорог Воронежскойобласти;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";15.12.2020;92 000,00 ₽;;;;;;;;;;;;;;
№ 0354100008420000111;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0354100008420000111;Определение поставщика завершено;"...  по повышению уровня обустройства автомобильныхдорогфедерального значения. Расходы на ...  автомобильныхдорогфедерального значения. Устройство стационарного электрического освещения на автомобильнойдороге...  Р-298 Курск -Воронеж- автомобильнаядорогаР-22 ""Каспий ...  Бродовое), на автомобильнойдорогеР-193Воронеж- Тамбов на участке км ... .п. Большой Самовец),Воронежскаяобласть";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";15.12.2020;3 120 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000111;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР - ДОРСЕРВИС""";;3 120 000,00;09.08.2021;29.01.2021;;394033, ОБЛ ВОРОНЕЖСКАЯ 36, Г ВОРОНЕЖ, ПР-КТ Ленинский  д.172 офис 11;3666094663;7-4732-610850cds@cds.vrn.ru
№ 32009800618;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009800618;Закупка завершена;Конкурс в электронной форме на право заключения договора на выполнение работ по модернизации сети передачи данных автомобильнойдорогиМ-4 «Дон» от Москвы черезВоронеж, Ростов-на-Дону, Краснодар до Новороссийска км 21 – км 225, Московская и Тульская области (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ПЛАТНЫЕДОРОГИ""";14.12.2020;27 834 830,40 ₽;;;;;;;;;;;;;;
№ 0131300019120000120;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300019120000120;Определение поставщика завершено;Зимние содержание автомобильныхдорогобщего пользования местного значения в Грибановском городском поселении;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ ГРИБАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;14.12.2020;2 493 179,17 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300019120000120;АДМИНИСТРАЦИЯ ГРИБАНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ГРИБАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ГРИБАНОВСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""КОММУНАЛЬЩИК""";;2 493 179,17;31.12.2021;11.01.2021;;397240, ОБЛ ВОРОНЕЖСКАЯ 36, Р-Н ГРИБАНОВСКИЙ, ПГТ ГРИБАНОВСКИЙ, УЛ КОММУНАЛЬНАЯ, 32, -, -;3609005378;
№ 0131200001020013060;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131200001020013060;Определение поставщика завершено;2020-14748_Оказание услуг по охране автоматических пунктов весогабаритного контроля на автомобильныхдорогахрегионального и межмуниципального значенияВоронежскойобласти;УПРАВЛЕНИЕ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОКВОРОНЕЖСКОЙОБЛАСТИ;11.12.2020;5 474 912,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131200001020013060;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОРОНЕЖСКОЙ ОБЛАСТИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР БЕЗОПАСНОСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ОХРАННОЕ ПРЕДПРИЯТИЕ ""АНГЕЛ""";1 - Победитель;3 257 572,31;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЧАСТНОЕ ОХРАННОЕ ПРЕДПРИЯТИЕ ""АВАНГАРД""";2 - Второй номер;3 284 946,88;31.03.2022;02.02.2021;;355035, КРАЙ СТАВРОПОЛЬСКИЙ, Г СТАВРОПОЛЬ, УЛ Р.ЛЮКСЕМБУРГ, ДОМ 59, ПОМЕЩЕНИЕ 18/2;2634809109;79885574541angel-op@yandex.ru
№ 0131300000620002573;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620002573;Определение поставщика завершено;Разработка проектно-сметной документации на строительство и реконструкцию улицы Академика Конопатова и проезда от улицы Ломоносова до ул. Академика Конопатова в г.Воронеж;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;09.12.2020;2 942 315,49 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620002573;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ ""ГОРОДСКАЯ ДИРЕКЦИЯ ДОРОЖНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОСТОВРЕГИОНСТРОЙ""";;2 927 603,91;31.12.2021;14.01.2021;;344019, Россия, Ростовская область, г. Ростов-на-Дону, ул. 5-я линия, 47;6167195453;7-988-9966467Kudi-vudi@mail.ru
№ 0131200001020012947;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131200001020012947;Определение поставщика завершено;2020-14048/ Выполнение инженерных изысканий и подготовку проектной документации по устройству инженерно-технических систем обеспечения безопасности дорожного движения и дорожных сооружений на автомобильныхдорогахобщего пользования регионального или межмуниципального значенияВоронежскойобласти;УПРАВЛЕНИЕ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОКВОРОНЕЖСКОЙОБЛАСТИ;09.12.2020;10 989 905,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131200001020012947;ДЕПАРТАМЕНТ ДОРОЖНОЙ ДЕЯТЕЛЬНОСТИ ВОРОНЕЖСКОЙ ОБЛАСТИ;;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД""";;8 517 176,15;31.12.2021;25.01.2021;;394043, ОБЛ ВОРОНЕЖСКАЯ, Г ВОРОНЕЖ, УЛ ГЕРОЕВ РЕВОЛЮЦИИ, ДОМ 136Б, ОФИС 12;3666220220;79038507545kolestnik@mail.ru
№ 0354100008420000107;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000107;Определение поставщика завершено;"оказание услуг по содержанию автомобильныхдорог: М-2 «Крым» Москва – Тула – Орел– Курск – Белгород – граница с Украиной на участках 456+040 - км 476+230, км 483+340 - км 584+963, км 597+555 - км 603+000, подъезды к г. Курску км 0+000 – км 3+700, км 23+550 – км 31+050, обходг. Обоянь км 585+000 – км 598+000, обход г. Фатеж км 475+000 км 484+000; Р-298Курск –Воронеж– автомобильнаядорогаР-22 «Каспий» на участке км 9+200 – км152+595; А-142 Тросна – Калиновка на участке км 17+200 –  км 113+000, Курская область; А-142 Тросна – Калиновкана участке км 4+800 –км 17+200, Орловская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.12.2020;160 690 091,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000107;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""";;160 690 091,00;23.01.2023;29.12.2020;;302525, ОБЛ ОРЛОВСКАЯ 57, С/П ПЛАТОНОВСКОЕ, УЛ РАЗДОЛЬНАЯ, ДОМ 111;5720022409;7-4862-781782vector-r57@yandex.ru
№ 32009754351;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009754351;Закупка завершена;Конкурс в электронной форме на право заключения Договора на оказание услуг по проведению лабораторных испытаний дорожно-строительных материалов, применяемых на объектах Государственной компании «Российские автомобильныедороги» на автомобильнойдорогеМ-4 «Дон» в Липецкой иВоронежскойобластях (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";02.12.2020;16 067 414,34 ₽;;;;;;;;;;;;;;
№ 0131300000620002481;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620002481;Определение поставщика завершено;Поставка комбинированной дорожной машины;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;01.12.2020;6 300 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620002481;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ ""КОМБИНАТ БЛАГОУСТРОЙСТВА ЖЕЛЕЗНОДОРОЖНОГО РАЙОНА""";;;;;;;;;;;;
№ 0131300040420000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300040420000038;Определение поставщика завершено;Выполнение работ по уборке и содержаниюдороги обочиндорогс использованием специальной техники в городском поселении - город Острогожск в 2021г.;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ - ГОРОД ОСТРОГОЖСК ОСТРОГОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;01.12.2020;6 518 417,23 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300040420000038;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ - ГОРОД ОСТРОГОЖСК ОСТРОГОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ОСТРОГОЖСКИЙ КОМБИНАТ ПО БЛАГОУСТРОЙСТВУ""";;6 518 417,23;31.12.2021;22.12.2020;;397853, ОБЛ ВОРОНЕЖСКАЯ 36, Г ОСТРОГОЖСК, УЛ КАРЛА МАРКСА, 52;3619007590;7-47375-41932mupokb@yandex.ru
№ 32009744899;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009744899;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 4403/ЗКТЭ-ДЖВ/20 на право заключения договора оказания услуг по техническому обслуживанию автоматических дверей, турникетов, системы автоматической парковки (вокзалВоронеж);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.11.2020;763 200,00 ₽;;;;;;;;;;;;;;
№ 32009744237;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009744237;Закупка завершена;Конкурс в электронной форме на право заключения договора на выполнение работ по объекту «Реконструкция с последующей эксплуатацией на платной основе автомобильнойдорогиМ-4 «Дон» от Москвы черезВоронеж, Ростов-на-Дону, Краснодар до Новороссийска на участке км 715 – км 777,Воронежскаяобласть. Снегозащита» (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.11.2020;98 919 350,00 ₽;;;;;;;;;;;;;;
№ 32009744192;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009744192;Работа комиссии;Конкурс в электронной форме на право заключения договора на выполнение работ по объекту «Реконструкция с последующей эксплуатацией на платной основе автомобильнойдорогиМ-4 «Дон» от Москвы черезВоронеж, Ростов-на-Дону, Краснодар до Новороссийска на участке км 715 – км 777,Воронежскаяобласть. Площадки отдыха. Этап 1» (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.11.2020;251 709 720,00 ₽;;;;;;;;;;;;;;
№ 32009744178;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009744178;Работа комиссии;Конкурс в электронной форме на право заключения Договора на выполнение работ по объекту «Реконструкция с последующей эксплуатацией на платной основе автомобильнойдорогиМ-4 «Дон» от Москвы черезВоронеж, Ростов-на-Дону, Краснодар до Новороссийска на участке км 715 – км 777,Воронежскаяобласть. Площадки отдыха. Этап 2»(участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.11.2020;235 352 690,00 ₽;;;;;;;;;;;;;;
№ 32009743796;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009743796;Закупка завершена;Запрос котировок в электронной форме № 4387/ЗКТЭ-ДЖВ/20 на право заключения договора оказания услуг по пожарной безопасности (вокзалы Липецк, Грязи-Воронежские, Елец, Тамбов, Мичуринск-Уральский, Богоявленск, Кирсанов);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.11.2020;787 440,00 ₽;;;;;;;;;;;;;;
№ 0354100008420000103;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000103;Определение поставщика завершено;Оказание услуг по содержанию автомобильнойдорогиБелгород - Павловск (через Корочу, Алексеевку, Россошь) и искусственных сооружений на ней,Воронежскаяобласть.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.11.2020;333 466 716,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000103;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕКОНЭНЕРГО""";;333 466 716,00;23.01.2023;11.01.2021;;394018, ОБЛ ВОРОНЕЖСКАЯ 36, Г ВОРОНЕЖ, УЛ ДЗЕРЖИНСКОГО, ДОМ 12А;3666089896;7-4732-607274office@rekonenergo.ru
№ 0354100008420000102;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000102;Определение поставщика завершено;Оказание услуг по содержанию автомобильнойдорогиБелгород - Павловск (через Корочу, Алексеевку, Россошь) и искусственных сооружений на ней,Воронежскаяобласть.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.11.2020;4 663 419,30 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000102;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОГИ ЧЕРНОЗЕМЬЯ""";;4 663 419,30;25.01.2021;24.12.2020;;394033, ОБЛ ВОРОНЕЖСКАЯ 36, Г ВОРОНЕЖ, УЛ ЗЕМЛЯЧКИ, ДОМ 25;3616013637;7-4732-001510dorogi36@gmail.com
№ 32009742498;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009742498;Закупка завершена;Конкурс в электронной форме на право заключения договора на разработку проектно-сметной и технической документации по объекту: «АвтомобильнаядорогаМ-4 «Дон» Москва –Воронеж– Ростов-на-Дону – Краснодар - Новороссийск. Ремонт надземного пешеходного перехода на км 27+350, Московская область» (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.11.2020;1 937 490,00 ₽;;;;;;;;;;;;;;
№ 32009734402;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009734402;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 4263/ЗКТЭ-ДЖВ/20 на право заключения договоров на оказание услуг по техническому обслуживанию систем вентиляции и кондиционирования;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";27.11.2020;;;;;;;;;;;;;;;
