Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0168500000620002550;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0168500000620002550;Определение поставщика завершено;Разработка проектной документации (с изысканиями) на капитальный ремонт автомобильнойдороги«Барыш – Инза – Карсун – Урено-Карлинское» км 118+215 – км 122+526 Карсунского районаУльяновскойобласти  (ул. Гусева, ул. Тельмана, ул. Курдюмова в р.п. Карсун);АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;11.12.2020;5 800 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000620002550;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ АВТОМОБИЛЬНЫХ ДОРОГ УЛЬЯНОВСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖДОР""";1 - Победитель;4 930 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-КОНСТРУКТОРСКОЕ БЮРО ""ИДЕЯ""";2 - Второй номер;5 000 000,00;;;;;;
№ 0168300011020000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168300011020000065;Определение поставщика завершено;Очистка от снега улиц,дороги дорожных разъездов в с.Баевка Николаевского районаУльяновскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""НИКОЛАЕВСКИЙ РАЙОН""УЛЬЯНОВСКОЙОБЛАСТИ";11.12.2020;248 733,88 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168300011020000065;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""НИКОЛАЕВСКИЙ РАЙОН"" УЛЬЯНОВСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Сульдин А. И.;;248 733,88;31.12.2021;14.01.2021;;ОБЛ УЛЬЯНОВСКАЯ 73, Р-Н НИКОЛАЕВСКИЙ, С БАЕВКА;Да;8-84247-21205mail@mail.ru
№ 32009791930;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009791930;Закупка завершена;Поставка облучателей медицинских бактерицидных для нуждУльяновскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";11.12.2020;33 600,00 ₽;;;;;;;;;;;;;;
№ 0168500000620002540;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000620002540;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Малиновского в г. Инза Инзенского районаУльяновскойобласти;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;11.12.2020;4 696 588,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000620002540;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ИНЗЕНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРСУ БАЗАРНЫЙ СЫЗГАН""";;4 696 588,00;31.12.2021;14.01.2021;;433700, ОБЛ УЛЬЯНОВСКАЯ 73, Р-Н БАЗАРНОСЫЗГАНСКИЙ, - БАЗАРНЫЙ СЫЗГАН, УЛ НАГОРНАЯ, ДОМ 59;7309005617;субъект малого предпринимательства
№ 0168300003120000145;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168300003120000145;Определение поставщика завершено;Работы по зимнему содержаниюдороги подъездных путей к местам захоронения на территории муниципального образования Карсунское городское поселение;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАРСУНСКИЙ РАЙОН""";10.12.2020;768 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168300003120000145;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДЕЛАМИ"" АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАРСУНСКИЙ РАЙОН"" УЛЬЯНОВСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Романов александр василье В.;;768 000,00;31.12.2021;11.01.2021;;ОБЛ УЛЬЯНОВСКАЯ 73, Р-Н КАРСУНСКИЙ, РАБОЧИЙ ПО КАРСУН;Да;субъект малого предпринимательства
№ 0168300003120000144;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168300003120000144;Определение поставщика завершено;Работы по зимнему содержаниюдороги подъездныхпутей к местам захоронения на территории муниципального образования Карсунскоегородское поселение;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАРСУНСКИЙ РАЙОН""";10.12.2020;534 852,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168300003120000144;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДЕЛАМИ"" АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАРСУНСКИЙ РАЙОН"" УЛЬЯНОВСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ХОЗЯЙСТВЕННАЯ КОНТОРА""";;534 852,00;31.12.2021;11.01.2021;;433210, ОБЛ УЛЬЯНОВСКАЯ 73, Р-Н КАРСУНСКИЙ, - КАРСУН, УЛ КУЙБЫШЕВА, 14;7309903410;
№ 0168300013020000877;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168300013020000877;Определение поставщика завершено;Выполнение работ по текущему ремонту и содержанию сетей уличного освещения города ДимитровградаУльяновскойобласти;УПРАВЛЕНИЕ ФИНАНСОВ И МУНИЦИПАЛЬНЫХ ЗАКУПОК ГОРОДА ДИМИТРОВГРАДАУЛЬЯНОВСКОЙОБЛАСТИ;09.12.2020;4 994 535,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168300013020000877;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГОРОДСКИЕ ДОРОГИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАНДАРТЭЛЕКТРОМОНТАЖ""";1 - Победитель;3 870 765,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ ИНЖИНИРИНГ""";2 - Второй номер;3 895 737,67;31.12.2021;13.01.2021;;432030, ОБЛ УЛЬЯНОВСКАЯ 73, Г УЛЬЯНОВСК, УЛ РЕПИНА, ДОМ 47А, ОФИС 5;7325167333;
№ 0168500000620002479;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000620002479;Определение поставщика завершено;Ремонт автомобильныхдороггородаУльяновска;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;08.12.2020;251 721 357,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000620002479;УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА АДМИНИСТРАЦИИ ГОРОДА УЛЬЯНОВСКА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФАТРАНССТРОЙ""";1 - Победитель;232 842 254,05;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛИТСТРОЙ""";2 - Второй номер;234 100 860,84;15.10.2022;14.01.2021;;15.10.2022;7325155955;01.04.2021
№ 0168500000620002477;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000620002477;Определение поставщика завершено;Ремонт автомобильныхдороггородаУльяновска;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;08.12.2020;223 808 191,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000620002477;УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА АДМИНИСТРАЦИИ ГОРОДА УЛЬЯНОВСКА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛИТСТРОЙ""";1 - Победитель;189 117 920,28;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФАТРАНССТРОЙ""";2 - Второй номер;190 236 961,24;15.10.2022;14.01.2021;;15.10.2022;2130067070;01.04.2021
№ 0168500000620002475;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000620002475;Определение поставщика завершено;Ремонт автомобильныхдороггородаУльяновска;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;08.12.2020;284 873 143,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000620002475;УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА АДМИНИСТРАЦИИ ГОРОДА УЛЬЯНОВСКА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДДОРСТРОЙ""";1 - Победитель;246 415 261,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФАТРАНССТРОЙ""";2 - Второй номер;246 415 261,00;15.10.2022;14.01.2021;;15.10.2022;2115003788;01.04.2021
№ 0168500000620002474;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000620002474;Определение поставщика завершено;Ремонт автомобильныхдороггородаУльяновска;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;08.12.2020;244 116 776,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000620002474;УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА АДМИНИСТРАЦИИ ГОРОДА УЛЬЯНОВСКА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙЦЕНТР""";1 - Победитель;206 278 676,12;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГИПРОСТРОЙМОСТ""";2 - Второй номер;207 499 260,00;15.10.2022;14.01.2021;;15.10.2022;7327083960;01.04.2021
№ 32009772424;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009772424;Закупка завершена;Историко-архивные работы для разработки раздела проекта по обеспечению сохранности объектов археологического наследия по объекту «М-12 «Строящаяся скоростная автомобильнаядорогаМосква - Нижний Новгород – Казань», 6 этап км 454 – км 586, Нижегородская область, Чувашская Республика (от пересечения с автомобильнойдорогойрегионального значения 22К-0162 «Работки – Порецкое» до пересечения с автомобильнойдорогойфедерального значения A-151 «Цивильск –Ульяновск»)» по территории Чувашии;ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ АРХЕОЛОГИИ РОССИЙСКОЙ АКАДЕМИИ НАУК;07.12.2020;225 916,00 ₽;;;;;;;;;;;;;;
№ 0168300003920000131;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168300003920000131;Определение поставщика завершено;Зимнее содержаниедорог(посыпка проезжей частиавтодорогпескосоляной смесью) МО «Чердаклинское городское поселение» Чердаклинского районаУльяновскойобласти;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЧЕРДАКЛИНСКИЙ РАЙОН""УЛЬЯНОВСКОЙОБЛАСТИ";04.12.2020;426 348,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168300003920000131;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""БЛАГОУСТРОЙСТВО И ОБСЛУЖИВАНИЕ НАСЕЛЕНИЯ ЧЕРДАКЛИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Идиятуллова М. Г.;;426 348,00;31.12.2021;28.12.2020;;ОБЛ УЛЬЯНОВСКАЯ 73, Р-Н ЧЕРДАКЛИНСКИЙ, С ПОПОВКА;Да;субъект малого предпринимательства
№ 0168300003920000130;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168300003920000130;Определение поставщика завершено;Зимнее содержаниедорог(очистка проезжей частиавтодороги обочинавтодорогот снега) МО «Чердаклинское городское поселение» Чердаклинского районаУльяновскойобласти;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЧЕРДАКЛИНСКИЙ РАЙОН""УЛЬЯНОВСКОЙОБЛАСТИ";04.12.2020;396 760,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168300003920000130;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""БЛАГОУСТРОЙСТВО И ОБСЛУЖИВАНИЕ НАСЕЛЕНИЯ ЧЕРДАКЛИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОСТРОЙ""";;394 776,20;31.12.2021;28.12.2020;;432010, ОБЛ УЛЬЯНОВСКАЯ 73, Г УЛЬЯНОВСК, УЛ БРЕСТСКАЯ, ДОМ 78, СТРОЕНИЕ 32, ОФИС 16;7328085657;субъект малого предпринимательства
№ 0168500000620002409;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000620002409;Определение поставщика завершено;Приборы для испытания дорожно-строительных материалов;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;03.12.2020;7 030 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000620002409;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ АВТОМОБИЛЬНЫХ ДОРОГ УЛЬЯНОВСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФРАТЕСТ""";;7 030 000,00;19.06.2021;30.12.2020;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФРАТЕСТ""Код по ОКПО:53727245ИНН:7720330647КПП:772601001Датапостановкина учет:03.02.2016";7720330647;117545, 117545, г.Москва, ул.Дорожная, д.8.корп.1,комн.К1-305В
№ 32009756375;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009756375;Закупка завершена;Поставка облучателей медицинских бактерицидных для нуждУльяновскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";03.12.2020;33 600,00 ₽;;;;;;;;;;;;;;
№ 0168300001120000087;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168300001120000087;Определение поставщика завершено;Ремонт участка автомобильнойдорогив с. Карабаевка по ул. Луговая и ул. Центральная  Цильнинского районаУльяновскойобласти (480 п.м.);"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЦИЛЬНИНСКИЙ РАЙОН""УЛЬЯНОВСКОЙОБЛАСТИ";02.12.2020;1 800 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168300001120000087;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""НОВОНИКУЛИНСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ЦИЛЬНИНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОСТРАНС""";;1 791 000,00;31.12.2021;13.01.2021;;432071, ОБЛ УЛЬЯНОВСКАЯ 73, Г УЛЬЯНОВСК, УЛ ГАГАРИНА, 6;7325102600;субъект малого предпринимательства
№ 0168500000620002344;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000620002344;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования регионального и межмуниципального значения Вешкаймского, Барышского, Карсунского районовУльяновскойобласти на 2021 – 2022 гг.;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;30.11.2020;256 211 547,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000620002344;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ АВТОМОБИЛЬНЫХ ДОРОГ УЛЬЯНОВСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСЬ""";1 - Победитель;217 779 814,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТДОРСТРОЙ""";2 - Второй номер;219 060 872,54;30.10.2022;24.12.2020;;433810, 433817, ОБЛ УЛЬЯНОВСКАЯ, Р-Н НИКОЛАЕВСКИЙ, РАБОЧИЙ ПО НИКОЛАЕВКА, УЛ МОЛОДЕЖНАЯ, 5,;7311003857;поставщик (подрядчик, исполнитель), который в соответствии с контрактом обязан привлечь к исполнению контракта субподрядчиков, соисполнителей из числа субъектов малого предпринимательства
№ 0168500000620002343;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000620002343;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования регионального и межмуниципального значения  Майнского, Цильнинского, Кузоватовского районовУльяновскойобласти  на 2021-2022 г.;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;30.11.2020;332 671 644,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000620002343;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ АВТОМОБИЛЬНЫХ ДОРОГ УЛЬЯНОВСКОЙ ОБЛАСТИ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГИПРОСТРОЙМОСТ""";1 - Победитель;312 711 345,36;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФАТРАНССТРОЙ""";2 - Второй номер;312 711 345,36;30.10.2022;15.01.2021;;432071, Ульяновская область, город Ульяновск, Ленинский район, 432071, ОБЛ УЛЬЯНОВСКАЯ, Г УЛЬЯНОВСК, УЛ КРАСНОАРМЕЙСКАЯ, ДОМ 18,;7325069417;поставщик (подрядчик, исполнитель), который в соответствии с контрактом обязан привлечь к исполнению контракта субподрядчиков, соисполнителей из числа субъектов малого предпринимательства
№ 32009742707;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009742707;Закупка завершена;Поставка углекислоты в баллонах для зарядки углекислотных огнетушителей для нужд Самарского отряда(Ульяновскоенаправление) филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";30.11.2020;45 000,00 ₽;;;;;;;;;;;;;;
№ 32009742219;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009742219;Работа комиссии;Открытый аукцион в электронной форме № 6405/ОАЭ-ТЭ/20 на право заключения договора на выполнение комплекса строительно- монтажных работ, включая поставку оборудовния, по объектам технического перевооружения устройств электроснабжения;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.11.2020;;;;;;;;;;;;;;;
№ 32009741950;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009741950;Закупка завершена;Оказание услуг по организации стрелковых мероприятий на стрелковом объекте (тире) для проведения учебно-тренировочных занятий по огневой подготовке (стрельбе) из боевого нарезного огнестрельного оружия в г.Ульяновскдля нужд Самарского отряда(Ульяновскоенаправление) филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";30.11.2020;14 400,00 ₽;;;;;;;;;;;;;;
№ 0168300001120000085;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168300001120000085;Определение поставщика завершено;Ремонт участка автомобильнойдорогипо ул. Чапаева в с. Кайсарово Цильнинского районаУльяновскойобласти;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЦИЛЬНИНСКИЙ РАЙОН""УЛЬЯНОВСКОЙОБЛАСТИ";30.11.2020;1 065 988,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168300001120000085;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЕЛХОВООЗЕРСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ЦИЛЬНИНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Галиуллов М. М.;;1 060 658,86;31.12.2021;31.12.2020;;"Россия, 432072, Ульяновская обл., 
г. Ульяновск, 1-й проезд Инженерный, 22";Да;8-8422-207093aviakom73a@mail.ru
