Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0848300062221000055;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0848300062221000055;Подача заявок;Выполнение работ по ремонту тротуара по адресу: ул. Б. Зеленовская на участке от Революционного проспекта до ул. К. Маркса в г. Подольск;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ТОРГОВ""";05.02.2021;1 447 620,78 ₽;;;;;;;;;;;;;;
№ 0848300062221000054;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0848300062221000054;Подача заявок;Выполнение работ по ремонту тротуара по адресу: Г.о. Подольск, г. Подольск, ул. Некрасова, ул. Чапаева, ул. Партизанская;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ТОРГОВ""";05.02.2021;4 435 420,88 ₽;;;;;;;;;;;;;;
№ 0134300097521000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0134300097521000023;Подача заявок;выполнение работ по устройству линий наружного освещения на территории города Иркутска;КОМИТЕТПО ЭКОНОМИКЕ И СТРАТЕГИЧЕСКОМУ ПЛАНИРОВАНИЮ АДМИНИСТРАЦИИ ГОРОДА ИРКУТСКА;04.02.2021;2 358 718,22 ₽;;;;;;;;;;;;;;
№ 0134300095221000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0134300095221000006;Подача заявок;Выполнение работ по уборке и ремонту автомобильныхдорог;КОМИТЕТПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ, СТРОИТЕЛЬСТВУ, ТРАНСПОРТУ И СВЯЗИ АДМИНИСТРАЦИИ АНГАРСКОГО ГОРОДСКОГО ОКРУГА;04.02.2021;67 504 690,63 ₽;;;;;;;;;;;;;;
№ 0845300011621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0845300011621000001;Подача заявок;Оказание услуг по техническому обслуживанию уличного освещения на территории Волосовского городского поселения;КОМИТЕТПО ГОРОДСКОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВОЛОСОВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН ЛЕНИНГРАДСКОЙ ОБЛАСТИ;04.02.2021;997 000,00 ₽;;;;;;;;;;;;;;
№ 0846300001921000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0846300001921000017;Подача заявок;Выполнение работ по ямочному ремонту на автомобильныхдорогахобщего пользования местного значения Липецкого муниципального района Липецкой области;КОМИТЕТЭКОНОМИЧЕСКОГО РАЗВИТИЯ И АГРАРНОЙ ПОЛИТИКИ АДМИНИСТРАЦИИ ЛИПЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ;04.02.2021;7 455 467,00 ₽;;;;;;;;;;;;;;
№ 0142300036921000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300036921000011;Подача заявок;Выполнение работ по благоустройству дворовых территорий многоквартирных домов городского поселения Безенчук в рамках реализации муниципальной программы «Формирование современной городской среды муниципального района Безенчукский» на 2021 год;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА БЕЗЕНЧУКСКИЙ САМАРСКОЙ ОБЛАСТИ;04.02.2021;198 471,60 ₽;;;;;;;;;;;;;;
№ 0117300025621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300025621000001;Подача заявок;Выполнение работ по текущему ремонту дворовых проездов многоквартирных домов в г. Новоалтайске;АДМИНИСТРАЦИЯ ГОРОДА НОВОАЛТАЙСКА АЛТАЙСКОГО КРАЯ;03.02.2021;4 570 051,20 ₽;;;;;;;;;;;;;;
№ 0111300025021000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300025021000004;Определение поставщика отменено;"«Выполнение работ по нанесению горизонтальной разметки дорожно-уличной сети  МО ""город Арск"" на 2021 год»";ИСПОЛНИТЕЛЬНЫЙКОМИТЕТАРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;03.02.2021;994 055,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000043;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000043;Подача заявок;Капитальный ремонтавтодорогипо пер. Металлистов (от ул. Комсомольской до ул. Болховской) в  Бежицком  районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;03.02.2021;24 093 660,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000042;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000042;Подача заявок;Капитальный ремонтавтодорогипо ул. Чайковского (от ул. Почтовой до границы г. Брянска) в Бежицком районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;03.02.2021;62 616 790,00 ₽;;;;;;;;;;;;;;
№ 0144200001821000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001821000014;Определение поставщика завершено;Предоставление каналов связи для передачи данных, виртуальной закрытой сети передачи данных и портов доступа к ней;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТСТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГКУРСКОЙ ОБЛАСТИ""";02.02.2021;3 774 877,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200001821000014;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХ ДОРОГ КУРСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ЦЕНТРАЛЬНЫЙ ФИЛИАЛ ПУБЛИЧНОГО АКЦИОНЕРНОГО ОБЩЕСТВА ""МЕГАФОН""";;3 774 877,20;;;;;;
№ 0122300006121000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0122300006121000024;Определение поставщика завершено;Очистка прибордюрной зоныдорог, улиц от песчаного смета, мусора;АДМИНИСТРАЦИЯ ГОРОДА ХАБАРОВСКА;02.02.2021;250 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0122300006121000024;КОМИТЕТ АДМИНИСТРАЦИИ ГОРОДА ХАБАРОВСКА ПО УПРАВЛЕНИЮ ЦЕНТРАЛЬНЫМ РАЙОНОМ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАРТУНА""";;250 000,00;;;;;;
№ 0853500000321000191;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0853500000321000191;Подача заявок;Ремонт автомобильныхдорогобщего пользования муниципального образования город Новотроицк. Ремонт асфальтобетонного покрытияавтодороги: ул. Мира (от ул. Ломоносова до путепровода, нечетная сторона).;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ОРЕНБУРГСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";02.02.2021;9 428 504,40 ₽;;;;;;;;;;;;;;
№ 0127300013121000041;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000041;Подача заявок;Капитальный ремонтавтодорогипо ул. Клинцовской (от ул. Болховской до пер. Северного) в  Бежицком  районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;38 874 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000040;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000040;Подача заявок;Капитальный ремонтавтодорогипо пр-ту Московскому в Фокинском районе г. Брянска (обустройство);БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;54 789 876,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000039;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000039;Подача заявок;Капитальный ремонтавтодорогипо ул. Бузинова (от ул. Брянской Пролетарской Дивизии до ул. Камозина) в  Бежицком  районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;5 563 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000038;Подача заявок;Капитальный ремонтавтодорогипо ул. Желябова в Бежицком районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;30 602 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000037;Подача заявок;Капитальный ремонтавтодорогипо ул. Орджоникидзе (от пер. Рабочего до ул. Ленина)  в р.п. Радица-Крыловка в  Бежицком  районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;7 599 810,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000036;Подача заявок;Капитальный ремонтавтодорогипо ул. Ленина (от ул. Орджоникидзе до ул. Лесной) в р.п. Радица-Крыловка в Бежицком  районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;40 849 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000034;Подача заявок;Капитальный ремонтавтодорогипо ул. Медведева (от дома № 2 по ул. Медведева до ул. Литейной) в Бежицком районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;95 735 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000033;Подача заявок;Капитальный ремонтавтодорогипо ул. Островского (от ул. Делегатской до пер. Сургутского) в Бежицком районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;19 695 158,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000032;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000032;Подача заявок;Капитальный ремонтавтодорогипо ул. Орловской (от ул. 3-го Интернационала до ул. Металлистов) в  Бежицком  районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;23 479 283,00 ₽;;;;;;;;;;;;;;
№ 0340200003321000376;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000376;Работа комиссии;Выполнение работ по ремонту автомобильнойдорогиСлободской – Нагорск в Слободском районе;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";02.02.2021;66 658 420,74 ₽;;;;;;;;;;;;;;
№ 0134300095221000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0134300095221000003;Работа комиссии;Выполнение работ по установке, замене и обслуживанию дорожных знаков;КОМИТЕТПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ, СТРОИТЕЛЬСТВУ, ТРАНСПОРТУ И СВЯЗИ АДМИНИСТРАЦИИ АНГАРСКОГО ГОРОДСКОГО ОКРУГА;01.02.2021;1 800 016,69 ₽;;;;;;;;;;;;;;
№ 0127300013121000031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000031;Работа комиссии;Капитальный ремонтавтодорогипо ул. Тюменской (от ул. Островского до границы г. Брянска) в Бежицком районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;2 202 460,00 ₽;;;;;;;;;;;;;;
№ 0340200003321000326;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000326;Работа комиссии;Выполнение работ по ремонту автомобильнойдорогиКиров – Кирово-Чепецк – Зуевка – Фаленки – граница Удмуртской Республики в Зуевском и Фаленском районах;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;70 092 415,47 ₽;;;;;;;;;;;;;;
№ 0340200003321000324;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000324;Работа комиссии;Выполнение работ по ремонту автомобильнойдорогиКиров – Советск –  Яранск с подъездом к г. Яранск в Верхошижемском и Советском районах;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;229 803 033,04 ₽;;;;;;;;;;;;;;
№ 0340200003321000323;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000323;Работа комиссии;Ремонт автомобильнойдорогиКиров – Малмыж – Вятские Поляны в Кирово-Чепецком, Куменском, Сунском, Нолинском районах;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;213 223 296,86 ₽;;;;;;;;;;;;;;
№ 0340200003321000322;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000322;Работа комиссии;Выполнение работ по ремонту автомобильнойдорогиКиров – Кирово-Чепецк – Зуевка – Фаленки – граница Удмуртской Республики в Кирово-Чепецком районе;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;114 761 294,41 ₽;;;;;;;;;;;;;;
№ 0340200003321000321;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000321;Работа комиссии;Выполнение работ по ремонту автомобильнойдорогиБелая Холуница – Кирс в Верхнекамском районе;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;81 522 805,93 ₽;;;;;;;;;;;;;;
№ 0340200003321000320;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000320;Работа комиссии;Выполнение работ по ремонту автомобильнойдорогиКырчаны – Нема – Кильмезь в Немском районе;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;65 253 779,78 ₽;;;;;;;;;;;;;;
№ 0340200003321000319;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000319;Работа комиссии;Ремонт автомобильнойдорогиСлободской – Нагорск в Нагорском районе;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;43 368 300,63 ₽;;;;;;;;;;;;;;
№ 0340200003321000318;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000318;Работа комиссии;Выполнение работ по ремонту автомобильнойдорогиФаленки -Уни в Фаленском районе;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;33 432 301,03 ₽;;;;;;;;;;;;;;
№ 0127300013121000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000030;Работа комиссии;Капитальный ремонтавтодорогипо ул. Степной (от дома №2 до ул. Бежицкой) в Советском районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;12 540 311,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000029;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000029;Работа комиссии;Капитальный ремонтавтодорогипо ул. Тарджиманова (от ул. Советской до дома № 66) в Советском районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;8 364 898,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000027;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000027;Работа комиссии;Капитальный ремонтавтодорогипо ул. Семашко (от ул. им. Дуки до ул. Вали Сафроновой) в Советском районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;10 378 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000026;Работа комиссии;Капитальный ремонтавтодорогипо пер. Осоавиахима (от ул. Красноармейской до дома №2) в Советском районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;11 585 413,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000024;Подача заявок;Капитальный ремонтавтодорогипо ул. Горького (от пр-та Ленина до ул. Трудовой) в Советском районе г. Брянска;БРЯНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;23 451 533,00 ₽;;;;;;;;;;;;;;
№ 0340200003321000308;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000308;Работа комиссии;Ремонт автомобильнойдорогиКиров – Советск –  Яранск с подъездом к г. Яранск в Кирово-Чепецком , Оричевском, Пижанском районах и в  г.Киров;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;181 864 746,01 ₽;;;;;;;;;;;;;;
№ 0340200003321000307;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000307;Работа комиссии;Ремонт автомобильнойдорогиЯранск – Кикнур – граница Нижегородской области в Кикнурском районе;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;76 089 738,34 ₽;;;;;;;;;;;;;;
№ 0369300089821000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0369300089821000001;Определение поставщика отменено;Установка светодиодных светильников на территории ЮГП;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТГОРОДСКОГО ХОЗЯЙСТВА "" ГОРОДА ЮРЮЗАНИ";01.02.2021;1 000 000,80 ₽;;;;;;;;;;;;;;
№ 0144200001821000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0144200001821000009;Подача заявок;Выполнение работ по ремонту автомобильныхдорогобщего пользования регионального или межмуниципального значения в Курской области;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТСТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГКУРСКОЙ ОБЛАСТИ""";01.02.2021;207 464 259,86 ₽;;;;;;;;;;;;;;
№ 0362300300021000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0362300300021000002;Подача заявок;Выполнение работ по нанесению дорожной разметки на автомобильныхдорогахобщего пользования местного значения в Кушвинском городском округе;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ  УЧРЕЖДЕНИЕ КУШВИНСКОГО ГОРОДСКОГО ОКРУГА ""КОМИТЕТЖИЛИЩНО-КОММУНАЛЬНОЙ СФЕРЫ""";01.02.2021;1 997 049,60 ₽;;;;;;;;;;;;;;
№ 0144200001821000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0144200001821000008;Подача заявок;Оказание услуг по строительному контролю на объектах ремонта автомобильныхдорогобщего пользования регионального или межмуниципального значения в Курской области;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТСТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГКУРСКОЙ ОБЛАСТИ""";01.02.2021;6 947 726,36 ₽;;;;;;;;;;;;;;
№ 0144200001821000007;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0144200001821000007;Подача заявок;Выполнение работ по ремонту автомобильныхдорогобщего пользования регионального или межмуниципального значения в Курской области;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТСТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГКУРСКОЙ ОБЛАСТИ""";01.02.2021;192 525 372,84 ₽;;;;;;;;;;;;;;
№ 0139300019721000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0139300019721000001;Подача заявок;Строительство объекта: «Соединительный железнодорожный путь необщего пользования между парком «Б» ООО «КВРП «Новотранс» и парком «Э» ОАО «ПТУ», а также два железнодорожных приемоотправочных пути в парке «Э» ОАО «ПТУ»;АДМИНИСТРАЦИЯ ГОРОДА ПРОКОПЬЕВСКА;29.01.2021;227 690 745,22 ₽;;;;;;;;;;;;;;
№ 0310200000321000055;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0310200000321000055;Подача заявок;Содержание искусственных сооружений на автомобильныхдорогахрегионального (межмуниципального) значения на 2021 г.;УПРАВЛЕНИЕ РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ ПО ПРОВЕДЕНИЮ ЗАКУПОК ДЛЯ ГОСУДАРСТВЕННЫХ НУЖД;29.01.2021;25 269 166,00 ₽;;;;;;;;;;;;;;
№ 0163300035021000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300035021000001;Определение поставщика отменено;Замена светильников уличного освещения в г. Сафоново Смоленской области;"КОМИТЕТПО СТРОИТЕЛЬСТВУ И ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""САФОНОВСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ";29.01.2021;1 477 401,60 ₽;;;;;;;;;;;;;;
№ 0317300004421000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0317300004421000003;Определение поставщика завершено;Выполнение работ по благоустройству пешеходной дорожкив городе Алейске;КОМИТЕТПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ, ТРАНСПОРТУ, СТРОИТЕЛЬСТВУ И АРХИТЕКТУРЕ АДМИНИСТРАЦИИ ГОРОДА АЛЕЙСКА;29.01.2021;1 137 664,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0317300004421000003;КОМИТЕТ ПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ, ТРАНСПОРТУ, СТРОИТЕЛЬСТВУ И АРХИТЕКТУРЕ АДМИНИСТРАЦИИ ГОРОДА АЛЕЙСКА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПСТРОЙ""";1 - Победитель;1 040 962,56;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ВЕСТА""";2 - Второй номер;1 046 650,88;;;;;;
№ 0310200000321000051;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0310200000321000051;Определение поставщика отменено;Содержание искусственных сооружений на автомобильныхдорогахрегионального (межмуниципального) значения на 2021 г.;УПРАВЛЕНИЕ РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ ПО ПРОВЕДЕНИЮ ЗАКУПОК ДЛЯ ГОСУДАРСТВЕННЫХ НУЖД;29.01.2021;25 269 166,00 ₽;;;;;;;;;;;;;;
№ 0169300000121000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0169300000121000008;Подача заявок;21-80854 Строительство проспекта Героя России Родионова Е.Н. на участке от ул. Татищева до ул. Академика Макеева;УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫХ ЗАКУПОК АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;29.01.2021;101 679 531,45 ₽;;;;;;;;;;;;;;
