Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0131300045121000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300045121000015;Определение поставщика завершено;Выполнение работ по нанесению горизонтальной дорожной разметки в г. Лиски;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;05.02.2021;6 384 937,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300045121000015;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНИЯСЕРВИС""";1 - Победитель;4 724 853,32;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХОЛДИНГ ВПШ""";2 - Второй номер;4 756 778,01;;;;;;
№ 0131300039521000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300039521000001;Определение поставщика завершено;Обустройство тротуарной дорожки по ул. Советская с. Платава  Репьевского районаВоронежскойобласти;АДМИНИСТРАЦИЯ РЕПЬЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;05.02.2021;2 480 953,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300039521000001;АДМИНИСТРАЦИЯ ПЛАТАВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ РЕПЬЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСБИЗНЕС""";1 - Победитель;2 121 214,87;Бережнев А. С.;2 - Второй номер;2 133 619,64;;;;;;
№ 0131300035721000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300035721000002;Определение поставщика завершено;Текущий ремонтдорогипо ул.Пушкина в с.Гремячье  от д.1 (пересечение с ул.Первомайская) до ул.Чурсанова;АДМИНИСТРАЦИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;05.02.2021;2 033 342,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300035721000002;АДМИНИСТРАЦИЯ ГРЕМЯЧЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖНЫЙ МАЯК""";1 - Победитель;1 809 674,78;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР ДОРОГ""";2 - Второй номер;1 819 841,49;;;;;;
№ 0131300045121000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300045121000014;Определение поставщика завершено;Выполнение работ по устройству водопропускного лотка между д. 7 и д. 9 в 3-м пер. Г. Машина;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;04.02.2021;286 768,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300045121000014;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0131300035721000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300035721000001;Определение поставщика завершено;Обустройство тротуаров в с.Хохол по ул.Центральная, ул. Верхняя Слобода;АДМИНИСТРАЦИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;04.02.2021;5 088 475,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300035721000001;АДМИНИСТРАЦИЯ ХОХОЛЬСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИЛЬ СТРОЙ СЕРВИС РАЗВИТИЕ""";1 - Победитель;4 800 479,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ВАВИЛОН""";2 - Второй номер;4 825 921,88;;;;;;
№ 0131300011221000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300011221000006;Определение поставщика завершено;Устройство тротуарной дорожки по ул. Советская в г.Борисоглебске;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГАВОРОНЕЖСКОЙОБЛАСТИ;04.02.2021;5 773 713,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300011221000006;АДМИНИСТРАЦИЯ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОМИЛЯ""";1 - Победитель;4 907 656,50;Айрапетян Н. М.;2 - Второй номер;4 936 525,07;;;;;;
№ 0131300011221000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300011221000004;Определение поставщика завершено;Выполнение работ по ямочному ремонту автомобильныхдорогна территории г.Борисоглебска;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГАВОРОНЕЖСКОЙОБЛАСТИ;03.02.2021;1 003 900,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300011221000004;АДМИНИСТРАЦИЯ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА ВОРОНЕЖСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0131300011221000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300011221000003;Определение поставщика завершено;Выполнение работ по содержанию дорожно-сигнальной информации на уличной-дорожной сети Борисоглебского городского округаВоронежскойобласти;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГАВОРОНЕЖСКОЙОБЛАСТИ;03.02.2021;1 398 494,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300011221000003;АДМИНИСТРАЦИЯ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА ВОРОНЕЖСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""КОМБИНАТ БЛАГОУСТРОЙСТВА"" БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА";1 - Победитель;985 938,27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД""";2 - Второй номер;992 930,74;;;;;;
№ 0131300011221000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300011221000002;Определение поставщика завершено;Выполнение работ по летнему содержаниюавтодорог;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГАВОРОНЕЖСКОЙОБЛАСТИ;03.02.2021;3 300 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300011221000002;АДМИНИСТРАЦИЯ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА ВОРОНЕЖСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""КОМБИНАТ БЛАГОУСТРОЙСТВА"" БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА";;3 300 000,00;;;;;;
№ 0131300070821000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300070821000001;Определение поставщика завершено;Устройство тротуарной дорожки в с. Рудня по ул. 40 лет Октября, Воробьевского муниципального района,Воронежскойобласти;АДМИНИСТРАЦИЯ ВОРОБЬЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВОРОБЬЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;03.02.2021;2 544 447,95 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300070821000001;АДМИНИСТРАЦИЯ ВОРОБЬЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВОРОБЬЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО-СТРОЙ""";1 - Победитель;2 391 781,07;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕГРАНД""";2 - Второй номер;2 404 503,31;;;;;;
№ 0131300022121000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300022121000003;Определение поставщика отменено;Ремонт автостоянок и подъездныхдорогпо ул. Красная в г. БутурлиновкаВоронежскойобласти;АДМИНИСТРАЦИЯ БУТУРЛИНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;02.02.2021;1 383 135,00 ₽;;;;;;;;;;;;;;
№ 0131300045121000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300045121000011;Определение поставщика завершено;Выполнение работ по ремонту асфальтобетонного покрытия проезда от ул. 40 лет Октября д. 71 к д. 73;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;02.02.2021;397 195,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300045121000011;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0131300045121000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300045121000011;Определение поставщика завершено;Выполнение работ по ремонту асфальтобетонного покрытия проезда от ул. 40 лет Октября д. 71 к д. 73;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;02.02.2021;397 195,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300045121000011;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0131300045221000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300045221000009;Определение поставщика отменено;Ремонт (восстановление) автомобильнойдорогиот ул.Ранняя Заря до ул.Молодежной в г.Бобров Бобровского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ БОБРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;01.02.2021;9 822 858,48 ₽;;;;;;;;;;;;;;
