Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0330300051920000122;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300051920000122;Определение поставщика завершено;Благоустройство придомовой территории у дома №12 в п. ФедотовоФедотовского сельского поселенияВологодскогорайона;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РАСЧЕТНО-АНАЛИТИЧЕСКИЙ ЦЕНТРВОЛОГОДСКОГОМУНИЦИПАЛЬНОГО РАЙОНА""";26.11.2020;780 579,56 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300051920000122;АДМИНИСТРАЦИЯ ВОЛОГОДСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОКБ-СТРОЙ-СЕРВИС""";;776 676,66;19.08.2021;21.12.2020;;160002, ОБЛ ВОЛОГОДСКАЯ 35, Г ВОЛОГДА, УЛ ПОСЕЛКОВАЯ, ДОМ 6Б, КВАРТИРА 31;3525427447;7-953500-7856okb_torgi@mail.ru
№ 0130300037920000059;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130300037920000059;Определение поставщика завершено;Выполнение работ по   содержаниюдорогобщего пользования местного значения на территории Бабушкинского районаВологодскойобласти;АДМИНИСТРАЦИЯ БАБУШКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;25.11.2020;4 506 666,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130300037920000059;АДМИНИСТРАЦИЯ БАБУШКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;;;;;;;;;;;
№ 32009719795;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009719795;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 4171/ЗКТЭ-ДЖВ/20 на право заключения договоров оказания услуг помощи и сопровождения маломобильным пассажирам (Вокзалы Северной РДЖВ);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";25.11.2020;;;;;;;;;;;;;;;
№ 0130300027520000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130300027520000026;Определение поставщика завершено;"Выполнение работ по объекту: ""Дорожное покрытие по улице Солнечная к участкам 24,26,28 в г. УстюжнаВологодскойобласти""";АДМИНИСТРАЦИЯ ГОРОДА УСТЮЖНА;25.11.2020;432 593,98 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130300027520000026;АДМИНИСТРАЦИЯ ГОРОДА УСТЮЖНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕРУДТРАНССТРОЙ""";1 - Победитель;340 251,69;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМДОРСЕРВИС""";2 - Второй номер;342 414,66;22.01.2021;22.12.2020;;162840, ОБЛ ВОЛОГОДСКАЯ 35, Г УСТЮЖНА, ПЕР УСТЮЖЕНСКИЙ, ДОМ 15;3520009446;субъект малого предпринимательства
№ 0171200001920002227;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002227;Определение поставщика завершено;Ремонт пешеходной дорожки по адресу: г. Любим, ул. Красноармейская (от ул.Вологодскаядо ул. Комсомольская);ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЯРОСЛАВСКОЙ ОБЛАСТИ;23.11.2020;1 859 444,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002227;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ЛЮБИМ ЯРОСЛАВСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРИНВУД""";;1 850 147,18;10.08.2021;22.12.2020;;150001, ОБЛ ЯРОСЛАВСКАЯ 76, Г ЯРОСЛАВЛЬ, УЛ НАУМОВА, ДОМ 67/2, ОФИС 226;7604327393;
№ 0830600001620000066;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0830600001620000066;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения в городеВологдепо объекту: ул. Некрасова от Чернышевского, 56 до Некрасова, 65;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА""";23.11.2020;67 758 134,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0830600001620000066;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ""";;67 758 134,40;28.01.2022;15.12.2020;;160009, ОБЛ ВОЛОГОДСКАЯ 35, Г ВОЛОГДА, УЛ ЧЕЛЮСКИНЦЕВ, 32, 27;3525248053;7-8172-729060dsm.vologda@mail.ru
№ 0330100010520000127;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000127;Определение поставщика завершено;Оказание услуг по содержаниюавтомобильнойдорогиобщего пользования федерального значения А-215Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок с подъездом к г.Петрозаводск км 0+012 – км 2+838 (вВологодскойобласти);"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.11.2020;6 719 578,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000127;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;;;;;;;;;;;
№ 32009704078;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009704078;Закупка завершена;Запроса котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства №  П- 74 /1072  на поставку МТР на объект: «Строительство III главного путиВологдаI –ВологдаII Северной железнойдороги».;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЖДСТРОЙ""";20.11.2020;520 858,80 ₽;;;;;;;;;;;;;;
№ 0330100010520000125;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000125;Определение поставщика завершено;"...  автомобильныхдорогахобщего пользования федеральногозначения М-8 ""Холмогоры"" Москва - Ярославль -Вологда... , М-8 ""Холмогоры"" Москва -Ярославль -Вологда- Архангельск подъезд к городу Кострома ...  области),  А-114Вологда-Тихвин - автомобильнаядорогаР-21 ""Кола"", км ...  - км 331+025, А-119Вологда- Медвежьегорск -а/д Р-21 ...  ""Холмогоры""Москва - Ярославль -Вологда- Архангельск (Обход городаВологда)протяженностью23,06 ...  кмв Ярославской, Костромской иВологодскойобластях";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.11.2020;11 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000125;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;;;;;;;;;;;
№ 0130200002420003686;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420003686;Определение поставщика завершено;Строительство ул. Ярославской на участке от дома №27 до ул. Конева в г.Вологде(ул. Ярославская на участке от дома №27 по ул. Ярославской до ул. Молодежной, ул. Поэта Александра Романова на участке от ул. Молодежной до ул. Маршала Конева)» 2 этап;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАВОЛОГОДСКОЙОБЛАСТИ;19.11.2020;208 430 988,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420003686;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА""";;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОСТ""";;207 388 833,06;01.01.2023;17.12.2020;;160019, ОБЛ ВОЛОГОДСКАЯ 35, Г ВОЛОГДА, УЛ КОМСОМОЛЬСКАЯ, ДОМ 37;3518001094;
№ 0306100006120000076;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100006120000076;Определение поставщика завершено;Текущий ремонт автомобильного поворотного моста шлюза №2 на км 607+500 мавтодорогиА-119Вологда-Медвежьегорск с устройством временной объезднойдороги;"ПОВЕНЕЦКИЙ РАЙОН ГИДРОСООРУЖЕНИЙ-ФИЛИАЛ ФЕДЕРАЛЬНОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""АДМИНИСТРАЦИЯ БЕЛОМОРСКО-ОНЕЖСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";19.11.2020;9 680 882,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100006120000076;"ПОВЕНЕЦКИЙ РАЙОН ГИДРОСООРУЖЕНИЙ-ФИЛИАЛ ФЕДЕРАЛЬНОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""АДМИНИСТРАЦИЯ БЕЛОМОРСКО-ОНЕЖСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНЫЙ ТРЕСТ №4""";1 - Победитель;9 003 220,26;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОМОБИЛЬНЫЕ ДОРОГИ И МОСТЫ""";2 - Второй номер;9 051 624,67;18.05.2021;15.12.2020;;18.05.2021;1001281211;14.12.2020
№ 0348100042420000134;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100042420000134;Определение поставщика завершено;"Осуществление строительного контроля по объекту: ""Реконструкция автомобильнойдорогиМ-8 «Холмогоры» - от Москвы через Ярославль,Вологдудо Архангельска на участке МКАД-Пушкино км 16 - км 47 в Московской области. Пусковой комплекс № 3, км 16 - км 20"" Этап 2Б (лот 145)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";18.11.2020;19 330 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100042420000134;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ МОНИТОРИНГА ДОРОЖНОЙ ДЕЯТЕЛЬНОСТИ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";1 - Победитель;17 600 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАССДОРКОНТРОЛЬ""";2 - Второй номер;12 500 000,00;20.02.2022;28.12.2020;;129085, Г МОСКВА 77, УЛ БОЧКОВА, ДОМ 4;7717083691;7-495-5312245secretar@rosdt.ru
№ 0130300006720000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130300006720000034;Определение поставщика завершено;Содержаниедорогв с. Сямжа в 2021 году;АДМИНИСТРАЦИЯ СЯМЖЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОЛОГОДСКОЙОБЛАСТИ;18.11.2020;2 946 258,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130300006720000034;АДМИНИСТРАЦИЯ СЯМЖЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛОГОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Башкирцев Н. А.;;2 946 258,00;01.02.2022;14.12.2020;;ОБЛ ВОЛОГОДСКАЯ 35, Р-Н СЯМЖЕНСКИЙ, С СЯМЖА;Да;субъект малого предпринимательства
№ 0330300051920000119;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300051920000119;Определение поставщика завершено;Благоустройство дворовой территории многоквартирного дома №4 поул.Молодежная в п.СосновкаВологодскогорайона.;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РАСЧЕТНО-АНАЛИТИЧЕСКИЙ ЦЕНТРВОЛОГОДСКОГОМУНИЦИПАЛЬНОГО РАЙОНА""";17.11.2020;488 018,93 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300051920000119;АДМИНИСТРАЦИЯ ВОЛОГОДСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТТТ""";;488 018,93;19.08.2021;07.12.2020;;160014, ОБЛ ВОЛОГОДСКАЯ 35, Г ВОЛОГДА, УЛ КАРЛА МАРКСА, ДОМ 72Б, КВАРТИРА 56;3525421396;7-921144-4555v-ooottt@mail.ru
№ 0330300051920000118;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300051920000118;Определение поставщика завершено;Работы по благоустройству придомовой территории у жилого дома № 7а п.Майский,Вологодскогорайона,Вологодскойобласти I этап;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РАСЧЕТНО-АНАЛИТИЧЕСКИЙ ЦЕНТРВОЛОГОДСКОГОМУНИЦИПАЛЬНОГО РАЙОНА""";17.11.2020;1 176 007,96 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300051920000118;АДМИНИСТРАЦИЯ ВОЛОГОДСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТТТ""";;1 176 007,96;19.08.2021;07.12.2020;;160014, ОБЛ ВОЛОГОДСКАЯ 35, Г ВОЛОГДА, УЛ КАРЛА МАРКСА, ДОМ 72Б, КВАРТИРА 56;3525421396;7-921144-4555v-ooottt@mail.ru
№ 32009684661;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009684661;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 4044/ЗКТЭ-ЦДТВ/20 на право заключения договора оказания услуг по техническому обслуживанию оборудования в котельных (ст.Вологда, ст.Лоста);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";16.11.2020;563 605,86 ₽;;;;;;;;;;;;;;
№ 0130200002420003589;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420003589;Определение поставщика завершено;Ремонт водопропускной трубы на автомобильнойдорогеБольшие Дворища-Волосатово км 2+200 в Грязовецком районеВологодскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАВОЛОГОДСКОЙОБЛАСТИ;16.11.2020;1 108 266,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420003589;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГУДЛЕНД""";1 - Победитель;1 086 100,68;Смертин евгений валерьевич -.;2 - Второй номер;1 091 642,01;21.12.2020;18.12.2020;;160014, Российская Федерация, Вологодская область, город Вологда, ул. Ольховая, дом 78.;3525443086;субъект малого предпринимательства
№ 32009681645;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009681645;Закупка завершена;Выполнение работ по заготовке древесины вВологодскомлесничестве, Новленское участковом лесничестве АФ им. Клубова: квартал № 50, выделы 1,2,6,8,11, делянка № 1, на общей площади 21,70 га, с заготовкой ликвидной древесины общим объемом 3560 куб. м., квартал № 44, выделы 6,12,18,19,22, л/хдорогана площади 0,98 га, с заготовкой ликвидной древесины 158 куб.м.  (с предоставлением преимущественного права выкупа древесины);"СПЕЦИАЛИЗИРОВАННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЛЕСНОГО ХОЗЯЙСТВАВОЛОГОДСКОЙОБЛАСТИ ""ВОЛОГОДСКОЕЛЕСОХОЗЯЙСТВЕННОЕ ОБЪЕДИНЕНИЕ""";16.11.2020;2 175 030,00 ₽;;;;;;;;;;;;;;
№ 0130300006720000032;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130300006720000032;Определение поставщика завершено;Содержание автомобильныхдорогСямженского муниципального района в 2021 году;АДМИНИСТРАЦИЯ СЯМЖЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОЛОГОДСКОЙОБЛАСТИ;16.11.2020;407 581,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130300006720000032;АДМИНИСТРАЦИЯ СЯМЖЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛОГОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА СЯМЖЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ""НОГИНСКОЕ""";;407 581,00;01.02.2022;08.12.2020;;162220, ОБЛ ВОЛОГОДСКАЯ 35, Р-Н СЯМЖЕНСКИЙ, Д НОГИНСКАЯ, УЛ ЦЕНТРАЛЬНАЯ, ДОМ 63;3516004445;
№ 0130300006720000031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130300006720000031;Определение поставщика завершено;Содержание автомобильныхдорогв д. Ногинская, д. Волховская, д. Пигилинская, д. Давыдовская, д. Чаглотово, д. Олеховская, д. Шокша, д. Федосиха, д. Усть-Река, д. Слободка, д. Лелековская, д. Прожектор, д. Ермаковская, д. Савинская, д. Речковская, д. Истоминская, д. Борок-1, сельского поселения Ногинское Сямженского муниципального района в 2021 году;АДМИНИСТРАЦИЯ СЯМЖЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОЛОГОДСКОЙОБЛАСТИ;16.11.2020;378 382,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130300006720000031;АДМИНИСТРАЦИЯ СЯМЖЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛОГОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА СЯМЖЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ""НОГИНСКОЕ""";;378 382,00;01.02.2022;08.12.2020;;162220, ОБЛ ВОЛОГОДСКАЯ 35, Р-Н СЯМЖЕНСКИЙ, Д НОГИНСКАЯ, УЛ ЦЕНТРАЛЬНАЯ, ДОМ 63;3516004445;
№ 0130200002420003566;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420003566;Определение поставщика завершено;Выполнение работ по восстановлению автобусных остановок на автомобильнойдорогеПрилуки-Дубровское км 7+006 слева, км 7+716 справа вВологодскомрайонеВологодскойобласти);КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАВОЛОГОДСКОЙОБЛАСТИ;14.11.2020;746 072,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420003566;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Смертин евгений валерьевич -.;;746 072,00;18.12.2020;08.12.2020;;г. Вологда, Линейный проезд, д.9;Да;субъект малого предпринимательства
№ 0330300051920000116;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300051920000116;Определение поставщика завершено;"Благоустройство общественной территории ""Центральная площадь п.Непотягово"" Спасского сельского поселенияВологодскогомуниципальногорайона";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РАСЧЕТНО-АНАЛИТИЧЕСКИЙ ЦЕНТРВОЛОГОДСКОГОМУНИЦИПАЛЬНОГО РАЙОНА""";13.11.2020;1 271 981,70 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300051920000116;АДМИНИСТРАЦИЯ ВОЛОГОДСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТТТ""";;1 271 981,70;03.09.2021;07.12.2020;;160014, ОБЛ ВОЛОГОДСКАЯ 35, Г ВОЛОГДА, УЛ КАРЛА МАРКСА, ДОМ 72Б, КВАРТИРА 56;3525421396;7-921144-4555v-ooottt@mail.ru
№ 0330300051920000115;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300051920000115;Определение поставщика завершено;Благоустройство придомовой территории у дома №12 в п. ФедотовоФедотовского сельского поселенияВологодскогорайона;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РАСЧЕТНО-АНАЛИТИЧЕСКИЙ ЦЕНТРВОЛОГОДСКОГОМУНИЦИПАЛЬНОГО РАЙОНА""";13.11.2020;780 579,56 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300051920000115;АДМИНИСТРАЦИЯ ВОЛОГОДСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;;;;;;;;;;;
