Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0355100004521000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000008;Подача заявок;"Ремонт путепровода через железнуюдорогуСызрань - Ульяновск на км 896+490 автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа - Челябинск, Самарская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;49 195 700,00 ₽;;;;;;;;;;;;;;
№ 0155300042521000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300042521000005;Определение поставщика завершено;Выполнение работ по зимнему содержаниюдорогна территории рабочего поселка Чаадаевка Городищенского районаПензенскойобласти;АДМИНИСТРАЦИЯ ГОРОДИЩЕНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;12.02.2021;651 695,65 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300042521000005;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ЧААДАЕВКА ГОРОДИЩЕНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""СЕРВИС""";;651 695,65;;;;;;
№ 0155300017821000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300017821000036;Определение поставщика завершено;Ремонт участкадорогипо ул. Комсомольская от ул. Калинина до ул. Кирова в г. КузнецкПензенскойобласти;АДМИНИСТРАЦИЯ ГОРОДА КУЗНЕЦКАПЕНЗЕНСКОЙОБЛАСТИ;11.02.2021;885 885,23 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300017821000036;УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ГОРОДА КУЗНЕЦКА;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КУЗНЕЦКАЯ ДПМК""";1 - Победитель;841 590,93;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКО""";2 - Второй номер;846 020,36;;;;;;
№ 0155300017821000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300017821000035;Определение поставщика отменено;Ремонт участка автомобильнойдорогипо ул. Белинского от ул. Московская до ул. Комсомольская в городе КузнецкеПензенскойобласти;АДМИНИСТРАЦИЯ ГОРОДА КУЗНЕЦКАПЕНЗЕНСКОЙОБЛАСТИ;11.02.2021;10 963 399,68 ₽;;;;;;;;;;;;;;
№ 0342300000121000081;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0342300000121000081;Подача заявок;"Выполнение проектных работ по объекту ""Реконструкция ул. Дачной от Московского шоссе до ул. Горной в Ленинском, Железнодорожном внутригородских районах городского округа Самара (1-я очередь реконструкция ул. Дачной от ул.Пензенскойдо Московского шоссе, 2-я очередь реконструкция ул. Дачной от ул.Пензенскойдо ул. Горной)"". 1-я очередь реконструкция ул. Дачной от ул.Пензенскойдо Московского шоссе.";ДЕПАРТАМЕНТ ФИНАНСОВ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА САМАРА;11.02.2021;9 017 441,44 ₽;;;;;;;;;;;;;;
№ 0355100004521000005;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000005;Подача заявок;"Устройство слоев износа на участках автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа – Челябинск, на участке км 181+211 - км 182+580 (Прямое направление), (Обратное направление), Рязанская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";11.02.2021;65 584 034,00 ₽;;;;;;;;;;;;;;
№ 0355300104921000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300104921000004;Определение поставщика завершено;Выполнение работ по содержанию улично-дорожной сети ЗАТО г. ЗаречногоПензенскойобласти;"МУНИЦИПАЛЬНОЕ  КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА Г. ЗАРЕЧНОГОПЕНЗЕНСКОЙОБЛАСТИ""";11.02.2021;10 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355300104921000004;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА Г. ЗАРЕЧНОГО ПЕНЗЕНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ""КОМБИНАТ БЛАГОУСТРОЙСТВА И ЛЕСНОГО ХОЗЯЙСТВА"" Г.ЗАРЕЧНЫЙ ПЕНЗЕНСКОЙ ОБЛАСТИ";;10 000 000,00;;;;;;
№ 0311100007221000011;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000011;Подача заявок;"Осуществление строительного контроля  за объектом: Капитальный ремонт автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа - Челябинск, подъезд к г. Ульяновск на участке км 199+000 - км 205+000, Ульяновская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";11.02.2021;21 386 353,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000004;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000004;Подача заявок;"Устройство защитных слоев на участках автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа – Челябинск, Республика Мордовия,Пензенскаяобласть";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";11.02.2021;181 046 118,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000003;Подача заявок;"Устройство защитных слоев на автомобильнойдорогеМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа – Челябинск, Рязанская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";11.02.2021;487 581 483,00 ₽;;;;;;;;;;;;;;
№ 0311100007221000011;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000011;Подача заявок;"Осуществление строительного контроля  за объектом: Капитальный ремонт автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа - Челябинск, подъезд к г. Ульяновск на участке км 199+000 - км 205+000, Ульяновская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";11.02.2021;21 386 353,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000004;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000004;Подача заявок;"Устройство защитных слоев на участках автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа – Челябинск, Республика Мордовия,Пензенскаяобласть";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";11.02.2021;181 046 118,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000003;Подача заявок;"Устройство защитных слоев на автомобильнойдорогеМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа – Челябинск, Рязанская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";11.02.2021;487 581 483,00 ₽;;;;;;;;;;;;;;
№ 0155300036921000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300036921000003;Определение поставщика завершено;оказание услуг по очистке от снега и наледи автомобильныхдорогобщего пользования, находящихся в собственности Пачелмского района, общей протяженностью 56,1 км (площадью 336995,0 м2);АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ПАЧЕЛМСКИЙ РАЙОНПЕНЗЕНСКОЙОБЛАСТИ;10.02.2021;389 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300036921000003;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ПАЧЕЛМСКИЙ РАЙОН ПЕНЗЕНСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАЛ СЕРВИС""";;35 706,02;;;;;;
№ 0355300017421000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300017421000003;Определение поставщика завершено;Ремонт автомобильнойдорогив г. Белинский Белинского районаПензенскойобласти: - ул. Садовая;АДМИНИСТРАЦИЯ БЕЛИНСКОГО РАЙОНА -ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН БЕЛИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;10.02.2021;4 839 600,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355300017421000003;АДМИНИСТРАЦИЯ ГОРОДА БЕЛИНСКОГО;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМСТРОЙ-СЕРВИС""";1 - Победитель;4 210 452,00;Дасаев ряшить исмаилович -.;2 - Второй номер;4 234 650,00;;;;;;
№ 0155200002221000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155200002221000024;Определение поставщика завершено;Капитальный ремонт водопропускной трубы на км 15+900 автомобильнойдорогиг.Пенза- с. КондольПензенскогорайонаПензенскойобласти;УПРАВЛЕНИЕ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ И ЗАКУПКАМПЕНЗЕНСКОЙОБЛАСТИ;10.02.2021;3 314 650,50 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155200002221000024;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ДОРОЖНОГО ХОЗЯЙСТВА ПЕНЗЕНСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАТЕР""";1 - Победитель;2 666 853,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ЛИДЕР""";2 - Второй номер;2 683 426,75;;;;;;
№ 0355300017421000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300017421000002;Определение поставщика завершено;Ремонт автомобильнойдорогив г. Белинский Белинского районаПензенскойобласти: - ул. 12 Декабря, от ул.Федора Захаркина до ул.Рабочей;АДМИНИСТРАЦИЯ БЕЛИНСКОГО РАЙОНА -ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН БЕЛИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;10.02.2021;1 243 020,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355300017421000002;АДМИНИСТРАЦИЯ ГОРОДА БЕЛИНСКОГО;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМСТРОЙ-СЕРВИС""";;1 243 020,00;;;;;;
№ 0855300003921000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0855300003921000010;Подача заявок;Ремонт автомобильныхдорогобщего пользования по улицам:дорогана кладбище, ул. Заовражная, ул. Школьная, ул. Южная ст. ЛеонидовкаПензенскогорайонаПензенскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ОСУЩЕСТВЛЕНИЮ ЗАКУПОКПЕНЗЕНСКОГОРАЙОНАПЕНЗЕНСКОЙОБЛАСТИ""";10.02.2021;4 027 451,40 ₽;;;;;;;;;;;;;;
№ 32109975282;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109975282;Подача заявок;Выполнение работ по установке надземных пешеходных переходов из модульных конструкций на объекте «Оказание услуг по содержанию участка автомобильнойдорогиобщего пользования федерального значения и искусственных дорожных сооружений на ней М-5 «Урал» Москва – Рязань –Пенза– Самара – Уфа – Челябинск (подъезд к пункту пропуска «Орск») км 10+600 – км 293+410, Оренбургская область».;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ОРЕНБУРГСКОЙ ОБЛАСТИ ""ОРЕНБУРГРЕМДОРСТРОЙ""";09.02.2021;83 526 971,00 ₽;;;;;;;;;;;;;;
№ 0855200000521000092;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0855200000521000092;Определение поставщика завершено;Замена барьерного ограждения на автомобильнойдороге«р.п. Беково - с. Варварино - р.п. Тамала» км 12+100 (право, лево), км 23+850 (право, лево) Бековского районаПензенскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕНЗЕНСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ ПО ОСУЩЕСТВЛЕНИЮ ЗАКУПОКПЕНЗЕНСКОЙОБЛАСТИ""";09.02.2021;693 632,24 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0855200000521000092;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ДОРОЖНОГО ХОЗЯЙСТВА ПЕНЗЕНСКОЙ ОБЛАСТИ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПЛЕКСНЫЙ ТЕХНИЧЕСКИЙ ЦЕНТР ""МЕТАЛЛОКОНСТРУКЦИЯ""";1 - Победитель;648 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОЧИНВЕСТ УСТАНОВКА""";2 - Второй номер;652 014,32;;;;;;
№ 0155300001021000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300001021000006;Определение поставщика завершено;Выполнение  работ по очистке от снега автомобильныхдорогобщего пользования местного значения на территории города СпасскаПензенскойобласти;АДМИНИСТРАЦИЯ СПАССКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН СПАССКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ);09.02.2021;567 345,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300001021000006;АДМИНИСТРАЦИЯ ГОРОДА СПАССКА СПАССКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ -ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН ГОРОДА СПАССКА СПАССКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДА СПАССКА СПАССКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ ""ПРОФКОМСЕРВИС""";;567 345,00;;;;;;
№ 0355300030921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300030921000001;Определение поставщика завершено;Ремонт автомобильнойдорогис.Раево-с.Долгово Земетчинского районаПензенскойобласти км 0+000-км 6+570(Протяжение-3722м);АДМИНИСТРАЦИЯ ЗЕМЕТЧИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;08.02.2021;31 551 499,31 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355300030921000001;АДМИНИСТРАЦИЯ ЗЕМЕТЧИНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕМЕТЧИНОАВТОДОР""";;31 551 499,31;;;;;;
№ 0155300038021000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300038021000003;Определение поставщика завершено;Ремонт участка автомобильнойдороги«с.Лапшово-с.Дубровки» Камешкирского районаПензенскойобласти;УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ КАМЕШКИРСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;08.02.2021;7 260 299,06 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300038021000003;УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ КАМЕШКИРСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАМЕШКИРАВТОДОРСЕРВИС""";1 - Победитель;6 497 967,56;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРИС""";2 - Второй номер;6 534 269,06;;;;;;
№ 0155300038021000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300038021000002;Определение поставщика завершено;Ремонт участка автомобильнойдороги«с.Лапшово-с.Кулясово-с.Аряш» Камешкирского районаПензенскойобласти;УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ КАМЕШКИРСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;08.02.2021;8 245 976,98 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300038021000002;УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ КАМЕШКИРСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОДОРСТРОЙ""";1 - Победитель;7 916 137,94;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАМЕШКИРАВТОДОРСЕРВИС""";2 - Второй номер;7 957 367,82;;;;;;
№ 0855200000521000063;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0855200000521000063;Определение поставщика завершено;Обустройство нерегулируемого пешеходного перехода на км 32+750 автомобильнойдороги«г. Каменка – р.п. Пачелма» Пачелмского районаПензенскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕНЗЕНСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ ПО ОСУЩЕСТВЛЕНИЮ ЗАКУПОКПЕНЗЕНСКОЙОБЛАСТИ""";08.02.2021;1 050 726,49 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0855200000521000063;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ДОРОЖНОГО ХОЗЯЙСТВА ПЕНЗЕНСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОТЕХСТРОЙ""";1 - Победитель;494 746,37;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЕТТЕХПРОМ""";2 - Второй номер;500 000,00;;;;;;
№ 0355300047921000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300047921000005;Определение поставщика завершено;"Выполнение работ по объекту: ""Автодорога, расположенная севернее микрорайона №7 III очереди строительства жилого района Арбеково г.Пензы.2 этап строительства""";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА Г.ПЕНЗЫ""";08.02.2021;25 162 300,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355300047921000005;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА Г. ПЕНЗЫ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРОГА""";1 - Победитель;24 659 054,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИДЕР""";2 - Второй номер;24 784 865,50;;;;;;
№ 0355300008721000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300008721000015;Определение поставщика завершено;Ремонтавтодорогипо ул. Ленина, на участке от пересечения с ул. Дзержинского до дома № 85 по ул. Ленина,автодорогипо ул. Лесная ПК 0+00-ПК 5+50 р.п. Шемышейка Шемышейского районаПензенскойобласти расположенной по адресу:Пензенскаяобласть, Шемышейский район;АДМИНИСТРАЦИЯ ШЕМЫШЕЙСКОГО РАЙОНА;08.02.2021;17 827 922,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355300008721000015;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ШЕМЫШЕЙКА ШЕМЫШЕЙСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕЛИОС""";1 - Победитель;14 886 315,14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙСЕРВИС""";2 - Второй номер;14 970 000,00;;;;;;
№ 0155300017821000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300017821000033;Определение поставщика завершено;Ремонт участка проезжей части нового путепровода по ул. Стекловская в городе КузнецкеПензенскойобласти.;АДМИНИСТРАЦИЯ ГОРОДА КУЗНЕЦКАПЕНЗЕНСКОЙОБЛАСТИ;05.02.2021;13 403 180,39 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300017821000033;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДА КУЗНЕЦКА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКО""";1 - Победитель;11 258 671,59;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДРСУ-5""";2 - Второй номер;12 733 021,39;;;;;;
