Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0146300011521000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300011521000009;Определение поставщика завершено;Выполнение работ по ремонтудорогипо пер. Церковный с.Бигильдино, ул. Мира с.Долгое Данковского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;22.01.2021;1 885 767,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300011521000009;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""МАКСИМ""";1 - Победитель;1 725 477,32;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";2 - Второй номер;1 734 906,16;;;;;;
№ 0146300006021000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300006021000001;Определение поставщика отменено;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения с устройством щебеночного покрытия по объекту: у.Средняя в с.Чечеры, ул.Лесная в с.Лебяжье, ул.Поляна в с.Липовка, ул.Заречная в с.Борисовка, ул.Надречная в с.Липовка, ул.Луговая в с.Борисовка, ул.Журавлиновка в с.Кривец и асфальтового покрытия по ул.Лесная в с.Кривец Добровского муниципального районаЛипецкойобласти.;АДМИНИСТРАЦИЯ ДОБРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;22.01.2021;14 558 477,10 ₽;;;;;;;;;;;;;;
№ 0146300022021000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300022021000004;Определение поставщика завершено;Ремонт автомобильнойдорогив д.Поддубровка, ул.Зеленая;АДМИНИСТРАЦИЯ ДОБРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ;22.01.2021;1 431 572,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300022021000004;АДМИНИСТРАЦИЯ ДОБРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАН-ТРЕСТ""";1 - Победитель;1 200 572,18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРДОРСТРОЙ""";2 - Второй номер;1 207 730,04;;;;;;
№ 0146300010921000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300010921000002;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиобщего пользования местного значения ул.Давышкинская с.Уткино Задонского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ЗАДОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ    ФЕДЕРАЦИИ;21.01.2021;5 916 624,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300010921000002;АДМИНИСТРАЦИЯ ЗАДОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕНПОДРЯД""";1 - Победитель;4 851 631,68;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙ-ГРУПП""";2 - Второй номер;4 881 214,80;;;;;;
№ 0146300010921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300010921000001;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиобщего пользования местного значения ул.Горбунова, ул.Калинина с.Донское, ул. Первомайская пос.Донской Рудник Задонского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ЗАДОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ    ФЕДЕРАЦИИ;21.01.2021;9 401 508,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300010921000001;АДМИНИСТРАЦИЯ ЗАДОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙ-ГРУПП""";1 - Победитель;7 328 169,52;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕЛЕЦ ДОРОГА""";2 - Второй номер;7 375 177,06;;;;;;
№ 0146300004221000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300004221000002;Определение поставщика завершено;Выполнение работ по капитальному ремонту участкаавтодорогипо ул. Энгельса от дома №79 до дома №93 в г.Усмань Усманского районаЛипецкойобласти.;АДМИНИСТРАЦИЯ УСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;21.01.2021;10 674 828,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300004221000002;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД УСМАНЬ УСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;;;;;;;;;;;;
№ 0146300011521000007;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0146300011521000007;Подача заявок;Проектно-изыскательские работы по объекту «Строительствоавтодорогипо улице Экономической в городе ДанковеЛипецкойобласти. Корректировка проекта»;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;21.01.2021;1 067 075,00 ₽;;;;;;;;;;;;;;
№ 0146600002821000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146600002821000001;Определение поставщика завершено;Выполнение работ по капитальному ремонтудорогиул. Московская д.Хмелинец в Елецком муниципальном районе;ОТДЕЛ КОММУНАЛЬНОГО ХОЗЯЙСТВА И ЭНЕРГЕТИКИ АДМИНИСТРАЦИИ ЕЛЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ;20.01.2021;24 196 920,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146600002821000001;ОТДЕЛ КОММУНАЛЬНОГО ХОЗЯЙСТВА И ЭНЕРГЕТИКИ АДМИНИСТРАЦИИ ЕЛЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №7""";1 - Победитель;19 236 551,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРСТРОЙ-ПОДРЯДЧИК""";2 - Второй номер;19 357 536,00;;;;;;
№ 0164200003021000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003021000007;Определение поставщика завершено;"Выполнение работ по ремонту моста через реку Борок на км 24+200 автомобильнойдороги""Мичуринск-Липецк""";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ТАМБОВСКОЙ ОБЛАСТИ;20.01.2021;51 677 810,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003021000007;"ТАМБОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ТАМБОВАВТОДОР""";;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТОСТРОЙ 1""";;51 419 420,95;;;;;;
№ 0146300011521000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300011521000006;Определение поставщика завершено;Выполнение работ по ремонтудорогипо ул. Советская, ул. Молодежная с. Плахово Данковского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;20.01.2021;2 249 854,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300011521000006;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";1 - Победитель;1 901 127,43;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""МАКСИМ""";2 - Второй номер;1 912 376,70;;;;;;
№ 0146300004221000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300004221000001;Работа комиссии;Выполнение работ по ремонту асфальтового покрытия автомобильнойдорогипо ул. Фабричная в г. Усмань.;АДМИНИСТРАЦИЯ УСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;20.01.2021;3 137 432,00 ₽;;;;;;;;;;;;;;
№ 0146300011521000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300011521000005;Определение поставщика завершено;Выполнение работ по ремонтудорогипо ул. Спортивная с. Новоникольское Данковского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;20.01.2021;2 430 595,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300011521000005;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""МАКСИМ""";1 - Победитель;2 066 005,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРДОРСТРОЙ""";2 - Второй номер;2 078 158,78;;;;;;
№ 0146300010321000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300010321000004;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения Лебедянского района;АДМИНИСТРАЦИЯ ЛЕБЕДЯНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;20.01.2021;18 890 563,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300010321000004;АДМИНИСТРАЦИЯ ЛЕБЕДЯНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙ-ГРУПП""";1 - Победитель;18 796 110,18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТИ""";2 - Второй номер;18 796 110,18;;;;;;
№ 0146300011521000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300011521000004;Определение поставщика завершено;Выполнение работ по ремонтудорогипо ул. Новая с.Теплое Данковского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;20.01.2021;1 304 374,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300011521000004;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""МАКСИМ""";1 - Победитель;1 226 112,36;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАН-ТРЕСТ""";2 - Второй номер;1 232 634,23;;;;;;
№ 0146300010321000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300010321000003;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения д. Дубровка и с. Куймань Лебедянского района;АДМИНИСТРАЦИЯ ЛЕБЕДЯНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;20.01.2021;4 116 427,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300010321000003;АДМИНИСТРАЦИЯ ЛЕБЕДЯНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";1 - Победитель;2 943 245,17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРДОРСТРОЙ""";2 - Второй номер;2 963 827,00;;;;;;
№ 0146300022021000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300022021000003;Определение поставщика завершено;Ремонт автомобильнойдорогив с.Талицкий Чамлык, ул.Базарная;АДМИНИСТРАЦИЯ ДОБРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ;20.01.2021;2 584 292,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300022021000003;АДМИНИСТРАЦИЯ ДОБРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТИ""";1 - Победитель;1 187 398,11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАВИЛЬНЫЙ ДОМ""";2 - Второй номер;1 200 319,57;;;;;;
№ 0146300022021000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300022021000002;Определение поставщика завершено;Ремонт автомобильнойдорогив с.Отскочное, ул.Васильевская;АДМИНИСТРАЦИЯ ДОБРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ;20.01.2021;2 352 028,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300022021000002;АДМИНИСТРАЦИЯ ДОБРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";1 - Победитель;1 715 197,86;Хрущев Д. В.;2 - Второй номер;1 726 958,00;;;;;;
№ 0146300022021000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300022021000001;Определение поставщика завершено;Ремонт автомобильнойдорогив д.Наливкино, ул.Заречная;АДМИНИСТРАЦИЯ ДОБРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ;20.01.2021;5 641 483,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300022021000001;АДМИНИСТРАЦИЯ ДОБРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРДОРСТРОЙ""";1 - Победитель;3 965 227,91;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙ-ГРУПП""";2 - Второй номер;3 993 435,33;;;;;;
№ 0146300010321000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300010321000002;Определение поставщика завершено;Приобретение опор уличного освещения г.Лебедянь;АДМИНИСТРАЦИЯ ЛЕБЕДЯНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;19.01.2021;325 969,84 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300010321000002;АДМИНИСТРАЦИЯ ЛЕБЕДЯНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЗАИМОПОМОЩЬ""";1 - Победитель;240 753,75;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМПЕР""";2 - Второй номер;242 383,60;;;;;;
№ 0146300011521000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300011521000003;Определение поставщика завершено;Выполнение работ по ремонтудорогипо пер. Церковный, ул. Строителей с. Спешнево-Ивановское Данковского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;19.01.2021;1 926 901,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300011521000003;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙ-ГРУПП""";1 - Победитель;1 772 749,08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАН-ТРЕСТ""";2 - Второй номер;1 827 306,60;;;;;;
№ 0146300011521000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300011521000002;Определение поставщика завершено;Выполнение работ по ремонтудорогипо ул. Садовая с.Перехваль Данковского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;19.01.2021;1 777 647,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300011521000002;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРДОРСТРОЙ""";1 - Победитель;1 590 994,56;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАН-ТРЕСТ""";2 - Второй номер;1 597 147,96;;;;;;
№ 0146300011521000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300011521000001;Определение поставщика завершено;Выполнение работ по ремонтудорогипо ул. Дорожная с.Избищи Данковского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;19.01.2021;2 020 555,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300011521000001;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";1 - Победитель;1 727 036,56;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРДОРСТРОЙ""";2 - Второй номер;1 737 139,34;;;;;;
№ 0146600003221000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146600003221000002;Определение поставщика завершено;Выполнение работ по текущему содержаниюдорогна территории города Данкова в 2021 году;ОТДЕЛ ГОРОДСКОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;19.01.2021;15 627 884,23 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146600003221000002;ОТДЕЛ ГОРОДСКОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЛАГОУСТРОЙСТВО И ОЗЕЛЕНЕНИЕ""";;15 627 884,23;;;;;;
№ 0346300040721000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0346300040721000001;Определение поставщика завершено;Содержание и ремонт технических средств организации дорожного движения на улично-дорожной сети г.Липецкав 2021г.;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГЛАВНОГО СМОТРИТЕЛЯ Г.ЛИПЕЦКА""";15.01.2021;3 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0346300040721000001;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГЛАВНОГО СМОТРИТЕЛЯ Г. ЛИПЕЦКА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЗМЕТКА-48""";;2 985 000,00;;;;;;
№ 0146300007121000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300007121000001;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения ул.Северная, ул.70 лет Октября, пер.Северный 1, пер.Северный 2, пер.Южный, пер.Бебеля г.Задонск;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОДА ЗАДОНСКА ЗАДОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;14.01.2021;6 110 898,10 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300007121000001;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОДА ЗАДОНСКА ЗАДОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕНПОДРЯД""";1 - Победитель;4 970 619,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАПОЛИС""";2 - Второй номер;5 001 172,00;;;;;;
№ 0354100008420000118;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000118;Определение поставщика завершено;Оказание услуг по содержанию систем видеоконтроля (камер фото-видеофиксации нарушений правил дорожного движения) на автомобильныхдорогахобщего пользования федерального значения вЛипецкойобласти;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";31.12.2020;14 170 896,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000118;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""";1 - Победитель;13 958 332,56;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ ТЕХНОЛОГИИ""";2 - Второй номер;14 029 187,04;31.01.2022;02.02.2021;;302525, ОБЛ ОРЛОВСКАЯ 57, С/П ПЛАТОНОВСКОЕ, УЛ РАЗДОЛЬНАЯ, ДОМ 111;5720022409;7-4862-781782vektor-r57@yandex.ru
