Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0358300284520000141;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000141;Определение поставщика завершено;Ремонт ул. Некрасовская (пер. Силикатный - ул. Майкопская);"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";15.12.2020;3 535 637,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000141;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";Гиголян гарик арсенович -.;1 - Победитель;2 687 083,88;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «КДСМ»;2 - Второй номер;2 704 762,07;31.12.2021;27.01.2021;;ОБЛ РОСТОВСКАЯ 61, Р-Н ЕГОРЛЫКСКИЙ, СТ-ЦА ЕГОРЛЫКСКАЯ;Да;8-852-5875464gigolyan82@mail.ru
№ 0358300284520000140;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000140;Определение поставщика завершено;"Ремонт ул. Всесоюзная (ул. Портовая - ул. Всесоюзная, дом №166; ул. Портовая - ул. Малиновского)";"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";15.12.2020;69 874 646,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000140;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РОСТОВСКОЙ ОБЛАСТИ ""РОСТОВАВТОДОР""";1 - Победитель;49 960 371,89;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАВТОДОР""";2 - Второй номер;50 309 745,12;31.12.2021;27.01.2021;;346789, ОБЛ РОСТОВСКАЯ 61, Г АЗОВ, УЛ ПУШКИНА, ДОМ 110;6101033099;8-863-4263125azovdrsu@mail.ru
№ 0358300284520000139;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000139;Определение поставщика завершено;Ремонт ул. Мечникова (пр. Будённовский - пер. Доломановский);"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";15.12.2020;14 037 969,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000139;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАВТОДОР""";1 - Победитель;9 194 869,35;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «КДСМ»;2 - Второй номер;9 265 059,20;31.12.2021;26.01.2021;;344090, ОБЛ РОСТОВСКАЯ 61, Г РОСТОВ-НА-ДОНУ, ПЕР МАШИНОСТРОИТЕЛЬНЫЙ, ДОМ 2 Б;6168073585;8-863-2377345avtodor585@yandex.ru
№ 0358300284520000138;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000138;Определение поставщика завершено;Ремонт ул. Казахская (ул. Чистопольская - пер. Беломорский);"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";15.12.2020;48 559 364,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000138;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РОСТОВСКОЙ ОБЛАСТИ ""РОСТОВАВТОДОР""";1 - Победитель;33 505 961,16;Толубаев артем евгеньевич -.;2 - Второй номер;33 748 757,98;31.12.2021;26.01.2021;;346789, ОБЛ РОСТОВСКАЯ 61, Г АЗОВ, УЛ ПУШКИНА, ДОМ 110;6101033099;8-863-4263125azovdrsu@mail.ru
№ 0358300284520000137;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000137;Определение поставщика завершено;Ремонт ул. Майкопская (ул. Некрасовская - ул. Майкопская, дом №17);"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";15.12.2020;3 203 197,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000137;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";Гиголян гарик арсенович -.;1 - Победитель;2 466 461,46;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «КДСМ»;2 - Второй номер;2 482 477,45;31.12.2021;26.01.2021;;347660, Ростовская область, ст.Егорлыкская, ул.Мира, дом 116;Да;8-952-5875464gigolyan82@mail.ru
№ 0358300284520000136;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000136;Определение поставщика завершено;Ремонт ул. Оганова (ул. Особенная - ул. Таганрогская);"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";15.12.2020;50 852 931,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000136;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ """;1 - Победитель;33 308 659,68;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАВТОДОР""";2 - Второй номер;33 562 924,34;31.12.2021;26.01.2021;;346816, ОБЛ РОСТОВСКАЯ 61, Р-Н МЯСНИКОВСКИЙ, null 1-Й КМ.+300М НА ЗАПАД ОТ ЗАПАДНОЙ ОКРАИНЫ СЕЛА БОЛЬШИЕ САЛЫ, УЧАСТОК 2;6162053261;8-919-8974494rsu.rostov@bk.ru
№ 0358300284520000135;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000135;Определение поставщика завершено;Ремонт ул. Мадояна (ул. Доватора – ул. Малаховская);"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";15.12.2020;38 130 492,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000135;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РОСТОВСКОЙ ОБЛАСТИ ""РОСТОВАВТОДОР""";1 - Победитель;24 212 862,42;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАВТОДОР""";2 - Второй номер;24 403 514,88;31.12.2021;26.01.2021;;346789, ОБЛ РОСТОВСКАЯ 61, Г АЗОВ, УЛ ПУШКИНА, ДОМ 110;6101033099;8-863-4263125azovdrsu@mail.ru
№ 0358300284520000134;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000134;Определение поставщика завершено;Ремонт ул. Фурмановская (ул. Плиева - ул. Раздорская);"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";15.12.2020;47 586 738,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000134;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-РЕМОНТНОЕ СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";1 - Победитель;45 445 334,79;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «КДСМ»;2 - Второй номер;45 683 268,48;31.12.2021;26.01.2021;;344006, ОБЛ РОСТОВСКАЯ 61, Г РОСТОВ-НА-ДОНУ, ПР-КТ ВОРОШИЛОВСКИЙ, ДОМ 46/176, ОФИС 515;6163150807;8-863-2990224drsu2016@list.ru
№ 0358300284520000133;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000133;Определение поставщика завершено;Ремонт пер. Силикатный (ул. Разина - ул. Некрасовская);"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";15.12.2020;5 589 897,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000133;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ-ЮГ""";1 - Победитель;4 080 624,54;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАВТОДОР""";2 - Второй номер;4 108 574,03;31.12.2021;26.01.2021;;344022, ОБЛ РОСТОВСКАЯ 61, Г РОСТОВ-НА-ДОНУ, УЛ ОЧАКОВСКАЯ, ДОМ 39, КОРПУС 9;6163219583;8-961-4300009dsuyug.office@gmail.com
№ 0358300284520000132;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000132;Определение поставщика завершено;Ремонт пр. М. Нагибина (ул. Текучева - ул. Плиева);"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";15.12.2020;133 474 590,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000132;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОСТОВАВТОДОРСТРОЙ""";;132 807 217,05;31.12.2021;25.01.2021;;347045, ОБЛ РОСТОВСКАЯ 61, Г БЕЛАЯ КАЛИТВА, УЛ ЗАВОДСКАЯ, ДОМ 12, ПОМЕЩЕНИЕ 9;6162049628;8-863-2688119radstroy@mail.ru
№ 32009801226;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009801226;Закупка завершена;"Аукцион с ограниченным участием в электронной форме № 64/АОЭ-С-КАВ/20 на право заключения договора оказания услуг по охране имущества на объектах: Дворец культуры железнодорожников на ст.Ростов-Главный, ДОЛ ""Локомотив""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";14.12.2020;2 379 000,00 ₽;;;;;;;;;;;;;;
№ 32009800618;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009800618;Работа комиссии;Конкурс в электронной форме на право заключения договора на выполнение работ по модернизации сети передачи данных автомобильнойдорогиМ-4 «Дон» от Москвы через Воронеж,Ростов-на-Дону, Краснодар до Новороссийска км 21 – км 225, Московская и Тульская области (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ПЛАТНЫЕДОРОГИ""";14.12.2020;27 834 830,40 ₽;;;;;;;;;;;;;;
№ 0158300010220000044;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300010220000044;Определение поставщика завершено;"Выполнение работ на: ""Содержание объектов внешнего благоустройства территории Пролетарского городского поселенияРостовскойобласти в 2021 году: (работы по содержаниюдорог, дорожных разметов, знаков, автобусных павильонов и остановок, скамеек и урн, объектов малых архитектурных форм (стелы), зимнее содержание территорий Пролетарского городского поселения"")";АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;14.12.2020;5 904 103,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300010220000044;АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ПРОЛЕТАРСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПРОЛЕТАРСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ ""ЧИСТЫЙ ГОРОД""";;5 904 103,00;;;;;;
№ 0158300035220000031;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0158300035220000031;Определение поставщика завершено;Выполнение работ по зимнему содержанию автомобильныхдорог(очистка от снега) январь, февраль, март 2021 года в р. п. Усть-ДонецкийРостовскойобласти.;АДМИНИСТРАЦИЯ УСТЬ-ДОНЕЦКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;14.12.2020;442 648,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300035220000031;АДМИНИСТРАЦИЯ УСТЬ-ДОНЕЦКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;427 428,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСТЬ-ДОР""";2 - Второй номер;442 648,00;30.04.2021;30.12.2020;;346550, ОБЛ РОСТОВСКАЯ 61, Р-Н УСТЬ-ДОНЕЦКИЙ, - УСТЬ-ДОНЕЦКИЙ, УЛ СТЕПНАЯ, ДОМ 43, КВАРТИРА 2;6135008566;7-928-1896185marij-jakovleva10@mail.ru
№ 0158300029320000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300029320000003;Определение поставщика завершено;Ремонт автомобильнойдороги: Внутрипоселковаядорогах. 1-й Россошинский, ул. Садовая, от д. 7 ул. Дорожная п. Крайний до д. 282 ул. Садовая х. 1-й Россошинский;АДМИНИСТРАЦИЯ РОССОШИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЗЕРНОГРАДСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;11.12.2020;30 672 128,24 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300029320000003;АДМИНИСТРАЦИЯ РОССОШИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЗЕРНОГРАДСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗЕРНОГРАДСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";1 - Победитель;20 396 964,69;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАВТОДОР""";2 - Второй номер;20 550 325,34;31.12.2021;13.01.2021;;347740, ОБЛ РОСТОВСКАЯ 61, Г ЗЕРНОГРАД, УЛ ИМ ГАГАРИНА, ДОМ 25;6111013951;8-86359-41175zerdrsy@mail.ru
№ 0158300031220000041;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300031220000041;Определение поставщика завершено;Содержание внутрипоселковых автомобильныхдорогобщего пользования местного значения на территории Зерноградского городского поселенияРостовскойобласти;АДМИНИСТРАЦИЯ ЗЕРНОГРАДСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ЗЕРНОГРАДСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;10.12.2020;9 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300031220000041;АДМИНИСТРАЦИЯ ЗЕРНОГРАДСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ЗЕРНОГРАДСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗЕРНОГРАДСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";1 - Победитель;1 350 228,00;Цыганков андрей евгеньевич -.;2 - Второй номер;1 357 047,34;31.12.2021;11.01.2021;;347740, ОБЛ РОСТОВСКАЯ 61, Г ЗЕРНОГРАД, УЛ ИМ ГАГАРИНА, ДОМ 25;6111013951;поставщик (подрядчик, исполнитель), который в соответствии с контрактом обязан привлечь к исполнению контракта субподрядчиков, соисполнителей из числа субъектов малого предпринимательства
№ 0171200001920002548;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002548;Определение поставщика завершено;Выполнение работ по содержанию улично-дорожной сети на территории городского поселенияРостов;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЯРОСЛАВСКОЙ ОБЛАСТИ;09.12.2020;11 900 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002548;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""РОДНОЙ ГОРОД"" ГОРОДСКОГО ПОСЕЛЕНИЯ РОСТОВ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬИНТЕРКОМ""";;11 900 000,00;05.02.2022;28.12.2020;;150054, ОБЛ ЯРОСЛАВСКАЯ 76, Г ЯРОСЛАВЛЬ, ПР-КТ ЛЕНИНА, 48, 12;7604251289;субъект малого предпринимательства
№ 0158300053320000029;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300053320000029;Определение поставщика завершено;Инструментальное и визуальное обследование по параметрам, влияющим на транспортно-эксплуатационные характеристики автомобильныхдорог;АДМИНИСТРАЦИЯ СОВЕТСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;09.12.2020;1 250 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300053320000029;АДМИНИСТРАЦИЯ СОВЕТСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРОДСКИЕ ТЕХНОЛОГИИ""";1 - Победитель;487 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФАДОРПРОЕКТ""";2 - Второй номер;493 750,00;31.03.2021;13.01.2021;;355035, КРАЙ СТАВРОПОЛЬСКИЙ 26, Г СТАВРОПОЛЬ, УЛ ЛЕНИНА, ДОМ 458, ОФИС 80;2634104229;субъект малого предпринимательства
№ 0858300003320000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0858300003320000023;Определение поставщика завершено;Содержание автомобильныхдорогобщего пользования местного значения в городе АзовеРостовскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ Г. АЗОВА ""ДЕПАРТАМЕНТ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА""";08.12.2020;7 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0858300003320000023;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ Г. АЗОВА ""ДЕПАРТАМЕНТ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОММУНАЛЬЩИК ДОНА""";1 - Победитель;3 333 906,57;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ""ЛЕНИНСКИЙ-2"" Г.РОСТОВА-НА-ДОНУ";2 - Второй номер;3 333 906,57;31.12.2021;11.01.2021;;346789, ОБЛ РОСТОВСКАЯ 61, Г АЗОВ, ПЕР ШКОЛЬНЫЙ, ДОМ 6;6140041128;7-86342-36151komdona28@mail.ru
№ 0158300044820000213;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300044820000213;Определение поставщика завершено;Определение подрядчика на выполнение работ по зимнему содержанию автомобильныхдороги тротуаров  города БатайскаРостовскойобласти в 2021 году.;Администрация города Батайска;08.12.2020;13 011 262,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300044820000213;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДА БАТАЙСКА;Арутюнян Ш. А.;1 - Победитель;11 504 831,04;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ МНОГООТРАСЛЕВОЕ ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ВОРОШИЛОВСКОГО РАЙОНА ГОРОДА РОСТОВА-НА-ДОНУ;2 - Второй номер;11 504 831,04;31.12.2021;14.01.2021;;ОБЛ РОСТОВСКАЯ 61, Г БАТАЙСК;Да;
№ 0158300044820000212;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300044820000212;Определение поставщика завершено;Определение подрядчика на выполнение работ по ремонту внутригородскойдорогипо ул. Грузинская на участке от ул. Ейская до ул. Полтавская в городе БатайскеРостовскойобласти;Администрация города Батайска;08.12.2020;31 396 349,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300044820000212;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДА БАТАЙСКА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГДОРСЕРВИС""";1 - Победитель;18 837 809,00;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «КДСМ»;2 - Второй номер;18 994 790,75;;;;;;
