Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0306200005120000106;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306200005120000106;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения на о. Валаам в Сортавальском районе РеспубликиКарелия.;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";18.11.2020;105 692 658,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000106;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАЛААМСКИЙ РЕМОНТНО-СТРОИТЕЛЬНЫЙ УЧАСТОК""";;105 692 658,00;31.01.2026;16.12.2020;;31.01.2026;1007014195;01.01.2024
№ 0306200005120000105;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306200005120000105;Определение поставщика завершено;Выполнение работ по содержанию сети автомобильныхдорогобщего пользования регионального или межмуниципального значения в Кемском районе РеспубликиКарелия.;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";18.11.2020;78 371 445,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000105;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАГМАТИКА""";1 - Победитель;78 371 445,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТД ""АВТОМАСТЕР""";2 - Второй номер;76 000 000,00;31.01.2023;21.12.2020;;01.01.2022;1021505501;40 558 925,00  руб.
№ 0306200005120000104;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000104;Определение поставщика завершено;Поставка программногообеспечения для нужд проектного и технического отдела КУ РК «Управтодор РК»;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";16.11.2020;1 090 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000104;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";;;;;;;;;;;;
№ 0106300009120000074;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0106300009120000074;Определение поставщика завершено;Выполнение работ по очистке автомобильныхдорог, уборка снежных валов от снега автогрейдером в границах Олонецкого городского поселения РеспубликиКарелия;АДМИНИСТРАЦИЯ ОЛОНЕЦКОГО НАЦИОНАЛЬНОГО МУНИЦИПАЛЬНОГО РАЙОНА;13.11.2020;299 789,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0106300009120000074;АДМИНИСТРАЦИЯ ОЛОНЕЦКОГО НАЦИОНАЛЬНОГО МУНИЦИПАЛЬНОГО РАЙОНА;;;;;;;;;;;;
№ 0106300009120000073;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0106300009120000073;Определение поставщика завершено;Оказание услуг по текущему содержанию автомобильныхдорогв границах Олонецкого городского поселения РеспубликиКарелияв зимний период;АДМИНИСТРАЦИЯ ОЛОНЕЦКОГО НАЦИОНАЛЬНОГО МУНИЦИПАЛЬНОГО РАЙОНА;13.11.2020;691 600,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0106300009120000073;АДМИНИСТРАЦИЯ ОЛОНЕЦКОГО НАЦИОНАЛЬНОГО МУНИЦИПАЛЬНОГО РАЙОНА;;;;;;;;;;;;
№ 0306200005120000103;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000103;Определение поставщика завершено;Оказание услуг по содержанию стационарных комплексов фотовидеофиксации нарушений Правил дорожного движения Российской Федерации, установленных на улично-дорожной сети РеспубликиКарелия;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";09.11.2020;2 925 600,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000103;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИПЛЕКС""";1 - Победитель;2 910 972,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНСИСТЕМС""";2 - Второй номер;2 925 600,00;31.01.2022;09.12.2020;;31.01.2022;1001311970;08.12.2020
№ 0306100000420000090;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000090;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Нижний Выг на км 29+839 автомобильнойдорогиР-21 «Кола» Санкт-Петербург – Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия, подъезд к г. Беломорск, РеспубликаКарелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;5 887 156,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000090;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТ-ПРОЕКТ""";1 - Победитель;5 475 055,08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;4 709 725,00;01.11.2022;21.12.2020;;01.11.2022;2310118895;01.01.2021
№ 0306100000420000089;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000089;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Нелукса на км 138+757 автомобильнойдорогиА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г. Петрозаводску, РеспубликаКарелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;3 978 200,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000089;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТ""";;3 978 200,00;01.07.2022;23.12.2020;;01.07.2022;3525253430;01.01.2021
№ 0306100000420000088;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000088;Определение поставщика завершено;"Разработка проектной документации на капитальный ремонт путепровода через автомобильнуюдорогуна км 443+150 автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург - Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия, РеспубликаКарелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;4 961 480,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000088;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";1 - Победитель;4 500 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;4 217 258,00;01.07.2022;23.12.2020;;01.07.2022;1001257547;01.01.2021
№ 0306100000420000087;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000087;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускных труб на км 608+761, км 609+363, км 613+661, км 619+539 автомобильнойдорогиР-21 «Кола» Санкт-Петербург - Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия, РеспубликаКарелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;2 180 072,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000087;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";;2 169 171,00;01.11.2021;16.12.2020;;01.11.2021;3702201987;14.12.2020
№ 0306100000420000086;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000086;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Шуя на км 436+586 автомобильнойдорогиР-21 «Кола» Санкт-Петербург - Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия, РеспубликаКарелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;7 635 848,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000086;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";1 - Победитель;7 300 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕЛЕЦГЕОИЗЫСКАНИЯ""";2 - Второй номер;7 200 000,00;01.07.2022;23.12.2020;;01.07.2022;1001257547;01.01.2021
№ 0306100000420000085;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000085;Определение поставщика завершено;"Разработка проектной документации на капитальный ремонт путепровода через железнуюдорогуна км 451+348 автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург - Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия, РеспубликаКарелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;4 603 188,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000085;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТ""";1 - Победитель;4 603 188,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТИТУТ ПРОЕКТИРОВАНИЯ И СТРОИТЕЛЬСТВА МОСТОВ И ОБЪЕКТОВ ИНФРАСТРУКТУРЫ""";2 - Второй номер;3 800 000,00;01.07.2022;23.12.2020;;01.07.2022;3525253430;01.01.2021
№ 0306200005120000102;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306200005120000102;Определение поставщика завершено;"Строительный контроль по объекту: ""Строительство автомобильнойдорогик памятнику археологии ""Петроглифы Залавруги""";"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";05.11.2020;2 459 012,01 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000102;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ СОЦИАЛЬНОЙ, ТРАНСПОРТНОЙ И ИНЖЕНЕРНОЙ ИНФРАСТРУКТУРЫ РЕСПУБЛИКИ КАРЕЛИЯ""";1 - Победитель;2 336 061,41;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТКОМСТРОЙ""";2 - Второй номер;1 500 000,00;31.08.2021;14.12.2020;;31.08.2021;1001337418;14.12.2020
№ 32009634573;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009634573;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 5847/ОАЭ-ОКТ/20 на право заключения договора оказания услуг по охране имущества на объектах Октябрьской железнойдороги- филиала ОАО «РЖД»;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.10.2020;;;;;;;;;;;;;;;
№ 0306200005120000101;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000101;Определение поставщика завершено;"Устройство пункта автоматизированного весового и габаритного контроля транспортных средств в движении на км 13 автомобильнойдороги""Кола""-Кончезеро-""Шуйская-Гирвас""";"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";27.10.2020;37 855 051,94 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000101;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСТЕЛЕКОМ""";;37 855 051,94;28.02.2021;18.11.2020;;28.02.2021;7707049388;17.11.2020
№ 0306200005120000100;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000100;Определение поставщика завершено;Реконструкция мостового сооружения через р. Неглинка по ул. Кирова в г.Петрозаводске.;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";24.10.2020;56 759 798,79 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000100;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОСТРОЙ""";;56 475 999,80;31.12.2020;18.11.2020;;190000, Г САНКТ-ПЕТЕРБУРГ 78, УЛ МАЛАЯ МОРСКАЯ, ДОМ 18, СТРОЕНИЕ 1, ПОМЕЩЕНИЕ 1-Н ОФИС № 109;7813250320;
№ 32009612219;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009612219;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 5434/ОАЭ-ЦДИ/20 на право заключения договора оказания услуг в сфере обращения с отходами 1, 3, 4, 5 класса опасности;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";23.10.2020;;;;;;;;;;;;;;;
№ 0306100000420000083;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000083;Определение поставщика завершено;"Подготовка документации по планировке территории и обоснования инвестиций в целях создания объектов капитального строительства федеральной собственности. АвтомобильнаядорогаР-21 ""Кола"" Санкт-Петербург - Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия на участке км 446 - км 461, РеспубликаКарелия.Подготовка документации по планировке территории участка автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург - Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия км 446 - км 461 в РеспубликеКарелия.";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.10.2020;5 522 100,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000083;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";1 - Победитель;5 200 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕНИТ""";2 - Второй номер;2 280 000,00;21.04.2022;07.12.2020;;21.04.2022;1001257547;01.01.2021
№ 0306100000420000082;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000082;Определение поставщика завершено;Подготовка документации по планировке территории и обоснования инвестиций в целях создания объектов капитального строительства федеральной собственности. АвтомобильнаядорогаА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г. Петрозаводску на участке км 132 - км 147, РеспубликаКарелия.Подготовка документации по планировке территории участка автомобильнойдорогиА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г. Петрозаводску км 132 - км 147 в РеспубликеКарелия.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.10.2020;5 155 600,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000082;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИЙ ИНСТИТУТ ""СЕВЕРНАЯ МАГИСТРАЛЬ""";1 - Победитель;1 018 200,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕНИТ""";2 - Второй номер;2 480 000,00;21.04.2022;07.12.2020;;21.04.2022;7811506175;01.01.2021
№ 32009602398;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009602398;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 5338/ОАЭ-ЦДПО/20 на право заключения договора оказания услуг по сопровождению маломобильных пассажиров;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";21.10.2020;;;;;;;;;;;;;;;
№ 32009596551;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009596551;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 5275/ОАЭ-ЦДИ/20 на право заключения договора оказания услуг по стирке и химчистке средств индивидуальной защиты;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";20.10.2020;;;;;;;;;;;;;;;
№ 0306200005120000099;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000099;Определение поставщика завершено;Приобретение легковых автомобилей;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";19.10.2020;13 200 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000099;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КМ-АВТО""";;13 200 000,00;31.12.2020;12.11.2020;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КМ-АВТО"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КМ-АВТО"")Код по ОКПО:19753357ИНН:1001329230КПП:100101001Датапостановкина учет:05.10.2017";1001329230;185014, РЕСП КАРЕЛИЯ 10, Г ПЕТРОЗАВОДСК, УЛ ЧАПАЕВА (ПЕРЕВАЛКА Р-Н), ДОМ 55, ОФИС 1
