Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0360200054020000151;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000151;Определение поставщика завершено;Ремонт автомобильнойдороги«Аркадак - Турки» на участке км 0+000 - км 14+830, км 19+830 -км 23+430 вСаратовскойобласти  этапа на ремонт участка автомобильнойдорогикм 0+835-км 8+235 в Аркадакском районеСаратовскойобласти.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";17.12.2020;178 704 013,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000151;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";1 - Победитель;132 777 081,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РД-ГРУПП""";2 - Второй номер;133 670 601,87;31.12.2021;26.01.2021;;412070, Российская Федерация,  ОБЛ САРАТОВСКАЯ,  Р-Н ТУРКОВСКИЙ,  - ТУРКИ,  УЛ ЛЕНИНА, СТРОЕНИЕ 73;6435001191;89063167277pro_dorstroy@bkl.ru
№ 0360200054020000150;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000150;Определение поставщика завершено;Ремонт автомобильнойдороги«Вольск - Черкасское - Калмантай - граница Ульяновской области» на участке км 14+000 - км 46+900 в Вольском районеСаратовскойобласти (I этап – км 13+820 – км 30+000);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";17.12.2020;360 484 290,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000150;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";Согласование получено;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАССА""";;;;;;;
№ 0360300141020000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300141020000030;Определение поставщика завершено;Выполнение работ по зимнему содержанию автомобильныхдорогобщего пользования муниципального значения в Духовницком муниципальном районеСаратовскойобласти;АДМИНИСТРАЦИЯ ДУХОВНИЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА;17.12.2020;545 186,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360300141020000030;АДМИНИСТРАЦИЯ ДУХОВНИЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНИТ""";;545 186,00;31.12.2021;11.01.2021;;413900, ОБЛ САРАТОВСКАЯ 64, Р-Н ДУХОВНИЦКИЙ, РП ДУХОВНИЦКОЕ, - ПРОМЫШЛЕННАЯ ЗОНА;6411078244;субъект малого предпринимательства
№ 0355100004520000124;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004520000124;Определение поставщика завершено;"...  учета интенсивности движения на автомобильныхдорогахобщегопользования федерального значения М ...  Новгород - Арзамас - Саранск - Исса - Пенза -Саратовна участке км 320+900 ...  516+100; Р-228 Сызрань –Саратов- Волгоград на участке км 17 ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.12.2020;63 461 336,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355100004520000124;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНТЕЛЛЕКТУАЛЬНЫЕ ТЕХНОЛОГИИ""";1 - Победитель;63 100 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ ТЕХНОЛОГИИ""";2 - Второй номер;56 417 000,00;;;;;;
№ 0355100004520000123;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004520000123;Определение поставщика завершено;"...  элементов линий электроосвещения на автомобильныхдорогахобщего пользования федерального значения   М ...  Новгород - Арзамас - Саранск - Исса - Пенза -Саратовна участке км 320+900 ...  516+100; Р-228 Сызрань –Саратов- Волгоград на участке км 17 ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.12.2020;215 329 181,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355100004520000123;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОБЛДОРСТРОЙ""";1 - Победитель;214 252 535,09;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ ТЕХНОЛОГИИ""";2 - Второй номер;191 427 000,00;;;;;;
№ 0160300011620000107;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300011620000107;Определение поставщика завершено;Зимнее содержаниедорогна территории МО г. Красный Кут в первом квартале 2021 года;АДМИНИСТРАЦИЯ КРАСНОКУТСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;17.12.2020;500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300011620000107;АДМИНИСТРАЦИЯ КРАСНОКУТСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРОДСКОЕ""";;500 000,00;11.05.2021;14.01.2021;;413235, САРАТОВСКАЯ ОБЛАСТЬ, Г КРАСНЫЙ КУТ, ПР-КТ ПОБЕДЫ, 24;6417970901;
№ 32009808643;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009808643;Закупка завершена;Поставка каменного угля для нуждСаратовскогоотряда филиала Предприятия на Приволжской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";16.12.2020;117 831,00 ₽;;;;;;;;;;;;;;
№ 0360300010120000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300010120000033;Определение поставщика завершено;Выполнение работ по зимнему содержанию автомобильныхдорогобщего пользования местного значения Дергачевского муниципального районаСаратовскойобласти.;АДМИНИСТРАЦИЯ ДЕРГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;16.12.2020;1 623 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360300010120000033;АДМИНИСТРАЦИЯ ДЕРГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ""";;1 623 000,00;29.03.2021;18.01.2021;;413440, ОБЛ САРАТОВСКАЯ 64, Р-Н ДЕРГАЧЕВСКИЙ, РАБОЧИЙ ПО ДЕРГАЧИ, ТЕР ПРОМЗОНА, ДОМ 6Б;6413009197;субъект малого предпринимательства
№ 32009805727;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009805727;Закупка завершена;Поставку питьевой бутилированной воды для нуждСаратовскогоотряда ВО филиала ФГП ВО ЖДТ России на Приволжской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";15.12.2020;115 200,00 ₽;;;;;;;;;;;;;;
№ 32009805707;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009805707;Закупка завершена;Поставка офисной бумаги для нуждСаратовскогоотряда ВО филиала ФГП ВО ЖДТ России на Приволжской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";15.12.2020;172 800,00 ₽;;;;;;;;;;;;;;
№ 32009804885;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009804885;Закупка завершена;услуги автотранспорта;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САРАТОВЭНЕРГОНЕФТЬ""";15.12.2020;;;;;;;;;;;;;;;
№ 32009802171;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009802171;Закупка завершена;Оказание услуг по заправке и ремонту картриджей для печатающих устройств для нуждСаратовскогоотряда филиала ФГП ВО ЖДТ России на Приволжской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";15.12.2020;44 590,00 ₽;;;;;;;;;;;;;;
№ 0360200054020000149;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000149;Определение поставщика завершено;Капитальный ремонт автоподъезда к с. Новая Елюзань – с. Комсомольское от автоподъезда к с. Большой Кушум от автоподъезда к с. Никольское – Казаково на участке км 4+550 – км 16+550 в Балаковском районеСаратовскойобласти.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";14.12.2020;310 102 942,87 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000149;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";Согласование получено;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРОЖНИК""";;;;;;;
№ 0360200054020000148;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000148;Определение поставщика завершено;Ремонт автомобильнойдороги«Маркс – Липовка - п. им. Тельмана» на участке км 22+850 - км 67+220 в Марксовском районеСаратовскойобласти. I этап - км 22+850 - км 34+000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";14.12.2020;228 746 672,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000148;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАРКССТРОЙ-С""";;228 746 672,40;31.12.2021;19.01.2021;;413090, Российская Федерация,  ОБЛ САРАТОВСКАЯ,  Г МАРКС,  УЛ ДОРОЖНАЯ,  10, --, --;6443015303;8 (84567) 5-02-54marksstroyOK@yandex.ru
№ 0360200054020000147;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000147;Определение поставщика завершено;"Ремонт автомобильнойдороги""Хвалынск – Ивановка-Алексеевка"" автомобильнаядорога«Р-228 «Сызрань-Саратов-Волгоград» на участке км 0+ 000 - км 27+ 940 в Хвалынском районеСаратовскойобласти. I этап км 0+000 – км 13+000.";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";11.12.2020;264 459 851,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000147;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";Согласование получено;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАССА""";;;;;;;
№ 0360200054020000146;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000146;Определение поставщика завершено;Ремонт автомобильнойдороги«Калининск-Свердлово-Колокольцовка-Кленовка (Волгоградская область)» на участке км 10+000-км 20+000 в Калининском районеСаратовскойобласти» на участке км 15+000-км20+000.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";11.12.2020;91 306 634,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000146;;;;;;;;31.12.2021;22.01.2021;;412481, Российская Федерация,  ОБЛ САРАТОВСКАЯ,  Г КАЛИНИНСК,  УЛ ДОРОЖНАЯ,  2Д/1,;6415901885;884-549-31754kalininskdrsu@yandex.ru
№ 0832200006620001129;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620001129;Определение поставщика завершено;Выполнение работ по капитальному ремонту и содержанию автомобильнойдороги(22 ОП РЗ 22Р - 0158) Н.Новгород -Саратовкм 138+100 - км 143+600 в Шатковском районе Нижегородской области;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗА НИЖЕГОРОДСКОЙ ОБЛАСТИ""";10.12.2020;366 643 814,02 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620001129;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СТРОИТЕЛЬ""";1 - Победитель;364 810 594,94;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФЕССИОНАЛ-СТРОЙРЕСУРС""";2 - Второй номер;364 810 594,94;31.07.2024;29.12.2020;;607700, ОБЛ НИЖЕГОРОДСКАЯ 52, Р-Н ШАТКОВСКИЙ, РАБОЧИЙ ПО ШАТКИ, УЛ ПУШКИНА, 33;5238000045;7-83190-41975stroitel@mts-nn.ru
№ 0360200054020000145;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000145;Определение поставщика завершено;Ремонт автоподъезда к с. Рогаткино - с. Дубовка от автомобильнойдороги«Р-228 «Сызрань -Саратов- Волгоград» на участке км 0+000 - км 10+000» в Красноармейском районеСаратовскойобласти» участка автомобильнойдорогикм 5+000 – км 10+000.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";10.12.2020;86 742 207,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000145;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА""";1 - Победитель;85 874 785,52;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРМОСТРОЙМОНТАЖ""";2 - Второй номер;86 300 000,00;31.12.2021;14.01.2021;;410062, Российская Федерация,  ОБЛ САРАТОВСКАЯ,  Г САРАТОВ,  СТ ТРОФИМОВСКИЙ-2,  Б/Н, ПЛОЩАДКА2,;6453118435;7-8452-390894optima164@mail.ru
№ 0360200054020000144;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000144;Определение поставщика завершено;"Ремонт автомобильнойдороги""Красный Яр – Усть Караман» на участке км 0+000 - км 11+820  в Энгельсском районеСаратовскойобласти. 1 этап - км 0+000 - км 6+000.";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";10.12.2020;123 489 828,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000144;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРОЖНИК""";1 - Победитель;119 785 133,16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";2 - Второй номер;120 402 582,30;31.12.2021;19.01.2021;;413124, Российская Федерация,  ОБЛ САРАТОВСКАЯ,  Г ЭНГЕЛЬС,  ПРОЕЗД 1-Й ГЕОЛОГИЧЕСКИЙ,  2, -, -;6449035747;(8453) 55-26-38Avtodor23@yandex.ru
№ 0360200054020000143;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000143;Определение поставщика завершено;Ремонт автомобильнойдороги«Ремонт автомобильнойдороги«Аткарск - Песчанка» - автомобильнаядорога«Р - 158 «Нижний Новгород – Арзамас – Саранск – Исса – Пенза –Саратов» на участке км 0+000 – км 36+833 в  Аткарском районеСаратовскойобласти»   (этап на участке км 0+000+км8+000).;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";10.12.2020;140 071 816,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000143;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ОБЪЕДИНЕНИЕ ДОРОЖНО-СТРОИТЕЛЬНЫХ КОМПАНИЙ ""ПОВОЛЖЬЕ""";1 - Победитель;107 855 298,66;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РД-ГРУПП""";2 - Второй номер;110 656 735,02;31.12.2021;19.01.2021;;440031, Российская Федерация,  ОБЛ ПЕНЗЕНСКАЯ,  Г ПЕНЗА,  УЛ 40 ЛЕТ ОКТЯБРЯ,  18А,;5837060879;+7 (8412) 34-63-96odsk2014@yandex.ru
№ 0360200054020000142;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000142;Определение поставщика завершено;"Ремонт автомобильнойдороги""Красный Яр – Ленинское» на участке км 0+000 - км 3+900  в Энгельсском районеСаратовскойобласти";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";10.12.2020;76 698 314,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000142;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОГРЕЙД""";1 - Победитель;75 931 331,24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВИ ГРУПП""";2 - Второй номер;76 314 822,82;31.12.2021;26.01.2021;;413124, Российская Федерация,  ОБЛ САРАТОВСКАЯ,  Г ЭНГЕЛЬС,  УЛ СТУДЕНЧЕСКАЯ,  ДОМ 8,;6450604853;78452391955avtogreid@inbox.ru
№ 0360200054020000141;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000141;Определение поставщика завершено;"Ремонт автомобильнойдороги""Романовка – Малое Щербедино» на участке км 11+980 - км 21+980  в Романовском районеСаратовскойобласти. I этап км 12+143 – км 16+980";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";09.12.2020;112 689 366,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000141;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";1 - Победитель;84 855 092,60;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";2 - Второй номер;89 024 599,34;31.12.2021;15.01.2021;;412070, Российская Федерация,  ОБЛ САРАТОВСКАЯ,  Р-Н ТУРКОВСКИЙ,  - ТУРКИ,  УЛ ЛЕНИНА, СТРОЕНИЕ 73;6435001191;8-906 -316-72-77pto_dorstroy@bk.ru
