Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0354100008420000106;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000106;Определение поставщика завершено;Оказание услуг по содержанию автомобильнойдороги: М-2 «Крым» Москва – Тула – Орел–Курск– Белгород – граница с Украиной на участках км 603+000 - км703+820,  подъезды к г. Белгороду км0+000 – км 8+000, км 23+400 – км 26+000, Белгородская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.12.2020;103 352 315,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000106;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ ФИРМА ""СТРОЙСЕРВИС""";;103 352 315,00;23.01.2023;12.01.2021;;301138, ОБЛ ТУЛЬСКАЯ 71, Р-Н ЛЕНИНСКИЙ, П ИНШИНСКИЙ, ДОМ 21, ОФИС 19, 2 ЭТАЖ;5751033859;7-4872-722303sf_stroyservis@mail.ru
№ 0354100008420000105;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000105;Определение поставщика завершено;"Оказание услуг по содержанию автомобильныхдорог: М-2 «Крым» Москва - Тула - Орел -Курск- Белгород - граница с Украиной на участках км 304+300 - км 456+040, подъезды к г. Орлу км 0+000 – км 3+863, км 22+200 – км 27+000, обход пгт. Кромы км 401+100 – км 418+454; Р-92 Калуга - Перемышль - Белев - Орел на участках км 132+1190 - км 144+700, км 154+350 - км 206+000; Р-119 Орел - Ливны - Елец - Липецк - Тамбов на участке км 0+000 – км 153+814, Орловская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.12.2020;277 729 144,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000105;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""";;277 729 144,00;23.01.2023;29.12.2020;;302525, ОБЛ ОРЛОВСКАЯ 57, С/П ПЛАТОНОВСКОЕ, УЛ РАЗДОЛЬНАЯ, ДОМ 111;5720022409;7-4862-781782vector-r57@yandex.ru
№ 0321300178320000052;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300178320000052;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдорогиобщего пользования местного значения ""Подъезд к поселку Ровный от автомобильнойдорогиМоздок-Курская""";АДМИНИСТРАЦИЯКУРСКОГОМУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;04.12.2020;20 419 355,58 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321300178320000052;АДМИНИСТРАЦИЯ КУРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";1 - Победитель;16 130 838,64;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХРЕМОНТСЕРВИС""";2 - Второй номер;16 232 935,42;31.12.2021;28.12.2020;;357850, КРАЙ СТАВРОПОЛЬСКИЙ 26, Р-Н КУРСКИЙ, СТ-ЦА КУРСКАЯ, УЛ ПРОМЫШЛЕННАЯ, 11, -, -;2612019241;7-87964-62994ooo-dmk@yandex.ru
№ 0144300012320000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144300012320000023;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения муниципального района «Тимский район»Курскойобласти;АДМИНИСТРАЦИЯ ТИМСКОГО РАЙОНАКУРСКОЙОБЛАСТИ;04.12.2020;254 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144300012320000023;АДМИНИСТРАЦИЯ ТИМСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТИМСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №3""";;254 000,00;31.12.2021;26.12.2020;;307060, ОБЛ КУРСКАЯ 46, Р-Н ТИМСКИЙ, С 1-Е ВЫГОРНОЕ, УЛ САДОВАЯ, 43;4624003401;7-47153-23179roadtim@yandex.ru
№ 0744200000220004053;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0744200000220004053;Определение поставщика завершено;Благоустройство общественной территории памятника воинам, погибшим за освобождение поселка Золотухино в годы ВОВ по адресу:Курскаяобласть, Золотухинский район, п. Золотухино, ул. Кирова, 34;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОККУРСКОЙОБЛАСТИ""";04.12.2020;2 279 130,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0744200000220004053;АДМИНИСТРАЦИЯ ПОСЕЛКА ЗОЛОТУХИНО;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОН К""";1 - Победитель;2 119 590,90;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА №1 ""КУРСКВОДСТРОЙ""";2 - Второй номер;2 130 986,55;30.09.2021;30.12.2020;;305023, ОБЛ КУРСКАЯ 46, Г КУРСК, УЛ КОЖЕВЕННАЯ 1-Я, 31, ЛИТЕР В 13;4632176567;субъект малого предпринимательства
№ 0144200003120000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200003120000026;Определение поставщика завершено;Услуги по очистке от снега автомобильныхдорог;АДМИНИСТРАЦИЯ ЛЬГОВСКОГО РАЙОНАКУРСКОЙОБЛАСТИ;03.12.2020;800 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200003120000026;АДМИНИСТРАЦИЯ ЛЬГОВСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛЬГОВСКОЕ ДОРОЖНОЕ ЭКСПЛУАТАЦИОННОЕ ПРЕДПРИЯТИЕ""";;800 000,00;31.12.2021;25.12.2020;;307751, ОБЛ КУРСКАЯ 46, Г ЛЬГОВ, УЛ Л.ТОЛСТОГО, 70;4613010301;
№ 0144200001820000257;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001820000257;Определение поставщика завершено;"Выполнение работ по строительству объекта: ""Автомобильнаядорогапо с. Полянское (продолжение) Полянского сельсоветаКурскогорайонаКурскойобласти""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";03.12.2020;6 933 780,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200001820000257;АДМИНИСТРАЦИЯ КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИНАСТИЯ ДОРОГ""";;6 933 780,00;31.12.2020;23.12.2020;;115114, Г МОСКВА 77, НАБ ДЕРБЕНЕВСКАЯ, ДОМ 7, СТРОЕНИЕ 2, ЭТ 2 ПОМ I КОМ 36;7725456298;7-906-5774882evolution7@list.ru
№ 0744200000220004011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0744200000220004011;Определение поставщика завершено;Благоустройство пешеходнойдороги– проспект В.М.Клыкова от ул.Ленина в п.Кшенский Советского районаКурскойобласти;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОККУРСКОЙОБЛАСТИ""";03.12.2020;1 266 739,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0744200000220004011;АДМИНИСТРАЦИЯ ПОСЕЛКА КШЕНСКИЙ СОВЕТСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАРТТЕХ""";1 - Победитель;1 133 731,30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРРА""";2 - Второй номер;1 140 065,00;01.09.2021;28.12.2020;;305010, ОБЛ КУРСКАЯ 46, Г КУРСК, УЛ ЖУКОВСКОГО, ДОМ 31, ОФИС 1/9;4632261156;7-920-2675915trrq@mail.ru
№ 0744200000220004007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0744200000220004007;Определение поставщика завершено;Благоустройство дворовой территории по ул. Свердлова, д. 56 в п.Кшенский Советского районаКурскойобласти;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОККУРСКОЙОБЛАСТИ""";03.12.2020;1 213 150,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0744200000220004007;АДМИНИСТРАЦИЯ ПОСЕЛКА КШЕНСКИЙ СОВЕТСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАРТТЕХ""";1 - Победитель;1 085 769,25;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРРА""";2 - Второй номер;1 091 835,00;01.09.2021;28.12.2020;;305010, ОБЛ КУРСКАЯ 46, Г КУРСК, УЛ ЖУКОВСКОГО, ДОМ 31, ОФИС 1/9;4632261156;7-920-2675915trrq@mail.ru
№ 0144300040620000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144300040620000001;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Мирная - ул. Дружбы в д. Новопоселеновка, протяженностью 1300 м.п. Новопоселеновского сельсоветаКурскогорайонаКурскойобласти;АДМИНИСТРАЦИЯКУРСКОГОРАЙОНАКУРСКОЙОБЛАСТИ;03.12.2020;5 067 024,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144300040620000001;АДМИНИСТРАЦИЯ КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙЭНЕРГОМОНТАЖ""";;5 067 024,00;31.12.2020;23.12.2020;;305022, ОБЛ КУРСКАЯ 46, Г КУРСК, УЛ АГРЕГАТНАЯ 3-Я, ДОМ 20, ОФИС 33;4632126735;7-910-2716994lubkir26@yandex.ru
№ 0144600001020000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144600001020000012;Определение поставщика завершено;Отсыпкадорогищебнем в с. Заолешенка ул. Гай от дома 129 до дома 139;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА, МУНИЦИПАЛЬНОГО ИМУЩЕСТВА И ЖКХ АДМИНИСТРАЦИИ СУДЖАНСКОГО РАЙОНАКУРСКОЙОБЛАСТИ;01.12.2020;278 435,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144600001020000012;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА, МУНИЦИПАЛЬНОГО ИМУЩЕСТВА И ЖКХ АДМИНИСТРАЦИИ СУДЖАНСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Коньшин Д. В.;;278 435,00;31.12.2020;25.12.2020;;ОБЛ КУРСКАЯ46, Г КУРСК;Да;7-908-1269999Goszakaz46@yandex.ru
№ 32009744615;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009744615;Закупка завершена;Открытый конкурс среди субъектов малого и среднего предпринимательства в электронной форме № 769/ОКЭ-МОСК/20  На право заключения договора оказания услуг по уборке помещений и прилегающей территории объектов;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.11.2020;;;;;;;;;;;;;;;
№ 0144600001020000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144600001020000008;Определение поставщика завершено;Текущий ремонтдорогс.Гончаровка Суджанского районакурскойобласти;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА, МУНИЦИПАЛЬНОГО ИМУЩЕСТВА И ЖКХ АДМИНИСТРАЦИИ СУДЖАНСКОГО РАЙОНАКУРСКОЙОБЛАСТИ;30.11.2020;880 205,71 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144600001020000008;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА, МУНИЦИПАЛЬНОГО ИМУЩЕСТВА И ЖКХ АДМИНИСТРАЦИИ СУДЖАНСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СУДЖАНСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ № 2""";;880 205,71;31.12.2020;24.12.2020;;307800, ОБЛ КУРСКАЯ 46, Г СУДЖА, УЛ ОКТЯБРЬСКАЯ, 18;4623006047;7-47143-24255drsu2pto@mail.ru
№ 32009743641;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009743641;Закупка завершена;№ 8567/ЗКТЭ-АО «РЖДстрой»/2020 на право заключения договора на оказание услуг по  разработке методики (путем экспертных оценок) и расчетной модели (алгоритма действий) перехода на условия твердой договорной цены по Горьковскому, Ярославскому,Курскомуи Смоленскому радиальным направлениям Московской железнойдорогии магистральной инфраструктуры Московского Транспортного Узла.;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЖДСТРОЙ""";30.11.2020;38 002 321,20 ₽;;;;;;;;;;;;;;
№ 0144200001820000256;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001820000256;Определение поставщика завершено;"Выполнение работ по строительству  объекта: ""Проезд по д. Малый Каменец Большесолдатского районаКурскойобласти.""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";30.11.2020;40 781 330,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200001820000256;АДМИНИСТРАЦИЯ БОЛЬШЕСОЛДАТСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СУДЖАНСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ № 2""";;40 781 330,00;31.12.2022;22.12.2020;;31.12.2022;4623006047;01.01.2021
№ 0354100008420000104;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000104;Определение поставщика завершено;Оказание услуг по содержанию автомобильнойдорогиМ-2 «Крым» Москва – Тула – Орел –Курск– Белгород – граница с Украиной, подъезд к музею-заповеднику «Прохоровское поле» на участке км 0+000 - км 32+000  и искусственных сооружений на ней, Белгородская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.11.2020;104 009 626,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000104;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ ФИРМА ""СТРОЙСЕРВИС""";;104 009 626,00;23.01.2023;29.12.2020;;301138, ОБЛ ТУЛЬСКАЯ 71, Р-Н ЛЕНИНСКИЙ, П ИНШИНСКИЙ, ДОМ 21, ОФИС 19, 2 ЭТАЖ;5751033859;7-4872-722303sf_stroyservis@mail.ru
№ 0144200001820000255;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001820000255;Определение поставщика завершено;"Выполнение работ по строительству объекта: ""Проезд по д. Воронцово Бесединского сельсоветаКурскогорайонаКурскойобласти""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";30.11.2020;8 282 807,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200001820000255;АДМИНИСТРАЦИЯ КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИНАСТИЯ ДОРОГ""";;8 282 807,00;31.12.2020;23.12.2020;;115114, Г МОСКВА 77, НАБ ДЕРБЕНЕВСКАЯ, ДОМ 7, СТРОЕНИЕ 2, ЭТ 2 ПОМ I КОМ 36;7725456298;7-906-5774882evolution7@list.ru
№ 0144200001820000254;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001820000254;Определение поставщика завершено;"Выполнение работ по строительству объекта: ""Проезд по ул. Пески д. Зорино Рышковского сельсоветаКурскогорайонаКурскойобласти""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";30.11.2020;7 433 972,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200001820000254;АДМИНИСТРАЦИЯ КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙЭНЕРГОМОНТАЖ""";;7 433 972,20;31.12.2020;23.12.2020;;305022, ОБЛ КУРСКАЯ 46, Г КУРСК, УЛ АГРЕГАТНАЯ 3-Я, ДОМ 20, ОФИС 33;4632126735;7-910-2716994lubkir26@yandex.ru
№ 0144600001020000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144600001020000007;Определение поставщика завершено;Текущий ремонтдорогс. Замостье Суджанского районакурскойобласти;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА, МУНИЦИПАЛЬНОГО ИМУЩЕСТВА И ЖКХ АДМИНИСТРАЦИИ СУДЖАНСКОГО РАЙОНАКУРСКОЙОБЛАСТИ;30.11.2020;289 591,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144600001020000007;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА, МУНИЦИПАЛЬНОГО ИМУЩЕСТВА И ЖКХ АДМИНИСТРАЦИИ СУДЖАНСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0144600001020000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144600001020000006;Определение поставщика завершено;Текущий ремонтдорогс. Заолешенка Суджанского районаКурскойобласти;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА, МУНИЦИПАЛЬНОГО ИМУЩЕСТВА И ЖКХ АДМИНИСТРАЦИИ СУДЖАНСКОГО РАЙОНАКУРСКОЙОБЛАСТИ;30.11.2020;363 419,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144600001020000006;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА, МУНИЦИПАЛЬНОГО ИМУЩЕСТВА И ЖКХ АДМИНИСТРАЦИИ СУДЖАНСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СУДЖАНСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ № 2""";;363 419,00;31.12.2020;24.12.2020;;307800, ОБЛ КУРСКАЯ 46, Г СУДЖА, УЛ ОКТЯБРЬСКАЯ, 18;4623006047;7-47143-24255drsu2pto@mail.ru
№ 32009739628;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009739628;Закупка завершена;Оказание услуг по проведению периодических проверок на пригодность к действиям в условиях, связанных с применением огнестрельного оружия и специальных средств в Тульском отряде филиала ФГП ВО ЖДТ России на Московской железнойдорогев г.Курск;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";30.11.2020;145 000,00 ₽;;;;;;;;;;;;;;
