Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 32009739473;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009739473;Закупка завершена;Оказание услуг по проведению периодических проверок на пригодность к действиям в условиях, связанных с применением огнестрельного оружия и специальных средств вТульскомотряде филиала ФГП ВО ЖДТ России на Московской железнойдорогев г. Тула;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";30.11.2020;608 000,00 ₽;;;;;;;;;;;;;;
№ 0366200035620006685;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0366200035620006685;Определение поставщика завершено;"Выполнение работ по объекту: ""Реконструкция путепровода через железнуюдорогуна км 47+960 автомобильнойдорогиТула - Новомосковск в Узловском районеТульскойобласти""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";27.11.2020;366 640 730,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620006685;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ТУЛАУПРАДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИАДУК - М""";1 - Победитель;366 640 730,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГИПРОСТРОЙМОСТ""";2 - Второй номер;365 840 730,00;31.12.2022;26.01.2021;;214036, Российская Федерация,   ОБЛ СМОЛЕНСКАЯ,   Г СМОЛЕНСК,   УЛ СМОЛЬЯНИНОВА,   ДОМ 15,  ОФИС 212;6730067288;поставщик (подрядчик, исполнитель), который в соответствии с контрактом обязан привлечь к исполнению контракта субподрядчиков, соисполнителей из числа субъектов малого предпринимательства
№ 32009730194;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009730194;Закупка завершена;"Выполнение строительных работ по объекту: «Временнаядорога.ОЭЗ ППТ ""Узловая"". III этап»";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТУЛЬСКАЯРЕГИОНАЛЬНАЯ КОРПОРАЦИЯ РАЗВИТИЯ ГОСУДАРСТВЕННО-ЧАСТНОГО ПАРТНЕРСТВА""";26.11.2020;6 996 037,20 ₽;;;;;;;;;;;;;;
№ 0166300029820000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300029820000004;Определение поставщика завершено;Оказание услуг по содержанию автомобильныхдорогместного значения в зимний период на территории МО Нарышкинское Тепло-Огаревского районаТульскойобласти (1 квартал 2021 года);АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НАРЫШКИНСКОЕ ТЕПЛО-ОГАРЕВСКОГО РАЙОНА;26.11.2020;394 456,46 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300029820000004;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НАРЫШКИНСКОЕ ТЕПЛО-ОГАРЕВСКОГО РАЙОНА;;;;;;;;;;;;
№ 0166300001020000133;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300001020000133;Определение поставщика завершено;Устройство наружного освещения.Тульскаяоб-сть, Щекинский р-он, МО Ломинцевское, д. Старая Колпна;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЩЕКИНСКИЙ РАЙОН;26.11.2020;1 315 097,76 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300001020000133;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЩЕКИНСКИЙ РАЙОН;;;;;;;;;;;;
№ 0366200035620006622;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620006622;Определение поставщика завершено;Выполнение работ по благоустройству дворовых территорий многоквартирных домов в  муниципальном образовании Киреевский районТульскойобласти  в 2021 году в рамках реализации национального проекта «Жилье и городская среда»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";26.11.2020;5 686 409,68 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620006622;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КИРЕЕВСКИЙ РАЙОН;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРЭМА ГРУПП""";1 - Победитель;4 833 448,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛАВМОНТАЖСТРОЙ""";2 - Второй номер;4 890 312,27;30.07.2021;28.12.2020;;301090, ОБЛ ТУЛЬСКАЯ, Р-Н ЧЕРНСКИЙ, - ЧЕРНЬ, УЛ ЛЕНИНА, ДОМ 26, КВАРТИРА 5;7135003506;79038433968-
№ 0137200001220006072;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220006072;Определение поставщика завершено;"Выполнение работ по содержанию автомобильнойдорогиобщего пользования   ""Козельск-Киреевское-Чернышено""-Юрино-границаТульскойобласти в Козельском районе Калужской области на 2021 – 2022 гг.";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;25.11.2020;2 720 991,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220006072;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;2 720 991,00;31.01.2023;21.12.2020;;31.01.2023;4027067056;01.01.2021
№ 0366200035620006565;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620006565;Определение поставщика завершено;Выполнение работ по благоустройству дворовых территорий многоквартирных домов в  муниципальном образовании Киреевский районТульскойобласти  в 2021 году в рамках реализации национального проекта «Жилье и городская среда».;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";25.11.2020;6 552 644,36 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620006565;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КИРЕЕВСКИЙ РАЙОН;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРЭМА ГРУПП""";1 - Победитель;6 388 828,25;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛАВМОНТАЖСТРОЙ""";2 - Второй номер;6 421 591,47;15.08.2021;28.12.2020;;301090, ОБЛ ТУЛЬСКАЯ, Р-Н ЧЕРНСКИЙ, - ЧЕРНЬ, УЛ ЛЕНИНА, ДОМ 26, КВАРТИРА 5;7135003506;79038433968-
№ 32009688124;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009688124;Закупка завершена;Выполнение инженерно-геологических и инженерно- экологических изысканий по объекту:Устройство недостающего электроосвещения на автомобильнойдорогеобщего пользования регионального значения «Дон» - Волово - Теплое (н.п. Волово) в Воловском районеТульскойобласти;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ  ""ПРОЕКТНАЯ КОНТОРА""";17.11.2020;359 757,21 ₽;;;;;;;;;;;;;;
№ 0366200035620006135;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620006135;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения и искусственных сооружений на них в Арсеньевском районеТульскойобласти на 2020-2021 годы;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";13.11.2020;50 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620006135;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ТУЛААВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬ""";;9 755 759,47;22.02.2022;12.12.2020;;301510, Российская Федерация,  ОБЛ ТУЛЬСКАЯ,  Р-Н АРСЕНЬЕВСКИЙ,  - АРСЕНЬЕВО,  УЛ БАНДИКОВА, 34, А;7121001555;74873321374stroitel_ars@mail.ru
№ 32009674467;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009674467;Закупка завершена;"Выполнение строительных работ по объекту: «Временная автомобильнаядорогак ЗУ 14,15. ОЭЗ ППТ ""Узловая""»";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТУЛЬСКАЯРЕГИОНАЛЬНАЯ КОРПОРАЦИЯ РАЗВИТИЯ ГОСУДАРСТВЕННО-ЧАСТНОГО ПАРТНЕРСТВА""";12.11.2020;6 993 294,49 ₽;;;;;;;;;;;;;;
№ 0166300029820000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300029820000003;Определение поставщика завершено;Оказание услуг по содержанию автомобильныхдорогместного значения в зимний период на территории МО Нарышкинское Тепло-Огаревского районаТульскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НАРЫШКИНСКОЕ ТЕПЛО-ОГАРЕВСКОГО РАЙОНА;10.11.2020;394 456,46 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300029820000003;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НАРЫШКИНСКОЕ ТЕПЛО-ОГАРЕВСКОГО РАЙОНА;;;;;;;;;;;;
№ 0366200035620006035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620006035;Определение поставщика завершено;Поставка электротехнического оборудования для строительства объекта: «Устройство недостающего электроосвещения на автомобильнойдорогеобщего пользования регионального значения М-2 «Крым» старого направления - Гурово (н.п. Александровка, н.п. Верхний Суходол, н.п. Новогуровский) в МО г. АлексинТульскойобласти»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";10.11.2020;308 074,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620006035;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ТУЛААВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРА СВЕТ""";1 - Победитель;306 534,43;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОТЭЛ""";2 - Второй номер;306 534,43;31.01.2021;12.12.2020;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРА СВЕТ"" (ООО ""ФОРА СВЕТ"")Код по ОКПО:49593709ИНН:9710076272КПП:771001001Датапостановкина учет:10.06.2019";9710076272;127006, Российская Федерация,  Г МОСКВА,  УЛ САДОВАЯ-ТРИУМФАЛЬНАЯ,  ДОМ 4-10,  ПОМЕЩЕНИЕ  II КОМН 15 ОФИС 149
№ 0366200035620006019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620006019;Определение поставщика завершено;поставка опор для содержания линий наружного освещения ГУ ТО «Тулаавтодор»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";09.11.2020;632 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620006019;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ТУЛААВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРВОМАЙСКИЙ ЗАВОД ЖЕЛЕЗОБЕТОННЫХ ИЗДЕЛИЙ""";1 - Победитель;434 654,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРА СВЕТ""";2 - Второй номер;437 816,00;25.01.2021;10.12.2020;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРВОМАЙСКИЙ ЗАВОД ЖЕЛЕЗОБЕТОННЫХ ИЗДЕЛИЙ"" (ООО ""ПЗЖБИ"")Код по ОКПО:24645316ИНН:7104524957КПП:711801001Датапостановкина учет:27.05.2014";7104524957;301212, Российская Федерация,  ОБЛ ТУЛЬСКАЯ,  Р-Н ЩЕКИНСКИЙ,  РАБОЧИЙ ПО ПЕРВОМАЙСКИЙ,  УЛ АДМИНИСТРАТИВНАЯ, ДОМ 12, ОФИС 1
№ 32009658664;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009658664;Закупка завершена;Оказание услуг по проведению обязательных предрейсовых медицинских осмотров водителей транспортных средств вТульскомотряде филиала ФГП ВО ЖДТ России на Московской железнойдорогев г. Ожерелье;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";09.11.2020;87 600,00 ₽;;;;;;;;;;;;;;
№ 0166300017920000040;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300017920000040;Определение поставщика завершено;Ремонт асфальтированного покрытия методом пневмобрызга в п.КуркиноТульскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КУРКИНСКИЙ РАЙОН;06.11.2020;97 459,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300017920000040;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КУРКИНСКИЙ РАЙОН;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Цангель А. Н.;;97 459,00;31.12.2020;27.11.2020;;301722 ОБЛ ТУЛЬСКАЯ, Г КИМОВСК,УЛ ЛЕСНАЯ, 1;Да;79105802929-
№ 0166300008320000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300008320000020;Определение поставщика завершено;выполнение работ по содержаниюдорогв зимний период 2020-2021 годов в пгт. Славный Арсеньевского районаТульскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЛАВНЫЙ;06.11.2020;1 246 656,19 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300008320000020;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЛАВНЫЙ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЖИЛИЩНО-КОММУНАЛЬНЫЕ УСЛУГИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЛАВНЫЙ""";;1 246 656,19;15.05.2021;01.12.2020;;301505, ОБЛ ТУЛЬСКАЯ, Р-Н АРСЕНЬЕВСКИЙ, ПГТ СЛАВНЫЙ, УЛ ШКОЛЬНАЯ, ДОМ 7,;7121026214;79509120382mup_gku @bk.ru
№ 32009649721;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009649721;Закупка завершена;9213-2020-00233 Выполнение Работ по замене модулей АПВГК встраиваемых в дорожное покрытие надорогахрегионального и (или) межмуниципального значенияТульскойобласти;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАЦИОНАЛЬНЫЙ ЦЕНТР ИНФОРМАТИЗАЦИИ""";05.11.2020;5 656 000,00 ₽;;;;;;;;;;;;;;
№ 32009647023;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009647023;Закупка завершена;Проведение государственной экспертизы проектной документации и результатов инженерных изысканий для объекта: «Автомобильнаядорогана участке от съезда с трассы М4 «Дон» протяженностью 220 м на территории населенного пункта Огаревка»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТУЛЬСКАЯРЕГИОНАЛЬНАЯ КОРПОРАЦИЯ РАЗВИТИЯ ГОСУДАРСТВЕННО-ЧАСТНОГО ПАРТНЕРСТВА""";03.11.2020;474 823,12 ₽;;;;;;;;;;;;;;
№ 0354100008420000093;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000093;Определение поставщика завершено;"Оказание услуг по содержанию действующей сети автомобильныхдорогобщего пользования федерального значения. Восстановление функциональных, пользовательских характеристик здания, расположенного на 120 км автомобильнойдорогиобщего пользования федерального значения М-2 ""Крым"" Москва - Тула - Орел - Курск - Белгород - граница с Украиной,Тульскаяобласть";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";03.11.2020;2 046 084,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000093;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРДДОРСТРОЙ""";;2 046 084,00;25.01.2021;02.12.2020;;302043, ОБЛ ОРЛОВСКАЯ 57, Г ОРЁЛ, ПЕР МАСЛОЗАВОДСКОЙ, ДОМ 4, ОФИС 19;5752048103;7-4862-598797ava-ds@mail.ru
№ 0354100008420000093;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000093;Определение поставщика завершено;"Оказание услуг по содержанию действующей сети автомобильныхдорогобщего пользования федерального значения. Восстановление функциональных, пользовательских характеристик здания, расположенного на 120 км автомобильнойдорогиобщего пользования федерального значения М-2 ""Крым"" Москва - Тула - Орел - Курск - Белгород - граница с Украиной,Тульскаяобласть";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";03.11.2020;2 046 084,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000093;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРДДОРСТРОЙ""";;2 046 084,00;25.01.2021;02.12.2020;;302043, ОБЛ ОРЛОВСКАЯ 57, Г ОРЁЛ, ПЕР МАСЛОЗАВОДСКОЙ, ДОМ 4, ОФИС 19;5752048103;7-4862-598797ava-ds@mail.ru
№ 0166300000420000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300000420000037;Определение поставщика завершено;Выполнение работ по ремонту участкадорогив д. Косолапово, Суворовского района,Тульскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СУВОРОВСКИЙ РАЙОН;02.11.2020;3 475 320,06 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300000420000037;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕВЕРО-ЗАПАДНОЕ СУВОРОВСКОГО РАЙОНА;Акобян А. С.;1 - Победитель;2 429 724,06;Бадалян В. М.;2 - Второй номер;2 447 100,66;12.01.2021;01.12.2020;;ОБЛ ТУЛЬСКАЯ 71, Р-Н СУВОРОВСКИЙ, П НОВАЯ ЧЕРЕПЕТЬ;Да;8-930-7500006alik.1122@mail.ru
№ 32009640374;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009640374;Закупка завершена;Оказание услуг по проведению обязательных предрейсовых медицинских осмотров водителей транспортных средств вТульскомотряде филиала ФГП ВО ЖДТ России на Московской железнойдорогев г. Тула;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";02.11.2020;278 760,00 ₽;;;;;;;;;;;;;;
№ 32009640360;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009640360;Закупка завершена;Оказание услуг по проведению обязательных предрейсовых медицинских осмотров водителей транспортных средств вТульскомотряде филиала ФГП ВО ЖДТ России на Московской железнойдорогев г. Орел;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";02.11.2020;61 320,00 ₽;;;;;;;;;;;;;;
№ 32009640325;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009640325;Закупка завершена;Оказание услуг по проведению обязательных предрейсовых медицинских осмотров водителей транспортных средств вТульскомотряде филиала ФГП ВО ЖДТ России на Московской железнойдорогев г. Курск;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";02.11.2020;50 962,00 ₽;;;;;;;;;;;;;;
№ 0366200035620005960;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620005960;Определение поставщика завершено;Поставка электротехнического оборудования для строительства объекта: «Устройство недостающего электроосвещения на автомобильнойдорогеобщего пользования регионального значения М-2 «Крым» старого направления - Гурово (н.п. Александровка, н.п. Верхний Суходол, н.п. Новогуровский) в МО г. АлексинТульскойобласти»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕТУЛЬСКОЙОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";30.10.2020;649 160,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620005960;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ТУЛААВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРА СВЕТ""";1 - Победитель;496 607,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЗАИМОПОМОЩЬ""";2 - Второй номер;499 853,20;25.01.2021;10.12.2020;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРА СВЕТ"" (ООО ""ФОРА СВЕТ"")Код по ОКПО:49593709ИНН:9710076272КПП:771001001Датапостановкина учет:10.06.2019";9710076272;127006, Российская Федерация,  Г МОСКВА,  УЛ САДОВАЯ-ТРИУМФАЛЬНАЯ,  ДОМ 4-10,  ПОМЕЩЕНИЕ  II КОМН 15 ОФИС 149
