Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0166300024720000593;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300024720000593;Определение поставщика завершено;Выполнение работ по ямочному ремонту асфальтобетонного покрытиядорогв муниципальном образовании г.Тула;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДТУЛА;09.12.2020;1 631 230,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300024720000593;УПРАВЛЕНИЕ ПО ТРАНСПОРТУ И ДОРОЖНОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ ГОРОДА ТУЛЫ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-СИТИ""";1 - Победитель;1 296 827,85;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""";2 - Второй номер;1 304 984,00;30.06.2021;15.01.2021;;300045, ОБЛ ТУЛЬСКАЯ, Г ТУЛА, Ш НОВОМОСКОВСКОЕ, ДОМ 60, АДМИН.-ПРО ЗДАНИЕ, ЭТАЖ/ОФИС 2/207;7107132122;79208700010liparit.awetisyan@yandex.ru
№ 32009780982;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009780982;Закупка завершена;Оказание услуг по ремонту и техническому обслуживанию автомобилей с заменой запасных частей для нужд Тульского отряда филиала ФГП ВО ЖДТ России на Московской железнойдорогев г.Тула;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";09.12.2020;1 050 000,00 ₽;;;;;;;;;;;;;;
№ 0166300024720000585;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300024720000585;Определение поставщика завершено;Выполнение работ по ямочному ремонту асфальтобетонного покрытиядорогв муниципальном образовании г.Тула;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДТУЛА;08.12.2020;1 631 230,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300024720000585;УПРАВЛЕНИЕ ПО ТРАНСПОРТУ И ДОРОЖНОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ ГОРОДА ТУЛЫ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮКОНСТРОЙКОМПЛЕКТ""";1 - Победитель;1 435 482,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИСТРОЙ""";2 - Второй номер;1 443 638,55;31.12.2021;15.01.2021;;300901, ОБЛ ТУЛЬСКАЯ, Г ТУЛА, УЛ ОКТЯБРЬСКАЯ, ДОМ 314,;7103049000;7903037771989030377719@mail.ru
№ 0354100008420000108;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000108;Определение поставщика завершено;"Оказание услуг по содержанию автомобильныхдорог: М-2 «Крым» Москва -Тула- Орел - Курск - Белгород - граница с Украиной на участках км 108+000 - км 177+292, км 160+472 - км 304+300, подъезды к г.Тулакм 0+000 - км 7+492, км 28+720 - км 37+700, км 41+460 - км 46+880; Р-92 Калуга - Перемышль - Белев - Орел на участках км 42+719 – км 60+004, км 61+561 - км 97+680, км 102+670 - км 132+1190; Р-132 Калуга -Тула- Михайлов - Рязань на участках км 57+143 - км 98+680, км 119+700 – км 209+546, Тульская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.12.2020;326 842 245,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000108;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""";;326 842 245,00;06.02.2023;22.01.2021;;302525, ОБЛ ОРЛОВСКАЯ 57, С/П ПЛАТОНОВСКОЕ, УЛ РАЗДОЛЬНАЯ, ДОМ 111;5720022409;7-4862-781782vektor-r57@yandex.ru
№ 0354100008420000107;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000107;Определение поставщика завершено;"оказание услуг по содержанию автомобильныхдорог: М-2 «Крым» Москва –Тула– Орел– Курск – Белгород – граница с Украиной на участках 456+040 - км 476+230, км 483+340 - км 584+963, км 597+555 - км 603+000, подъезды к г. Курску км 0+000 – км 3+700, км 23+550 – км 31+050, обходг. Обоянь км 585+000 – км 598+000, обход г. Фатеж км 475+000 км 484+000; Р-298Курск – Воронеж – автомобильнаядорогаР-22 «Каспий» на участке км 9+200 – км152+595; А-142 Тросна – Калиновка на участке км 17+200 –  км 113+000, Курская область; А-142 Тросна – Калиновкана участке км 4+800 –км 17+200, Орловская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.12.2020;160 690 091,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000107;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""";;160 690 091,00;23.01.2023;29.12.2020;;302525, ОБЛ ОРЛОВСКАЯ 57, С/П ПЛАТОНОВСКОЕ, УЛ РАЗДОЛЬНАЯ, ДОМ 111;5720022409;7-4862-781782vector-r57@yandex.ru
№ 0354100008420000106;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000106;Определение поставщика завершено;Оказание услуг по содержанию автомобильнойдороги: М-2 «Крым» Москва –Тула– Орел– Курск – Белгород – граница с Украиной на участках км 603+000 - км703+820,  подъезды к г. Белгороду км0+000 – км 8+000, км 23+400 – км 26+000, Белгородская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.12.2020;103 352 315,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000106;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ ФИРМА ""СТРОЙСЕРВИС""";;103 352 315,00;23.01.2023;12.01.2021;;301138, ОБЛ ТУЛЬСКАЯ 71, Р-Н ЛЕНИНСКИЙ, П ИНШИНСКИЙ, ДОМ 21, ОФИС 19, 2 ЭТАЖ;5751033859;7-4872-722303sf_stroyservis@mail.ru
№ 0354100008420000105;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000105;Определение поставщика завершено;"Оказание услуг по содержанию автомобильныхдорог: М-2 «Крым» Москва -Тула- Орел - Курск - Белгород - граница с Украиной на участках км 304+300 - км 456+040, подъезды к г. Орлу км 0+000 – км 3+863, км 22+200 – км 27+000, обход пгт. Кромы км 401+100 – км 418+454; Р-92 Калуга - Перемышль - Белев - Орел на участках км 132+1190 - км 144+700, км 154+350 - км 206+000; Р-119 Орел - Ливны - Елец - Липецк - Тамбов на участке км 0+000 – км 153+814, Орловская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.12.2020;277 729 144,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000105;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""";;277 729 144,00;23.01.2023;29.12.2020;;302525, ОБЛ ОРЛОВСКАЯ 57, С/П ПЛАТОНОВСКОЕ, УЛ РАЗДОЛЬНАЯ, ДОМ 111;5720022409;7-4862-781782vector-r57@yandex.ru
№ 0137200001220006266;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220006266;Определение поставщика завершено;Выполнение работ по содержанию наплавного моста через реку Ока на автомобильнойдорогеФерзиково-Дугна-Р-132«Калуга-Тула-Михайлов-Рязань», п.Дугна в Ферзиковском районе Калужской области на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;02.12.2020;27 100 721,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220006266;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;27 100 721,00;31.01.2025;26.12.2020;;31.01.2025;4027067056;01.01.2023
№ 0166300024720000551;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300024720000551;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорог, расположенных на территории муниципального образования городТула;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДТУЛА;01.12.2020;787 885 270,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300024720000551;УПРАВЛЕНИЕ ПО БЛАГОУСТРОЙСТВУ АДМИНИСТРАЦИИ ГОРОДА ТУЛЫ;Согласование получено;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СПЕЦАВТОХОЗЯЙСТВО""";;31.01.2022;12.01.2021;;300045, ОБЛ ТУЛЬСКАЯ, Г ТУЛА, Ш НОВОМОСКОВСКОЕ, ДОМ 10,;7107109250;74872502116in_gusev@mail.ru
№ 0354100008420000104;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354100008420000104;Определение поставщика завершено;Оказание услуг по содержанию автомобильнойдорогиМ-2 «Крым» Москва –Тула– Орел – Курск – Белгород – граница с Украиной, подъезд к музею-заповеднику «Прохоровское поле» на участке км 0+000 - км 32+000  и искусственных сооружений на ней, Белгородская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.11.2020;104 009 626,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354100008420000104;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ХАРЬКОВ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ ФИРМА ""СТРОЙСЕРВИС""";;104 009 626,00;23.01.2023;29.12.2020;;301138, ОБЛ ТУЛЬСКАЯ 71, Р-Н ЛЕНИНСКИЙ, П ИНШИНСКИЙ, ДОМ 21, ОФИС 19, 2 ЭТАЖ;5751033859;7-4872-722303sf_stroyservis@mail.ru
№ 32009739473;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009739473;Закупка завершена;Оказание услуг по проведению периодических проверок на пригодность к действиям в условиях, связанных с применением огнестрельного оружия и специальных средств в Тульском отряде филиала ФГП ВО ЖДТ России на Московской железнойдорогев г.Тула;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";30.11.2020;608 000,00 ₽;;;;;;;;;;;;;;
№ 0859200001120014591;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0859200001120014591;Определение поставщика завершено;"Выполнение подрядных работ по реконструкции автомобильнойдороги: отавтодороги""Калуга -Тула- Михайлов - Рязань"" - Секиотово - Мельгуново в Рязанском районе Рязанской области";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЯЗАНСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК РЯЗАНСКОЙ ОБЛАСТИ""";27.11.2020;335 966 575,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0859200001120014591;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЯЗАНСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ДОРОГ РЯЗАНСКОЙ ОБЛАСТИ""";Согласование получено;;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРУППА КОМПАНИЙ ""АЛЬЯНС""";;30.11.2022;22.12.2020;;Российская Федерация, 391030, ОБЛ РЯЗАНСКАЯ, Г СПАС-КЛЕПИКИ, УЛ МОСКОВСКАЯ, 4,;6205008227;74912465235info@gk62.ru
№ 0366200035620006685;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0366200035620006685;Определение поставщика завершено;"Выполнение работ по объекту: ""Реконструкция путепровода через железнуюдорогуна км 47+960 автомобильнойдороги Тула- Новомосковск в Узловском районе Тульской области""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";27.11.2020;366 640 730,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620006685;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ТУЛАУПРАДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИАДУК - М""";1 - Победитель;366 640 730,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГИПРОСТРОЙМОСТ""";2 - Второй номер;365 840 730,00;31.12.2022;26.01.2021;;214036, Российская Федерация,   ОБЛ СМОЛЕНСКАЯ,   Г СМОЛЕНСК,   УЛ СМОЛЬЯНИНОВА,   ДОМ 15,  ОФИС 212;6730067288;поставщик (подрядчик, исполнитель), который в соответствии с контрактом обязан привлечь к исполнению контракта субподрядчиков, соисполнителей из числа субъектов малого предпринимательства
№ 0366200035620006668;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0366200035620006668;Определение поставщика завершено;Выполнение работ по по благоустройству дворовых территорий многоквартирных домов Привокзального территориального округа муниципального образования городТулав 2021 году в рамках реализации национального проекта «Жилье и городская среда»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";27.11.2020;18 306 127,57 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0366200035620006668;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""ГОРОДСКАЯ СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИСТРОЙ""";1 - Победитель;16 383 984,14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИЛЬ""";2 - Второй номер;16 475 514,78;25.12.2021;13.01.2021;;Российская Федерация, 300028, ОБЛ ТУЛЬСКАЯ, Г ТУЛА, УЛ ОРУЖЕЙНАЯ, ДОМ 16, ПОМЕЩЕНИЕ  I;7106504681;74872710413abz-barsuki@yandex.ru
№ 0177200000920003999;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0177200000920003999;Определение поставщика завершено;Разработка проектной документации на Капитальный ремонт мостового перехода через ручей на км 30+418 автомобильнойдороги «Тулой–Бийка»;МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РЕСПУБЛИКИ АЛТАЙ;27.11.2020;1 300 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0177200000920003999;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АЛТАЙ ""РЕСПУБЛИКАНСКОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ОБЩЕГО ПОЛЬЗОВАНИЯ ""ГОРНО-АЛТАЙАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЗДОРМОСТПРОЕКТ""";1 - Победитель;1 033 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАГМА АЛТАЙ""";2 - Второй номер;1 040 000,00;30.03.2021;29.12.2020;;30.03.2021;2225202708;26.12.2020
№ 0177200000920003980;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0177200000920003980;Определение поставщика завершено;Разработка проектной документации на Капитальный ремонт мостового перехода через ручей на км 45+099 автомобильнойдороги «Тулой–Бийка»;МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РЕСПУБЛИКИ АЛТАЙ;26.11.2020;1 300 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0177200000920003980;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АЛТАЙ ""РЕСПУБЛИКАНСКОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ОБЩЕГО ПОЛЬЗОВАНИЯ ""ГОРНО-АЛТАЙАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТИТУТ ПРОЕКТИРОВАНИЯ И СТРОИТЕЛЬСТВА МОСТОВ И ОБЪЕКТОВ ИНФРАСТРУКТУРЫ""";1 - Победитель;705 372,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЗДОРМОСТПРОЕКТ""";2 - Второй номер;711 940,00;30.03.2021;22.12.2020;;30.03.2021;7730260090;21.12.2020
№ 0177200000920003979;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0177200000920003979;Определение поставщика завершено;Разработка проектной документации на Капитальный ремонт мостового перехода через р.Эдербес на км 27+672 автомобильнойдороги «Тулой-Бийка»;МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РЕСПУБЛИКИ АЛТАЙ;26.11.2020;1 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0177200000920003979;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АЛТАЙ ""РЕСПУБЛИКАНСКОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ОБЩЕГО ПОЛЬЗОВАНИЯ ""ГОРНО-АЛТАЙАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТИТУТ ПРОЕКТИРОВАНИЯ И СТРОИТЕЛЬСТВА МОСТОВ И ОБЪЕКТОВ ИНФРАСТРУКТУРЫ""";1 - Победитель;693 472,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЗДОРМОСТПРОЕКТ""";2 - Второй номер;700 000,00;23.03.2021;22.12.2020;;23.03.2021;7730260090;21.12.2020
№ 0177200000920003978;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0177200000920003978;Определение поставщика завершено;Разработка проектной документации на Капитальный ремонт мостового перехода через ручей на км 29+337 автомобильнойдороги «Тулой–Бийка»;МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РЕСПУБЛИКИ АЛТАЙ;26.11.2020;1 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0177200000920003978;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АЛТАЙ ""РЕСПУБЛИКАНСКОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ОБЩЕГО ПОЛЬЗОВАНИЯ ""ГОРНО-АЛТАЙАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТИТУТ ПРОЕКТИРОВАНИЯ И СТРОИТЕЛЬСТВА МОСТОВ И ОБЪЕКТОВ ИНФРАСТРУКТУРЫ""";1 - Победитель;695 557,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЗДОРМОСТПРОЕКТ""";2 - Второй номер;700 000,00;23.03.2021;22.12.2020;;23.03.2021;7730260090;21.12.2020
№ 0166300024720000517;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0166300024720000517;Определение поставщика завершено;Выполнение работ по обустройству техническими средствами организации дорожного движения наземных пешеходных переходов вблизи учреждений образования на автомобильныхдорогахи улицах в муниципальном образовании городТула;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДТУЛА;20.11.2020;2 022 843,76 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0166300024720000517;УПРАВЛЕНИЕ ПО ТРАНСПОРТУ И ДОРОЖНОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ ГОРОДА ТУЛЫ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Ю-ИНВЕСТ""";1 - Победитель;1 780 102,48;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИФТЕЛЛА""";2 - Второй номер;1 790 216,70;25.12.2020;15.12.2020;;301109, ОБЛ ТУЛЬСКАЯ, Р-Н ЛЕНИНСКИЙ, П СЕРГИЕВСКИЙ, УЛ САДОВАЯ, ДОМ 1,;7130031309;79207612730Ilyuhin.yu.n@mail.ru
