Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0350300003220000082;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0350300003220000082;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования местного значения Любытинского муниципального районаНовгородскойобласти на территории Любытинского сельского поселения в 2021 году;АДМИНИСТРАЦИЯ ЛЮБЫТИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;04.12.2020;6 027 579,49 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0350300003220000082;АДМИНИСТРАЦИЯ ЛЮБЫТИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦТРАНС-53""";;6 027 579,49;01.01.2022;28.12.2020;;174411, ОБЛ НОВГОРОДСКАЯ 53, Г БОРОВИЧИ, УЛ ЖЕЛЕЗНОДОРОЖНИКОВ, ДОМ 24;5313014240;
№ 0350300003220000081;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0350300003220000081;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования местного значения Любытинского сельского поселения Любытинского районаНовгородскойобласти в 2021 году;АДМИНИСТРАЦИЯ ЛЮБЫТИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;03.12.2020;3 094 780,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0350300003220000081;АДМИНИСТРАЦИЯ ЛЮБЫТИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЮБЫТИНСКОЕ ВОДОПРОВОДНО-КАНАЛИЗАЦИОННОЕ ХОЗЯЙСТВО""";;3 079 306,10;01.01.2022;28.12.2020;;174760, ОБЛ НОВГОРОДСКАЯ 53, Р-Н ЛЮБЫТИНСКИЙ, РАБОЧИЙ ПО ЛЮБЫТИНО, УЛ СОВЕТОВ, ДОМ 10, ПОМЕЩЕНИЕ 6;5306007725;
№ 0150300002420000172;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0150300002420000172;Определение поставщика завершено;Выполнение работ по реконструкции улично-дорожной сетидля индустриального парка «Преображение», расположенного в производственнойзоне на территории г. БоровичиНовгородскойобласти.;АДМИНИСТРАЦИЯ БОРОВИЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;30.11.2020;76 106 290,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150300002420000172;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО РАБОТЕ С НАСЕЛЕНИЕМ""";;По окончании срока подачи заявок подана только одна заявка (ч. 26 ст. 83.1 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";;76 106 190,00;30.08.2021;22.12.2020;;174411, ОБЛ НОВГОРОДСКАЯ 53, Г БОРОВИЧИ, М ПЕРЕВАЛКА;5320012484;7-81664-25408solid96@bk.ru
№ 32009743394;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009743394;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 6447/ОАЭ-ЦТ/20 на право заключения договора поставки воды бутилированной для подразделений Октябрьской дирекции тяги – структурного подразделения Дирекции тяги – филиала ОАО «РЖД»;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.11.2020;;;;;;;;;;;;;;;
№ 0150200003920001104;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001104;Определение поставщика завершено;"Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения вНовгородскоммуниципальном районеНовгородскойобласти, протяжённостью 609,509 км и автомобильнойдорогиот автомобильнойдороги""Великий Новгород - Хутынь"" до автомобильнойдороги""Великий Новгород - Луга"" с мостом через реку Волхов в Великом Новгороде (Деревяницкий микрорайон). Этап 1 - А на 2021 - 2022 годы";АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;146 926 492,99 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001104;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НДКС""";1 - Победитель;144 722 595,61;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОИС""";2 - Второй номер;145 457 228,07;19.02.2023;22.12.2020;;Российская Федерация, 173526, ОБЛ НОВГОРОДСКАЯ, Р-Н НОВГОРОДСКИЙ, РАБОЧИЙ ПО ПАНКОВКА, УЛ ПРОМЫШЛЕННАЯ, ДОМ 1, ОФИС 24;5310023021;79539064421ndks53@yandex.ru
№ 0150200003920001103;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001103;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Холмском муниципальном районеНовгородскойобласти, протяженностью 187,122 км на 2021 - 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;40 594 267,30 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001103;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ВЕЛИКИЙ НОВГОРОД""";;40 594 267,30;19.02.2023;24.12.2020;;Российская Федерация, 173021, ОБЛ НОВГОРОДСКАЯ, Р-Н НОВГОРОДСКИЙ, Д ЛЕШИНО, ДОМ 2В, КАБИНЕТ 1;5321178517;7-905-2900300info@tendertorg.com
№ 0150200003920001102;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001102;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Волотовском муниципальном районеНовгородскойобласти, протяженностью 174,557 км на 2021-2022  годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;38 115 087,50 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001102;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ВЕЛИКИЙ НОВГОРОД""";1 - Победитель;26 680 561,10;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВГОРОДСКОЕ СПЕЦАВТОХОЗЯЙСТВО""";2 - Второй номер;26 871 136,54;19.02.2023;25.12.2020;;Российская Федерация, 173021, ОБЛ НОВГОРОДСКАЯ, Р-Н НОВГОРОДСКИЙ, Д ЛЕШИНО, ДОМ 2В, КАБИНЕТ 1;5321178517;7-905-2900300info@tendertorg.com
№ 0150200003920001101;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001101;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Любытинском муниципальном районеНовгородскойобласти и Киришском муниципальном районе Ленинградской области, протяжённостью 328,809 км на 2021 - 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;71 550 263,14 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001101;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";1 - Победитель;70 477 009,18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ""";2 - Второй номер;70 834 760,50;19.02.2023;23.12.2020;;Почтовый адрес: 174411, Новгородская обл., г.Боровичи, м.Перевалка АБЗ;5320012484;8-81664-28620svn.solid@yandex.ru
№ 0350300001620000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0350300001620000011;Определение поставщика завершено;Выполнение работ по содержаниюдорогв населенных пунктах Неболчского сельского поселения Любытинского районаНовгородскойобласти;АДМИНИСТРАЦИЯ НЕБОЛЧСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;27.11.2020;600 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0350300001620000011;АДМИНИСТРАЦИЯ НЕБОЛЧСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;;;;;;;;;;;;
№ 0150200003920001100;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001100;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Демянском муниципальном районеНовгородскойобласти, протяженностью 404,261 км на 2021 - 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;101 441 040,62 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001100;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";1 - Победитель;76 080 780,62;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИКОМ""";2 - Второй номер;76 587 985,82;19.02.2023;28.12.2020;;Почтовый адрес: 174411, Новгородская обл., г.Боровичи, м.Перевалка АБЗ;5320012484;8-81664-28620svn.solid@yandex.ru
№ 0150200003920001099;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001099;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Батецком муниципальном районеНовгородскойобласти, протяжённостью 413,749 км на 2021 - 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;89 486 471,09 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001099;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСДОРТРАНС""";1 - Победитель;64 877 691,29;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";2 - Второй номер;65 325 123,65;19.02.2023;26.12.2020;;Российская Федерация, 109029, Москва г., Москва, Боенский проезд., 9;7722845360;+7(964)6916500asdortrans@gmail.com
№ 0150200003920001098;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001098;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Поддорском муниципальном районеНовгородскойобласти, протяженностью 247,708 км на 2021-2022  годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;53 641 852,51 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001098;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ВЕЛИКИЙ НОВГОРОД""";1 - Победитель;37 549 296,91;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВГОРОДСКОЕ СПЕЦАВТОХОЗЯЙСТВО""";2 - Второй номер;37 817 506,17;19.02.2023;25.12.2020;;Российская Федерация, 173021, ОБЛ НОВГОРОДСКАЯ, Р-Н НОВГОРОДСКИЙ, Д ЛЕШИНО, ДОМ 2В, КАБИНЕТ 1;5321178517;7-905-2900300info@tendertorg.com
№ 0150200003920001097;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001097;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Маловишерском муниципальном районеНовгородскойобласти, протяжённостью 303,043 км на 2021 - 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;74 283 840,34 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001097;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ""";1 - Победитель;73 541 001,94;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВГОРОДСКОЕ СПЕЦАВТОХОЗЯЙСТВО""";2 - Второй номер;73 912 421,14;19.02.2023;22.12.2020;;Российская Федерация, 191014, Г САНКТ-ПЕТЕРБУРГ, ПЕР САПЁРНЫЙ, ДОМ 1, ЛИТЕР А, ПОМЕЩЕНИЕ ЧАСТЬ 9Н КОМНАТА 16;7825114241;7-921-9584816konsul3@mail.ru
№ 0150200003920001096;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001096;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Пестовском муниципальном районеНовгородскойобласти и Устюженском муниципальном районе Вологодской области, протяжённостью 470,109  км на 2021 - 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;107 540 892,53 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001096;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-РЕМОНТНОЕ ПРЕДПРИЯТИЕ-53""";1 - Победитель;106 465 483,61;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";2 - Второй номер;107 003 188,07;19.02.2023;22.12.2020;;Российская Федерация, 174510, Новгородская обл., Пестово г., Строителей , 1;5313014762;+7(903)50821069203404@mail.ru
№ 0150200003920001095;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001095;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Валдайском муниципальном районеНовгородскойобласти, протяжённостью 410,251 км на 2021 - 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;88 572 763,63 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001095;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";;88 572 763,63;19.02.2023;22.12.2020;;Почтовый адрес: 174411, Новгородская обл., г.Боровичи, м.Перевалка АБЗ;5320012484;8-81664-28620svn.solid@yandex.ru
№ 0150200003920001094;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001094;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Старорусском муниципальном районеНовгородскойобласти, протяженностью 600,646 км на 2021- 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;144 770 776,70 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001094;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИКОМ""";1 - Победитель;114 368 913,74;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОГИ ПРИИЛЬМЕНЬЯ""";2 - Второй номер;114 368 913,74;19.02.2023;23.12.2020;;Российская Федерация, 173018, НОВГОРОДСКАЯ, НОВГОРОДСКИЙ, ГРИГОРОВО, ЦЕНТРАЛЬНАЯ, 18, 76;5310015172;79602064400woodexport2007@bk.ru
№ 0150200003920001093;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001093;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования межмуниципального значения в Мошенском муниципальном районеНовгородскойобласти, протяжённостью 84,631 км на 2021 - 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;18 545 553,12 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001093;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРЭКСПЛУАТАЦИЯ""";1 - Победитель;18 360 097,58;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";2 - Второй номер;18 452 825,35;19.02.2023;23.12.2020;;Российская Федерация, 174401, ОБЛ НОВГОРОДСКАЯ, Г БОРОВИЧИ, М ПЕРЕВАЛКА, ДОМ АБЗ,;5320017700;79210242032dorex53@yandex.ru
№ 0150200003920001092;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001092;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения в Парфинском  муниципальном районеНовгородскойобласти, протяженностью 240,473 км на 2021-2022 годы.;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;26.11.2020;59 323 111,06 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001092;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";1 - Победитель;45 975 410,86;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИКОМ""";2 - Второй номер;46 272 026,42;19.02.2023;23.12.2020;;Почтовый адрес: 174411, Новгородская обл., г.Боровичи, м.Перевалка АБЗ;5320012484;8-81664-28620svn.solid@yandex.ru
№ 0150200003920001091;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001091;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования межмуниципального значения в Хвойнинском муниципальном районеНовгородскойобласти, протяжённостью 450,794 км на 2021 - 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;26.11.2020;92 371 328,02 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001091;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-РЕМОНТНОЕ ПРЕДПРИЯТИЕ-53""";1 - Победитель;91 447 614,74;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";2 - Второй номер;91 909 471,38;19.02.2023;22.12.2020;;Российская Федерация, 174510, ОБЛ НОВГОРОДСКАЯ, Г ПЕСТОВО, УЛ СТРОИТЕЛЕЙ, ДОМ 1,;5313014762;790573805059203404@mail.ru
№ 0150200003920001090;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001090;Определение поставщика завершено;Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования  межмуниципального значения в Марёвском муниципальном районеНовгородскойобласти, протяженностью 175,839 км на 2021 - 2022 годы;АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;26.11.2020;42 251 024,69 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001090;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИКОМ""";1 - Победитель;28 941 952,13;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";2 - Второй номер;29 153 207,25;19.02.2023;25.12.2020;;Российская Федерация, 173018, НОВГОРОДСКАЯ, НОВГОРОДСКИЙ, ГРИГОРОВО, ЦЕНТРАЛЬНАЯ, 18, 76;5310015172;7-960-2064400woodexport2007@bk.ru
