Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0149300005020000091;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149300005020000091;Определение поставщика завершено;Выполнение работ по содержанию улично-дорожной сети муниципального образования ЗАТО г. Островной на январь 2021 года;АДМИНИСТРАЦИЯ ЗАКРЫТОГО АДМИНИСТРАТИВНО-ТЕРРИТОРИАЛЬНОГО ОБРАЗОВАНИЯ  ГОРОД ОСТРОВНОЙМУРМАНСКОЙОБЛАСТИ;03.12.2020;3 962 064,02 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149300005020000091;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА ЗАКРЫТОГО АДМИНИСТРАТИВНО-ТЕРРИТОРИАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ОСТРОВНОЙ МУРМАНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМК""";;3 962 064,02;31.01.2021;28.12.2020;;429950, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА - 21, Г НОВОЧЕБОКСАРСК, УЛ СТРОИТЕЛЕЙ, ДОМ 62, ПОМЕЩЕНИЕ/КОМНАТА 67/10;2124044117;7-917-6562553-0smk21@list.ru
№ 0149200002320008038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320008038;Определение поставщика завершено;Выполнение работ по устройству временного моста через р. Канентъявр на км 49+100 автомобильнойдорогиКола – Серебрянские ГЭС с подъездами;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;02.12.2020;33 665 682,54 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320008038;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПО УПРАВЛЕНИЮ АВТОМОБИЛЬНЫМИ ДОРОГАМИ МУРМАНСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона ни один из его участников не подал предложение о цене контракта (ч.20 ст.68 44-ФЗ). По результатам рассмотрения вторых частей заявок принято решение о соответствии требованиям, установленным документацией об электронном аукционе, двух и более вторых частей заявок.;;Петров павел иванович -.;1 - Победитель;33 665 682,54;30.06.2021;18.01.2021;;30.06.2021;Да;09.02.2021
№ 32009749621;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009749621;Закупка завершена;Закупка услуг по предоставлению во временное использование Бугельной канатнойдорогис горнолыжными склонами на горнолыжном комплексе Кольской АЭС(декабрь 2020);"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕМУРМАНСКОЙОБЛАСТИ ""МОНЧЕГОРСКАЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ПО ГОРНОЛЫЖНОМУ СПОРТУ""";01.12.2020;383 725,51 ₽;;;;;;;;;;;;;;
№ 32009744923;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009744923;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 6478/ОАЭ-ОКТ/20 на право заключения договора оказания услуг по комплексному обслуживанию домов и комнат отдыха локомотивных бригад;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.11.2020;;;;;;;;;;;;;;;
№ 32009743394;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009743394;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 6447/ОАЭ-ЦТ/20 на право заключения договора поставки воды бутилированной для подразделений Октябрьской дирекции тяги – структурного подразделения Дирекции тяги – филиала ОАО «РЖД»;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.11.2020;;;;;;;;;;;;;;;
№ 32009743150;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009743150;Закупка завершена;Оказание услуг по предоставлению материально-технической базы для проведения периодической проверки работников Санкт-Петербургского отряда филиала ФГП ВО ЖДТ России на Октябрьской железнойдороге(г.Мурманск);"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";30.11.2020;339 000,00 ₽;;;;;;;;;;;;;;
№ 32009736780;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009736780;Работа комиссии;"Выполнение полного комплекса работ по объекту «Строительство ЛЭП-6кВ от КВЛ-6кВ Ф-20 от ПС 35/6 кВ №394 до вновь устанавливаемой в районе расположения нагрузок ТП (КТП, БКТП, КТПН) 6/0,4кВ с установкой блока разъединитель-предохранитель на первой отпаечной опоре для технологического присоединения вМурманскойобласти, МО Кольский район, 9 кмавтодорогиКола-Туманный (договор ТП 43-02941/20 от 25.08.2020 с ФГКУ ""Пограничным управлением ФСБ РФ по западному арктическому району"") для нуждМурманскогофилиала ПАО ""МРСК Северо-Запада""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖРЕГИОНАЛЬНАЯ РАСПРЕДЕЛИТЕЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ СЕВЕРО-ЗАПАДА""";27.11.2020;12 165 796,84 ₽;;;;;;;;;;;;;;
№ 0849300004920001008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0849300004920001008;Определение поставщика завершено;Выполнение работ по содержанию объектов и элементов улично-дорожной сети, благоустройства,  инженерной инфраструктуры, расположенных в жилом районе Росляково городаМурманска;"МУРМАНСКОЕМУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКУПОК""";27.11.2020;7 661 357,16 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0849300004920001008;"МУРМАНСКОЕ МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРАВТО""";;7 661 357,16;01.03.2022;31.12.2020;;31.10.2021;5110006364;01.09.2021
№ 0849300004920001007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0849300004920001007;Определение поставщика завершено;Выполнение работ по содержанию объектов и объектов и элементов улично-улично дорожной сети, благоустройства, инженерной инфраструктуры, расположенных в Первомайском административном округе городаМурманска.;"МУРМАНСКОЕМУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКУПОК""";27.11.2020;10 586 562,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0849300004920001007;"МУРМАНСКОЕ МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦАВТО""";;10 586 562,60;01.03.2022;31.12.2020;;31.10.2021;5190175510;01.09.2021
№ 0372100009920000108;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372100009920000108;Определение поставщика завершено;"...  сооружений на действующей сети автомобильныхдорогобщего пользования федерального значения. ...  дорожных сооружениях, расположенных на автомобильныхдорогахобщего пользования федерального значения в ... : содержание судовых сигнализаций на автомобильнойдорогеА-181 ""Скандинавия"" Санкт-Петербург ...  на автомобильнойдорогеР-21 ""Кола"" Санкт-Петербург - Петрозаводск -Мурманск- Печенга - граница ... ) автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург - Петрозаводск -Мурманск- Печенга - граница ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.11.2020;49 689 472,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000108;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;;;;;;;;;;;
№ 0849300005320000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0849300005320000004;Определение поставщика завершено;Реализация мероприятий по содержанию автомобильныхдороги инженерных сооружений на них на территории муниципального образования городское поселение Кильдинстрой Кольского районаМурманскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОРОДСКОГО ХОЗЯЙСТВА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЕ ПОСЕЛЕНИЕ КИЛЬДИНСТРОЙ""";26.11.2020;3 684 984,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0849300005320000004;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОРОДСКОГО ХОЗЯЙСТВА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЕ ПОСЕЛЕНИЕ КИЛЬДИНСТРОЙ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Шейкин Е. В.;;3 684 984,00;31.12.2021;22.12.2020;;184381, п.г.т. Молочный, Мурманская область, Кольский район, ул. Гальченко, д. 13, кв. 72;Да;субъект малого предпринимательства
№ 0306100000420000091;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000091;Определение поставщика завершено;"Содержание действующей сети автомобильныхдорогобщего пользования федерального значения. Приведение в нормативное состояние полосы отвода автомобильнойдорогиА-137 автомобильнаядорогаР-21 ""Кола"" - Тикша - Ледмозеро - Костомукша - граница с Финляндской Республикой, Республика Карелия.";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.11.2020;25 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000091;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГК ""ВОЛСПЕЦСТРОЙ""";1 - Победитель;18 625 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМУР""";2 - Второй номер;18 750 000,00;30.10.2021;23.12.2020;;30.10.2021;3528165895;19.12.2020
№ 32009714071;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009714071;Закупка завершена;Организация физической охраны объекта «Участок радиосвязи», расположенного по адресу:Мурманскаяобласть, г.Оленегорск, 1277 кмавтодорогиСанкт-Петербург –Мурманск.?;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОССИЙСКАЯ ТЕЛЕВИЗИОННАЯ И РАДИОВЕЩАТЕЛЬНАЯ СЕТЬ""";24.11.2020;1 513 380,00 ₽;;;;;;;;;;;;;;
№ 0849300004920000994;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0849300004920000994;Определение поставщика завершено;Выполнение работ по содержанию объектов и элементов улично-дорожной сети, благоустройства, инженерной инфраструктуры, расположенных в Первомайском и Октябрьском административных округах городаМурманска.;"МУРМАНСКОЕМУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКУПОК""";23.11.2020;77 938 536,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0849300004920000994;"МУРМАНСКОЕ МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАГАТ""";;77 938 536,00;01.03.2022;31.12.2020;;31.10.2021;5190073236;01.09.2021
№ 0149200002320007504;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320007504;Определение поставщика завершено;Выполнение работ по устройству недостающих тротуаров на автомобильнойдорогеЗаполярный-Сальмиярви, км 33+250 - км 33+800.;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;20.11.2020;4 401 779,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320007504;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПО УПРАВЛЕНИЮ АВТОМОБИЛЬНЫМИ ДОРОГАМИ МУРМАНСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 32009676137;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009676137;Закупка завершена;Оказание услуг по предоставлению материально-технической базы для проведения периодической проверки работников Санкт-Петербургского отряда филиала ФГП ВО ЖДТ России на Октябрьской железнойдороге(г.Мурманск);"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";13.11.2020;339 000,00 ₽;;;;;;;;;;;;;;
№ 0849300004920000946;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0849300004920000946;Определение поставщика завершено;Поставка устройств электрической сигнализации, электрооборудования для обеспечения безопасности или управления движением на железныхдорогах, трамвайных путях, автомобильныхдорогах, внутренних водных путях, площадках для парковки, в портовых сооружениях или на аэродромах;"МУРМАНСКОЕМУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКУПОК""";13.11.2020;5 805 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0849300004920000946;"МУРМАНСКОЕ МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОРГАНИЗАЦИИ ДОРОЖНОГО ДВИЖЕНИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОФИС51+""";;5 805 000,00;31.01.2021;09.12.2020;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОФИС51+"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОФИС51+"")Код по ОКПО:22610963ИНН:5190055780КПП:519001001Датапостановкина учет:25.12.2015";5190055780;183025, ОБЛ МУРМАНСКАЯ 51, Г МУРМАНСК, УЛ ПОЛЯРНЫЕ ЗОРИ, ДОМ 45, КОРПУС 1
№ 0149200002320007037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320007037;Определение поставщика завершено;Выполнение работ на принципах контракта жизненного цикла по установке светофорного объекта и его содержание на автоподъезде к населенному пункту Лиинахамари, км 1+766;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;11.11.2020;1 145 384,09 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320007037;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПО УПРАВЛЕНИЮ АВТОМОБИЛЬНЫМИ ДОРОГАМИ МУРМАНСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТАКТ""";;1 139 657,16;31.12.2023;10.12.2020;;31.12.2023;5190049850;07.12.2020
№ 0306100000420000090;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000090;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Нижний Выг на км 29+839 автомобильнойдорогиР-21 «Кола» Санкт-Петербург – Петрозаводск -Мурманск- Печенга - граница с Королевством Норвегия, подъезд к г. Беломорск, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;5 887 156,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000090;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТ-ПРОЕКТ""";1 - Победитель;5 475 055,08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;4 709 725,00;01.11.2022;21.12.2020;;01.11.2022;2310118895;01.01.2021
№ 0306100000420000089;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000089;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Нелукса на км 138+757 автомобильнойдорогиА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г. Петрозаводску, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;3 978 200,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000089;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТ""";;3 978 200,00;01.07.2022;23.12.2020;;01.07.2022;3525253430;01.01.2021
№ 0306100000420000088;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000088;Определение поставщика завершено;"Разработка проектной документации на капитальный ремонт путепровода через автомобильнуюдорогуна км 443+150 автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург - Петрозаводск -Мурманск- Печенга - граница с Королевством Норвегия, Республика Карелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;4 961 480,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000088;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";1 - Победитель;4 500 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;4 217 258,00;01.07.2022;23.12.2020;;01.07.2022;1001257547;01.01.2021
№ 0306100000420000087;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000087;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускных труб на км 608+761, км 609+363, км 613+661, км 619+539 автомобильнойдорогиР-21 «Кола» Санкт-Петербург - Петрозаводск -Мурманск- Печенга - граница с Королевством Норвегия, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;2 180 072,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000087;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";;2 169 171,00;01.11.2021;16.12.2020;;01.11.2021;3702201987;14.12.2020
№ 0306100000420000086;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000086;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Шуя на км 436+586 автомобильнойдорогиР-21 «Кола» Санкт-Петербург - Петрозаводск -Мурманск- Печенга - граница с Королевством Норвегия, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;7 635 848,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000086;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";1 - Победитель;7 300 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕЛЕЦГЕОИЗЫСКАНИЯ""";2 - Второй номер;7 200 000,00;01.07.2022;23.12.2020;;01.07.2022;1001257547;01.01.2021
