Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0145200000420002026;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0145200000420002026;Определение поставщика завершено;"Выполнение проектно-изыскательских работ по объекту: ""Установка аппаратно-программных комплексов по контролю за дорожным движением на автомобильныхдорогахобщего пользования регионального значенияЛенинградскойобласти"".";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;11.12.2020;28 760 714,45 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145200000420002026;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНТРАНССПЕЦСТРОЙ""";;28 300 000,00;;;;;;
№ 0173200001420001789;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0173200001420001789;Определение поставщика завершено;...  между Новолихоборским каналом и коллекторомЛенинградскогои Краснопресненского районов (завершение ... завершение строительства)». 3. «Дорогаи инженерные коммуникации для застройки ...;ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ;11.12.2020;77 076 070,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0173200001420001789;ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА ГОРОДА МОСКВЫ;;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УКС ИНЖЕНЕРНЫХ КОММУНИКАЦИЙ, СООРУЖЕНИЙ И ДОРОГ""";;77 000 000,00;05.08.2022;27.01.2021;;05.08.2022;7710147385;26.01.2021
№ 0372200236720000066;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200236720000066;Определение поставщика завершено;"Выполнение работ по выкашиванию травы лесопарковой зоне, вывозу покоса с территории   в ГБДОУ ""ДОГ ""Малыш"" Московского района Санкт-Петербурга в 2021 году по адресу: 188380, Россия,Ленинградскаяобласть Гатчинский район, г.п. Вырица, ул. Московская, дом 61";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД  ПРИСМОТРА И ОЗДОРОВЛЕНИЯ ""ДЕТСКИЙ ОЗДОРОВИТЕЛЬНЫЙ ГОРОДОК ""МАЛЫШ"" МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА";10.12.2020;2 994 272,25 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200236720000066;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ПРИСМОТРА И ОЗДОРОВЛЕНИЯ ""ДЕТСКИЙ ОЗДОРОВИТЕЛЬНЫЙ ГОРОДОК ""МАЛЫШ"" МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙГРАД""";1 - Победитель;801 348,26;Травникова Т. И.;2 - Второй номер;816 319,62;31.12.2021;26.01.2021;;199155, Российская Федерация, Муниципальные образования Города Санкт-Петербурга (города федерального значения), муниципальный округ Остров Декабристов, Внутригородские муниципальные образования города Санкт-Петербурга (см. также 40 900 000), УЛ. УРАЛЬСКАЯ, ДОМ 17, КОРПУС 1 ЛИТЕР Д, ПОМЕЩЕНИЯ 1-Н,5-Н ОФ. 410, 40311000;7811720309;
№ 32009789323;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009789323;Закупка завершена;Восстановление нарушенного благоустройства асфальтобетонного покрытия внутриквартальных территорий идорогпосле аварийно-восстановительных работ на канализационных сетях ГУП «Леноблводоканал», расположенных по адресу: г. Выборг ул. Новокарьерная, д. 15-19 Выборгского районаЛенинградскойобласти;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛЛЕНИНГРАДСКОЙОБЛАСТИ""";10.12.2020;365 164,80 ₽;;;;;;;;;;;;;;
№ 0145300005220000669;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300005220000669;Определение поставщика завершено;Выполнение работ по содержанию автомобильнойдорогиобщего пользования местного значения вне границ населенных пунктов «Выборгское шоссе - оз. Пасторское» в 2021 г.;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВСЕВОЛОЖСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";10.12.2020;727 015,02 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300005220000669;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВСЕВОЛОЖСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН"" ЛЕНИНГРАДСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПСБ""";1 - Победитель;352 554,36;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИТЕРАЛЬЯНС""";2 - Второй номер;356 189,44;31.12.2021;22.01.2021;;197372, Г САНКТ-ПЕТЕРБУРГ, ПР-КТ БОГАТЫРСКИЙ, ДОМ 33, КОРПУС 2 ЛИТЕР А, ПОМЕЩЕНИЕ 2-Н;7814626657;
№ 0138300000420000805;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0138300000420000805;Определение поставщика завершено;Работы по ремонту автомобильнойдорогиобщего пользования по ул.Ленинградскаяна участке ПК 0+00 – ПК 10+47 в г. Петропавловске-Камчатском;УПРАВЛЕНИЕ ОРГАНИЗАЦИИ МУНИЦИПАЛЬНЫХ ЗАКУПОК АДМИНИСТРАЦИИ ПЕТРОПАВЛОВСК-КАМЧАТСКОГО ГОРОДСКОГО ОКРУГА - МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ;10.12.2020;143 607 838,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0138300000420000805;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА АВТОМОБИЛЬНЫХ ДОРОГ ПЕТРОПАВЛОВСК-КАМЧАТСКОГО ГОРОДСКОГО ОКРУГА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАНГА""";;143 607 838,00;25.12.2021;13.01.2021;;683031, ул. Топоркова, д. 6/3, кв. 76, г. Петропавловск-Камчатский;4101020995;
№ 0145300022920000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300022920000035;Определение поставщика завершено;Зимнее содержаниедорогна территории Толмачёвского городского поселения;АДМИНИСТРАЦИЯ ТОЛМАЧЁВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ЛУЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;09.12.2020;1 400 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300022920000035;АДМИНИСТРАЦИЯ ТОЛМАЧЁВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ЛУЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ СОЦИАЛЬНО-БЫТОВОГО ОБСЛУЖИВАНИЯ ""ПРЕОБРАЖЕНИЕ"" ТОЛМАЧЕВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ";;1 400 000,00;31.12.2021;30.12.2020;;188255, Толмачёвское;4710028840;
№ 0145300022020000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300022020000022;Определение поставщика завершено;Содержание автомобильныхдорогобщего пользования местного значения Кировского муниципального районаЛенинградскойобласти;АДМИНИСТРАЦИЯ ПАВЛОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ КИРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;09.12.2020;342 100,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300022020000022;АДМИНИСТРАЦИЯ ПАВЛОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ КИРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАВЛОВСКАЯ РЕМОНТНО-ЭКСПЛУАТАЦИОННАЯ КОМПАНИЯ""";;342 100,00;31.12.2021;12.01.2021;;187323, Российская Федерация, 187323, ОБЛ ЛЕНИНГРАДСКАЯ, Р-Н КИРОВСКИЙ, ГП ПАВЛОВО, УЛ СОВЕТСКАЯ, ДОМ 9, ПОМЕЩЕНИЕ 2;4706030156;
№ 0145300009620000499;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300009620000499;Определение поставщика завершено;"Содержание автомобильныхдорогместного значения (обработка противогололедным составом на территории Тихвинского района (центральная автомобильнаядорогаСНТ ""Кайвакса"" (включая разворотное кольцо) 10 обр. (январь-декабрь 2021 года)";АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ТИХВИНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОНЛЕНИНГРАДСКОЙОБЛАСТИ;09.12.2020;62 191,30 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300009620000499;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ТИХВИНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН ЛЕНИНГРАДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ЛЕНИНГРАДСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ЛОДЕЙНОПОЛЬСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;62 191,30;31.12.2021;29.12.2020;;187700, Ленинградская область, г.Лодейное Поле, ул.Железнодорожная, д.3;4709001851;(81364)22928drsulpole@mail.ru
№ 0145300009620000498;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300009620000498;Определение поставщика завершено;Содержание автомобильныхдорогместного значения (обработка противогололедным составом на территории Тихвинского городского поселения (Березовик, 10 обр. Царицыно оз. 10 обр., Красава 10 обр., Сарка 10 обр.) (январь-декабрь 2021 года);АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ТИХВИНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОНЛЕНИНГРАДСКОЙОБЛАСТИ;09.12.2020;511 275,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300009620000498;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ТИХВИНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН ЛЕНИНГРАДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ЛЕНИНГРАДСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ЛОДЕЙНОПОЛЬСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;511 275,80;31.12.2021;28.12.2020;;187700, Ленинградская область, г.Лодейное Поле, ул.Железнодорожная, д.3;4709001851;79213277574lpdrsu@yandex.ru
№ 0145300005220000664;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300005220000664;Определение поставщика завершено;"Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения, расположенных вне границ населенных пунктов в границах МО ""Город Всеволожск"" Всеволожского муниципального районаЛенинградскойобласти в 2021 г.";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВСЕВОЛОЖСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";08.12.2020;1 807 333,18 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300005220000664;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВСЕВОЛОЖСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН"" ЛЕНИНГРАДСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЮБИМЫЙ ДОМ""";1 - Победитель;1 680 819,85;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСТРУКТОР""";2 - Второй номер;1 680 819,85;31.12.2021;20.01.2021;;195279, Г САНКТ-ПЕТЕРБУРГ, Ш РЕВОЛЮЦИИ, ДОМ 65, ЛИТЕР З, ПОМЕЩЕНИЕ 1Н, КОМНАТА №3;7806567599;
№ 0145300002920000083;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300002920000083;Определение поставщика завершено;Выполнение работ по очистке от снега улиц идорогЛюбанского городского поселения Тосненского районаЛенинградскойобласти механизированным способом;АДМИНИСТРАЦИЯ ЛЮБАНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТОСНЕНСКОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;08.12.2020;399 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300002920000083;АДМИНИСТРАЦИЯ ЛЮБАНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТОСНЕНСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Мартиросян Т. А.;;399 000,00;31.12.2021;31.12.2020;;196211, Г САНКТ-ПЕТЕРБУРГ, пр. Космонавтов, д.15, кв.29;Да;субъект малого предпринимательства
№ 0145200000420002000;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0145200000420002000;Определение поставщика завершено;"...  место «ДорогаЖизни» по адресу: территории Всеволожского и Кировского районовЛенинградскойобласти ... ; «Плацдарм советских войск в битве за снятие блокадыЛенинграда... : территории Всеволожского и Кировского районовЛенинградскойобласти; «Памятное место, где захоронены ... 1910-1944)» по адресу:Ленинградскаяобласть, Ломоносовский район, пос. ... ; «Поселение Старая Ладога» по адресу:Ленинградскаяобласть, Волховский район, с. ...  Старая Ладога(Ленинградскаяобласть, Волховский муниципальный район, Староладожское ...";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;08.12.2020;6 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145200000420002000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ПО СОХРАНЕНИЮ ОБЪЕКТОВ КУЛЬТУРНОГО НАСЛЕДИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕМПЛ ГРУПП""";1 - Победитель;4 900 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЕРТИЗА ЧЕРНОЗЕМЬЯ""";2 - Второй номер;3 500 000,00;;;;;;
№ 0345300138920000057;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0345300138920000057;Определение поставщика завершено;"Выполнение работ по полугодовому обслуживанию средств организации дорожного движения в 2021г. на территории МО ""Муринское городское поселение"".";"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СОДЕРЖАНИЕ И РАЗВИТИЕ ТЕРРИТОРИИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""МУРИНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" ВСЕВОЛОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ";08.12.2020;4 500 861,79 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0345300138920000057;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СОДЕРЖАНИЕ И РАЗВИТИЕ ТЕРРИТОРИИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""МУРИНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" ВСЕВОЛОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА ЗНАК""";;4 475 000,00;31.12.2021;27.01.2021;;192102, г. Санкт-Петербург, ул. Грузинская, дом 3, корпус 1, литера Б, помещение 7Н №11;7801510550;субъект малого предпринимательства
№ 0372100009920000110;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372100009920000110;Определение поставщика завершено;"...  сооружений на действующей сети автомобильныхдорогобщего пользования федерального значения. ... , расположенных на автомобильныхдорогахобщего пользования федерального значения вЛенинградскойобласти: содержание ...  судовых сигнализаций на автомобильнойдорогеА-181 ...  ""Скандинавия"" Санкт-Петербург - Выборг - граница с Финляндской Республикой,Ленинградская...  область и на автомобильнойдорогеР-21 ""Кола ...  - Печенга - граница с Королевством Норвегия,Ленинградскаяобласть; содержание механических, автоматизированных систем ...  (Ладожский мост) автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург ...  - Печенга - граница с Королевством Норвегия,Ленинградскаяобласть";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";08.12.2020;49 689 472,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000110;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОТРАНССТРОЙ""";;49 689 472,00;28.02.2023;29.12.2020;;125167, г. Москва, Ленинградский проспект д.37, пом. 46, комн. 21;7734590878;8-495-2801000coordinator@esp-plus.ru
№ 0145300007420000049;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300007420000049;Определение поставщика завершено;Содержание автомобильныхдорогобщего пользования местного значения Кировского муниципального районаЛенинградскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ МГИНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ КИРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;08.12.2020;2 487 326,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300007420000049;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ МГИНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ КИРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ МГИНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ КИРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""МГИНСКИЙ КОММУНАЛЬНЫЙ СЕРВИС""";;2 487 326,00;31.12.2021;29.12.2020;;гп Мга;4706026784;79210923915mgakomservis@mail.ru
№ 0145200000420001986;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0145200000420001986;Определение поставщика завершено;Оказание комплекса юридических услуг по защите прав и законных интересов в арбитражных судах и судах общей юрисдикции;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;07.12.2020;6 600 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145200000420001986;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС-ЭКСПЕРТ КОНСАЛТИНГ""";1 - Победитель;43 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮРИДИЧЕСКАЯ КОМПАНИЯ ""ЮРТРЭЙД""";2 - Второй номер;40 000,00;;;;;;
№ 0872100001020000286;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0872100001020000286;Определение поставщика завершено;Оказание услуг по уборке, вывозу и утилизации снега на снегоприемные пункты, с использованием собственной техники, сдорог, тротуаров и территорий объектов ГУ МВД России по г. Санкт-Петербургу иЛенинградскойобласти;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ХОЗЯЙСТВЕННОГО И СЕРВИСНОГО ОБЕСПЕЧЕНИЯ ГЛАВНОГО УПРАВЛЕНИЯ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО Г. САНКТ-ПЕТЕРБУРГУ ИЛЕНИНГРАДСКОЙОБЛАСТИ""";07.12.2020;212 692,50 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0872100001020000286;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ХОЗЯЙСТВЕННОГО И СЕРВИСНОГО ОБЕСПЕЧЕНИЯ ГЛАВНОГО УПРАВЛЕНИЯ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО Г. САНКТ-ПЕТЕРБУРГУ И ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""К-СЕРВИС""";;310,50;31.12.2021;28.12.2020;;414057, ОБЛ АСТРАХАНСКАЯ 30, Г АСТРАХАНЬ, ПРОЕЗД НИКОЛАЯ ОСТРОВСКОГО, ДОМ 12;3025038139;
