Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0171300011620000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171300011620000007;Определение поставщика завершено;Выполнение работ по расчистке проездов на автомобильныхдорогахобщего пользования от снега по населенным пунктам и между населенными пунктами  Благовещенского сельского поселения Большесельского муниципального районаЯрославскойобласти (зимнее содержание);АДМИНИСТРАЦИЯ БЛАГОВЕЩЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;03.12.2020;763 309,92 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171300011620000007;АДМИНИСТРАЦИЯ БЛАГОВЕЩЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;;;;;;;;;;;;
№ 32009755619;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009755619;Закупка завершена;"Выполнение работ по бестраншейной прокладке полиэтиленового газопровода высокого давления методом горизонтально-направленного бурения с использованием специальных устройств и механизмов, протяженностью 134,0 м; глубиной – от 1,5 м. до 7,0 м.; Ø355х32,2 с протаскиванием в футляр трубы Ø255х20,5 протяженностью: 154,0 м. в соответствии с проектной документацией ПД 1735 – 2017 ГСН «Газопровод высокого давления диаметром 225 мм на Промзону г. Балабаново, Боровского района, Калужской области (переход через Московско-Смоленскую железнуюдорогуна 97 км ПК 5+0,0).";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАЛОЯРОСЛАВЕЦМЕЖРАЙГАЗ""";02.12.2020;2 068 349,58 ₽;;;;;;;;;;;;;;
№ 0171200001920002458;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002458;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускных труб на автомобильнойдорогеКиндяки - станция Лом - Большое Село в Рыбинском и Большесельском муниципальных районахЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;02.12.2020;1 686 434,24 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002458;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";1 - Победитель;1 475 629,99;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";2 - Второй номер;1 484 062,16;15.09.2021;30.12.2020;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0171200001920002457;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002457;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускной трубы на автомобильнойдорогеКормилицино - Курба вЯрославскоммуниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;02.12.2020;1 216 534,24 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002457;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";1 - Победитель;881 987,39;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";2 - Второй номер;888 070,06;15.09.2021;30.12.2020;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0171200001920002455;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002455;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускных труб на автомобильнойдорогеЛяпино - Прусово вЯрославскоммуниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;02.12.2020;1 623 136,44 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002455;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";;1 615 020,76;15.06.2021;30.12.2020;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0171200001920002453;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002453;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускных труб на автомобильнойдорогеГовырино – Дмитриевское – Нагорье в Переславском муниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;02.12.2020;3 100 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002453;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";;3 084 500,00;15.09.2021;30.12.2020;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0171200001920002452;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002452;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускных труб на автомобильнойдорогеНовый Некоуз - Родионово - пос. Октябрь в Некоузском муниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;02.12.2020;2 165 274,24 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002452;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";;2 154 447,87;15.09.2021;30.12.2020;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0371300037820000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0371300037820000021;Определение поставщика завершено;Зимнее содержаниедорогместного значения в Некоузском районеЯрославскойобласти в 2021 году;АДМИНИСТРАЦИЯ НЕКОУЗСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;02.12.2020;1 978 465,92 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0371300037820000021;АДМИНИСТРАЦИЯ НЕКОУЗСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЯРДОРМОСТ""";;1 978 465,92;31.12.2021;23.12.2020;;РФ, 150510, Ярославская обл., Ярославский р-н, д. Кузнечиха, ул. Индустриальная, д. 4;7627051656;79159911640markinaev@yardormost.ru
№ 0373200017520001379;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0373200017520001379;Определение поставщика завершено;Поставка моторных масел (совместная закупка);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ДИРЕКЦИЯ ЗАКАЗЧИКА ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА СЕВЕРО-ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА""";02.12.2020;2 987 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0373200017520001379;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА МАРЬИНА РОЩА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК АЛЕКСЕЕВСКОГО РАЙОНА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ОСТАНКИНСКОГО РАЙОНА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА МАРФИНО""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ЯРОСЛАВСКОГО РАЙОНА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА СЕВЕРНЫЙ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА БИБИРЕВО""";31.12.2021;30.12.2020;;ИП Соболевский Андрей ВладимировичИндивидуальный предпринимательИНН:772137462179Датапостановкина учет:19.04.2019;Да;Москва, Москва
№ 0171200001920002451;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002451;Определение поставщика завершено;Благоустройство общественной территории д.Карабиха ул.Школьная до парка музея Н.А. Некрасова-2-й этап;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;3 248 971,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002451;АДМИНИСТРАЦИЯ КАРАБИХСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЯРОСЛАВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЯРОСЛАВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙГРАД""";1 - Победитель;2 436 730,14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯРСТРОЙСЕРВИС""";2 - Второй номер;2 452 975,00;21.08.2021;28.12.2020;;Российская Федерация, 150029, ОБЛ ЯРОСЛАВСКАЯ, Г ЯРОСЛАВЛЬ, УЛ 3-Я НОВОДУХОВСКАЯ, ДОМ 43,1;7604350988;79159879144smoyan1993@list.ru
№ 0171200001920002448;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002448;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускных труб на автомобильнойдорогеУглич - Некоуз - Брейтово в Мышкинском и Некоузском муниципальных районахЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;6 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002448;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";;6 467 500,00;15.09.2021;14.01.2021;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0171200001920002446;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002446;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускных труб на автомобильнойдорогеУглич -Маймеры в Угличском муниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;3 100 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002446;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";;2 384 500,00;15.09.2021;20.01.2021;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0171200001920002444;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002444;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускных труб на автомобильнойдорогеСергиев Посад - Калязин-Рыбинск-Череповец «Р-104» в Пошехонском муниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;1 741 370,74 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002444;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";1 - Победитель;1 488 872,09;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";2 - Второй номер;1 497 578,94;15.09.2021;29.12.2020;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0371300025620000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0371300025620000005;Определение поставщика завершено;Выполнение работ по зимнему содержание автомобильныхдорограйонного значения в 2021году протяженностью (45,625км);АДМИНИСТРАЦИЯ КУКОБОЙСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;1 384 704,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0371300025620000005;АДМИНИСТРАЦИЯ КУКОБОЙСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЯРОСЛАВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Румянцев П. С.;;1 384 704,00;31.12.2021;22.12.2020;;152454, Ярославская область, Первомайский район, с. Всехсвятское, ул. Центральная, д. 38;Да;79109766828rumyancev59@yandex.ru
№ 0871600002820000327;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0871600002820000327;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогместного значения вне границ населенных пунктов в границах левобережной части Тутаевского муниципального районаЯрославкойобласти, протяженность 164,375 км , на период с 01.01.2021 г. по 31.12.2021 г.;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОНТРАКТНЫХ ОТНОШЕНИЙ"" ТУТАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА";01.12.2020;6 075 156,54 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0871600002820000327;АДМИНИСТРАЦИЯ ЛЕВОБЕРЕЖНОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ТУТАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЯРОСЛАВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ЛЕВОБЕРЕЖЬЕ""";;6 075 156,54;01.02.2022;12.01.2021;;152302, ОБЛ ЯРОСЛАВСКАЯ 76, Г ТУТАЕВ, УЛ 2-Я ОВРАЖНАЯ, 25, 4;7611018780;7-48533-78593ptozkh@rambler.ru
№ 0171200001920002436;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002436;Определение поставщика завершено;Выполнение работ по благоустройству дворовой территории многоквартирных домов ул. Пограничная д.4, 6/17, ул. Вокзальная д.15 в с. Мокеиха Некоузского муниципального районаЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;1 797 020,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002436;АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЯРДОРМОСТ""";;1 788 034,90;20.08.2021;28.12.2020;;150510, ЯО, Ярославский р-н, д. Кузнечиха, ул. Индустриальная, д. 4;7627051656;84852764818markinaev@yardormost.ru
№ 0171200001920002435;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002435;Определение поставщика завершено;Разработка сметной документации на ремонт участка автомобильнойдорогиБорисоглебский - Зачатье в Борисоглебском муниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;2 089 656,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002435;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТПРОФИ""";1 - Победитель;892 716,96;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";2 - Второй номер;903 165,24;31.12.2021;30.12.2020;;150030, г. Ярославль, пр-кт Московский, д. 74, оф. 13;7608014514;79109642531planpro2011@mail.ru
№ 0171200001920002434;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002434;Определение поставщика завершено;Разработка сметной документации на ремонт участка автомобильнойдорогиСергиев Посад – Калязин – Рыбинск – Череповец «Р-104» в Пошехонском муниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;1 892 386,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002434;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";1 - Победитель;873 137,01;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТПРОФИ""";2 - Второй номер;882 598,94;31.12.2021;11.01.2021;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0171200001920002433;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002433;Определение поставщика завершено;Разработка сметной документации на ремонт участка автомобильнойдорогиРыбинск - Арефино в Рыбинском муниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;2 181 621,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002433;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";1 - Победитель;1 027 752,39;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТПРОФИ""";2 - Второй номер;1 038 660,50;31.12.2021;14.01.2021;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0171200001920002432;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002432;Определение поставщика отменено;Разработка сметной документации на ремонт автомобильнойдорогиУглич – Маймеры в Угличском муниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;550 275,00 ₽;;;;;;;;;;;;;;
№ 0171200001920002430;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002430;Определение поставщика завершено;Разработка сметной документации на ремонт участка автомобильнойдорогиДанилов - Пошехонье в Даниловском муниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;1 567 756,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002430;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";1 - Победитель;913 773,42;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТПРОФИ""";2 - Второй номер;921 612,20;31.12.2021;14.01.2021;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
№ 0171200001920002427;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002427;Определение поставщика завершено;Разработка сметной документации на ремонт автомобильнойдорогиПанино-Микляиха в Тутаевском муниципальном районеЯрославскойобласти;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;01.12.2020;767 521,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002427;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";1 - Победитель;350 555,35;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТПРОФИ""";2 - Второй номер;354 392,96;31.12.2021;29.12.2020;;153000, Российская Федерация, Ивановская обл., г. Иваново, ул. Жарова, 8, ОКАТО: 24401000000;3702578694;74932939260keshishyan@list
