Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0137200001220006071;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220006071;Определение поставщика завершено;Выполнение работ по содержанию автомобильнойдорогиобщего пользования  Пятницкое-Варваренки в Бабынинском районеКалужскойобласти на 2021 – 2022 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;25.11.2020;6 377 775,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220006071;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;6 377 775,00;31.01.2023;21.12.2020;;31.01.2023;4027067056;01.01.2021
№ 0137200001220006064;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220006064;Определение поставщика завершено;Выполнение работ по содержанию автомобильнойдорогиобщего пользования  М-3 «Украина»-Шлиппово-Соболевка-Дабужа в Сухиничском районеКалужскойобласти на 2021 – 2022 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;25.11.2020;3 080 149,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220006064;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;3 080 149,00;31.01.2023;17.12.2020;;31.01.2023;4027067056;01.01.2021
№ 0137200001220006063;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220006063;Определение поставщика завершено;Выполнение работ по содержанию автомобильнойдорогиобщего пользования  «Ульяново-Крапивна-Мелихово» в Ульяновском районеКалужскойобласти на 2021 – 2022 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;25.11.2020;767 552,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220006063;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;767 552,00;31.01.2023;18.12.2020;;31.01.2023;4027067056;01.01.2021
№ 32009721544;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009721544;Закупка завершена;Выполнение работ согласно техническому заданию по объекту: «ПИР «Реконструкция ВЛ-10кВ № 2 ПС «Шанская», ВЛ-0,4кВ №2 МТП №204 Михали лесхоз по объекту: «Реконструкцияавтодорогид. Михали – д. Кусково до границы с Московской областью в Износковском районе», на основании муниципального контракта о снятии ограничений по использованию земельного участка № 401020207 от 24.01.2019 г.» для нужд филиала «Калугаэнерго» ПАО «МРСК Центра и Приволжья»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖРЕГИОНАЛЬНАЯ РАСПРЕДЕЛИТЕЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ ЦЕНТРА И ПРИВОЛЖЬЯ""";25.11.2020;116 164,80 ₽;;;;;;;;;;;;;;
№ 32009721391;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009721391;Закупка завершена;Закупка у единственного поставщика (подрядчика, исполнителя) на выполнение работ по укреплению обочин шлаковым щебнем на объекте «Автомобильнаядорогав индустриальном парке «Ворсино» Боровского районаКалужскойобласти. Парковки для автомобилей. 1 этап строительства»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОРПОРАЦИЯ РАЗВИТИЯКАЛУЖСКОЙОБЛАСТИ""";25.11.2020;490 573,20 ₽;;;;;;;;;;;;;;
№ 0137300017520000248;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300017520000248;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения в Малоярославецком районеКалужскойобласти на 2021-2022 г.г. (Реестровый номер: 3253Э-10/20сб);"МАЛОЯРОСЛАВЕЦКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""МАЛОЯРОСЛАВЕЦКИЙ РАЙОН""";24.11.2020;29 571 073,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300017520000248;"МАЛОЯРОСЛАВЕЦКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""МАЛОЯРОСЛАВЕЦКИЙ РАЙОН""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНОЕ ЭКСПЛУАТАЦИОННОЕ ПРЕДПРИЯТИЕ №40""";1 - Победитель;18 481 920,34;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО СЕРВИС""";2 - Второй номер;18 629 775,71;31.12.2022;21.12.2020;;249091, ОБЛ КАЛУЖСКАЯ 40, Г МАЛОЯРОСЛАВЕЦ, П КАРИЖА, ВЛАДЕНИЕ 1, СТРОЕНИЕ 1;4011022162;7-48431-58201doroga69@mail.ru
№ 0137200001220006016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220006016;Определение поставщика завершено;Выполнение работ по содержанию светофорных объектов на автомобильныхдорогахрегионального и межмуниципального значенияКалужскойобласти (Зона 1) на 2021-2024 года.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;24.11.2020;25 042 842,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220006016;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""ЗНАКЪ""";;25 042 842,00;31.01.2025;17.12.2020;;31.01.2025;4029049937;01.01.2023
№ 0137200001220006015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220006015;Определение поставщика завершено;Выполнение работ по содержанию светофорных объектов на автомобильныхдорогахрегионального и межмуниципального значенияКалужскойобласти (Зона 2) на 2021-2024 года.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;24.11.2020;14 058 968,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220006015;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Минаев О. В.;;14 058 968,00;31.01.2025;17.12.2020;;31.01.2025;Да;01.01.2023
№ 32009715890;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009715890;Закупка завершена;Оказание услуг по проведению обязательных предрейсовых медицинских осмотров водителей транспортных средств в Брянском отряде филиала ФГП ВО ЖДТ России на Московской железнойдорогег.Калуга;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";24.11.2020;29 200,00 ₽;;;;;;;;;;;;;;
№ 0873500001220000011;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0873500001220000011;Определение поставщика завершено;Выполнение проектно-изыскательских работ по объекту: «Развитие улично-дорожной сети городского округа Троицк (1 этап). Этап 1.1. Строительство участка магистральной улицы общегородского значения от Октябрьского проспекта доКалужскогошоссе. Этап 1.2. реконструкция ул. Заречная с организацией движения пассажирского транспорта» (в части исполнения Этапов 1.1., 1.2., 1.3., 1.4., 1.5., 1.6., 1.7.);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""МОСКВОРЕЧЬЕ""";20.11.2020;34 563 563,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0873500001220000011;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""МОСКВОРЕЧЬЕ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНСТИТУТ ""СТРОЙПРОЕКТ""";1 - Победитель;32 835 384,85;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРО-ЗАПАДНАЯ ИНЖИНИРИНГОВАЯ КОМПАНИЯ""";2 - Второй номер;34 563 563,00;21.07.2022;28.12.2020;;196158, САНКТ-ПЕТЕРБУРГ Г, ДУНАЙСКИЙ ПР-КТ, 13, 2, ЛИТА;7826688390;
№ 32009702926;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009702926;Закупка завершена;Оказание услуг по содержанию объекта: «Внешняя инженерная инфраструктура. Внеплощадочная подъездная автомобильнаядорога.I этап»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОСОБАЯ ЭКОНОМИЧЕСКАЯ ЗОНА ПРОМЫШЛЕННО-ПРОИЗВОДСТВЕННОГО ТИПА ""КАЛУГА""";20.11.2020;1 000 000,00 ₽;;;;;;;;;;;;;;
№ 0137200001220005911;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220005911;Определение поставщика завершено;Выполнение работ по благоустройству территории от пер. Ольговский до ул. Тарутинская, д. 231, к. 7 (устройство пешеходных дорожек);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;20.11.2020;1 902 418,68 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220005911;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ГОРОДА КАЛУГИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВАЙМАСТЕР""";;1 902 418,68;31.01.2021;14.12.2020;;248003, Российская Федерация,  ОБЛ КАЛУЖСКАЯ,  Г КАЛУГА,  ПЕР ТУЛЬСКИЙ 2-Й,  ДОМ 1, ОФИС 7;4027131015;79208836355Mandrikov127@yandex.ru
№ 0330100010520000126;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000126;Определение поставщика завершено;"Оказание услуг по содержанию искусственныхдорожных сооружений на автомобильнойдорогеобщего пользования федеральногозначения Р-132 ""Золотое кольцо"" Ярославль - Кострома - Иваново -Владимир - Гусь-Хрустальный - Рязань - Михайлов - Тула -Калуга- Вязьма - Ржев- Тверь - Углич - Ярославль км 72+850 - км 114+910, Костромская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.11.2020;10 697 769,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000126;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРМОСТ""";1 - Победитель;9 734 969,70;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНДУСТРИЯ""";2 - Второй номер;9 788 458,55;31.12.2022;21.12.2020;;31.10.2021;3525207829;01.09.2021
№ 0330100010520000122;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000122;Определение поставщика завершено;"Оказание услуг по содержанию автомобильнойдорогиобщего пользования федерального значения Р-132 ""Золотоекольцо"" Ярославль - Кострома - Иваново - Владимир - Гусь-Хрустальный -Рязань - Михайлов - Тула -Калуга- Вязьма - Ржев - Тверь - Углич - Ярославль,км 72+850 - км 114+910 в Костромской области";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";19.11.2020;103 732 074,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000122;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ АВТОДОР""";;103 732 074,00;31.12.2022;16.12.2020;;31.10.2021;3711025287;01.09.2021
№ 0173200001420001572;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0173200001420001572;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Развитие улично-дорожной сети городского округа Троицк (1 этап). Этап 1.1. Строительство участка магистральной улицы общегородского значения от Октябрьского проспекта доКалужскогошоссе. Этап 1.2. реконструкция ул.Заречная с организацией движения пассажирского транспорта"" (в части исполнения Этапа 1.2.)";ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ;19.11.2020;1 233 405 491,14 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0173200001420001572;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""МОСКВОРЕЧЬЕ""";Согласование получено;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТРОДОРСТРОЙ""";1 - Победитель;1 221 071 436,22;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕНИЕ ""ИНГЕОКОМ""";2 - Второй номер;28.06.2023;19.01.2021;;"Москва, ГОРОД МОСКВА, ""УЛИЦА КУЗНЕЦКИЙ МОСТ, ДОМ 19, 2""";7702059544;
№ 32009697655;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009697655;Закупка завершена;Закупка у единственного поставщика (подрядчика, исполнителя) на проведение государственной экспертизы проектной документации и результатов инженерных изысканий, в части соответствия проектной документации и результатов инженерных изысканий требованиям технических регламентов, и в части проверки достоверности определения сметной стоимости по объекту: «Автомобильнаядорогас освещением для подъезда к промышленному предприятию ООО «ФУДИ Сосенский»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОРПОРАЦИЯ РАЗВИТИЯКАЛУЖСКОЙОБЛАСТИ""";19.11.2020;838 598,40 ₽;;;;;;;;;;;;;;
№ 0137300038220000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300038220000021;Определение поставщика завершено;Благоустройство дворовой территории и пешеходной дорожки ул. Дзержинского, д.15 в п.Товарково Дзержинский районКалужскойобласти (Реестровый номер: 3168Э-03/20сб).;"ПОСЕЛКОВАЯ УПРАВА (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ТОВАРКОВО""";19.11.2020;1 239 818,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300038220000021;"ПОСЕЛКОВАЯ УПРАВА (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ТОВАРКОВО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИИНЖИНИРИНГ""";1 - Победитель;1 025 748,03;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕРСТА""";2 - Второй номер;1 031 947,12;31.12.2021;22.12.2020;;141076, ОБЛ МОСКОВСКАЯ 50, Г КОРОЛЁВ, ПРОЕЗД КАЛИНИНГРАДСКИЙ, ДОМ 1, ПОМЕЩЕНИЕ 19;5018196191;субъект малого предпринимательства
№ 0137300038220000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300038220000020;Определение поставщика завершено;Благоустройство дворовой территории ул. Дзержинского, д.9 в п.Товарково Дзержинский районКалужскойобласти (Реестровый номер: 3167Э-03/20сб).;"ПОСЕЛКОВАЯ УПРАВА (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ТОВАРКОВО""";18.11.2020;1 421 169,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300038220000020;"ПОСЕЛКОВАЯ УПРАВА (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ТОВАРКОВО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИИНЖИНИРИНГ""";1 - Победитель;1 210 853,26;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙГАРАНТ""";2 - Второй номер;1 217 959,11;31.12.2021;22.12.2020;;141076, ОБЛ МОСКОВСКАЯ 50, Г КОРОЛЁВ, ПРОЕЗД КАЛИНИНГРАДСКИЙ, ДОМ 1, ПОМЕЩЕНИЕ 19;5018196191;субъект малого предпринимательства
№ 0137300007520000075;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300007520000075;Определение поставщика завершено;Благоустройство придомовых территорий по адресу:Калужскаяобласть, с. Перемышль, ул.Гагарина д.18 и ул. Коммунаров д.39 и д.41 (Реестровый номер: 3179Э-11/20сб);"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ПЕРЕМЫШЛЬСКИЙ РАЙОН""";18.11.2020;1 523 679,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300007520000075;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""СЕЛО ПЕРЕМЫШЛЬ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙГАРАНТ""";1 - Победитель;1 285 724,00;Давтян С. В.;2 - Второй номер;1 293 342,40;31.12.2021;16.12.2020;;249091, ОБЛ КАЛУЖСКАЯ 40, Р-Н МАЛОЯРОСЛАВЕЦКИЙ, Д РАДИЩЕВО;4011028196;субъект малого предпринимательства
№ 0137300003820000067;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300003820000067;Определение поставщика завершено;Монтаж уличного освещения  СП Чипляево Спас-Деменского районаКалужскойобласти (Реестровый номер: 3178Э-18/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""СПАС-ДЕМЕНСКИЙ РАЙОН""";18.11.2020;778 697,57 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300003820000067;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛО ЧИПЛЯЕВО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖНИК""";1 - Победитель;515 276,52;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭСКО ГАРАНТИЯ""";2 - Второй номер;519 170,01;31.12.2020;14.12.2020;;249442, ОБЛ КАЛУЖСКАЯ 40, Г КИРОВ, УЛ СТРОИТЕЛЬНАЯ, 8;4023006729;субъект малого предпринимательства
№ 0137300027720000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300027720000005;Определение поставщика завершено;"Ремонт автомобильнойдороги ""Калуга-Ферзиково-Таруса-Серпухов""-Авчурино""-Сухининки, протяженностью 0,740 км (Реестровый номер: 3163Э-13/20сб)";"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛО АВЧУРИНО""";17.11.2020;3 421 606,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300027720000005;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛО АВЧУРИНО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТИТУТ СТРОЙПРОЕКТИЗЫСКАНИЯ""";1 - Победитель;3 404 497,97;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРИНВЕСТ""";2 - Второй номер;3 404 497,97;31.12.2020;14.12.2020;;121096, Г МОСКВА 77, УЛ 2-Я ФИЛЕВСКАЯ, ДОМ 7, КОРПУС 6, ЭТАЖ 1 ПОМ. III КОМН. 6;7730684490;субъект малого предпринимательства
№ 32009686799;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009686799;Закупка завершена;Закупка у единственного поставщика (подрядчика, исполнителя) на выполнение работ по зимнему содержанию автомобильныхдороги парковки в индустриальном парке «Росва»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОРПОРАЦИЯ РАЗВИТИЯКАЛУЖСКОЙОБЛАСТИ""";17.11.2020;334 350,00 ₽;;;;;;;;;;;;;;
№ 0348100006020000059;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100006020000059;Определение поставщика завершено;"...  целях установления придорожных полос автомобильныхдорогобщего пользования федерального значения, обозначения ... . Установление придорожных полос автомобильныхдорогобщего пользования федерального значения, обозначения ...  государственный кадастр недвижимости. АвтомобильнаядорогаР-132 ""Золотое кольцо"" Ярославль ...  - Гусь-Хрустальный - Рязань - Михайлов - Тула -Калуга- Вязьма - Ржев - Тверь - Углич - Ярославль ...  107,041 км). АвтомобильнаядорогаР-177 ""Поветлужье"" Нижний Новгород ...  62,306 км). АвтомобильнаядорогаР-177 ""Поветлужье"" Нижний Новгород ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.11.2020;38 452 800,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100006020000059;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕМЛЕУСТРОИТЕЛЬНАЯ КОМПАНИЯ ""КОНТИНЕНТ""";1 - Победитель;37 680 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""ГЕОКОМИНВЕСТ""";2 - Второй номер;38 452 800,00;31.01.2023;25.12.2020;;31.01.2023;5257110075;01.01.2021
