Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0131300019120000077;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300019120000077;Определение поставщика завершено;Модернизация уличного освещения Большеалабухского сельского поселения Грибановского районаВоронежскойобласти;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ ГРИБАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;05.08.2020;1 465 777,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300019120000077;АДМИНИСТРАЦИЯ БОЛЬШЕАЛАБУХСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ГРИБАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;Щетинина ольга валерьевна -.;1 - Победитель;944 372,99;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАГРОС""";2 - Второй номер;952 150,76;;;;;;
№ 0131300041020000069;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0131300041020000069;Определение поставщика завершено;"Выполнение работ по разработке проектной документации на строительство автомобильнойдороги "" Воронеж- Тамбов""-п. Никольское в Новоусманском муниципальном районеВоронежскойобласти";АДМИНИСТРАЦИЯ НОВОУСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;16.07.2020;3 303 303,31 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300041020000069;АДМИНИСТРАЦИЯ РОЖДЕСТВЕНСКО-ХАВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОУСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОЕКТНЫЙ ИНСТИТУТ ""ГИПРОКОММУНДОРТРАНС""";1 - Победитель;3 303 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;3 286 700,00;;;;;;
№ 0131300026420000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300026420000035;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогв с. Народное Терновского муниципального районаВоронежскойобласти субъектами малого предпринимательства, социально-ориентированными некоммерческими организациями;ОТДЕЛ ФИНАНСОВ АДМИНИСТРАЦИИ ТЕРНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;05.08.2020;734 992,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300026420000035;АДМИНИСТРАЦИЯ НАРОДНЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ТЕРНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК СВМ-СТРОЙ""";1 - Победитель;694 567,44;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИДРОСПЕЦСТРОЙ""";2 - Второй номер;698 242,40;;;;;;
№ 32009396027;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009396027;Закупка завершена;Запрос котировок в электронной форме на право заключения Договора на оказание услуг по проведению лабораторных испытаний дорожно-строительных материалов, применяемых на объекте «Строительство пешеходного перехода в разных уровнях на км 1049+800 автомобильнойдорогиМ-4 «Дон» Москва -Воронеж- Ростов-на-Дону- Краснодар - Новороссийск, Ростовская область  (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.08.2020;252 962,43 ₽;;;;;;;;;;;;;;
№ 0131300000620001531;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620001531;Определение поставщика завершено;Выполнение работ по восстановлению изношенных верхних слоёв асфальтобетонных покрытий на территории Ленинского района городского округа городВоронеж;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;04.08.2020;4 929 754,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620001531;УПРАВА ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦДОРТЕХНИКА""";1 - Победитель;4 190 291,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСБИЗНЕС""";2 - Второй номер;4 214 940,18;;;;;;
№ 0164300018620000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300018620000005;Определение поставщика завершено;"Установка барьерного ограждения поавтодороге""Тамбов-Пенза-Рассказово-Уварово-Мучкапский-Вольная Врштна- гр.Воронежскойобл."" (участокавтодорогиАндриановка-Заполатово) в Мучкапском районе Тамбовской области";АДМИНИСТРАЦИЯ МУЧКАПСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;06.08.2020;369 670,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300018620000005;АДМИНИСТРАЦИЯ МУЧКАПСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0131300069020000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300069020000017;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения Ольховатского городского поселения (ямочный ремонт, устройство искусственной дорожной неровности);АДМИНИСТРАЦИЯ ОЛЬХОВАТСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ОЛЬХОВАТСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;06.08.2020;415 899,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300069020000017;АДМИНИСТРАЦИЯ ОЛЬХОВАТСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ОЛЬХОВАТСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""А-СЕРВИС""";1 - Победитель;403 421,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОССОШЬДОРСТРОЙ""";2 - Второй номер;405 501,00;;;;;;
№ 0131300000620001573;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620001573;Определение поставщика завершено;Выполнение работ по ремонту асфальтобетонного покрытия дворовых территорий Ленинского района городского округа городВоронеж;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;07.08.2020;499 465,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620001573;УПРАВА ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ;;;;;;;;;;;;
№ 32009336762;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009336762;Закупка завершена;Конкурс в электронной форме на право заключения Договора на выполнение работ по восстановлению изношенного верхнего слоя покрытия транспортной развязки на автомобильнойдорогеМ-4 «Дон» Москва-Воронеж-Ростов-на-Дону-Краснодар-Новороссийск км 1044+430, Ростовская область (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";21.07.2020;37 835 760,00 ₽;;;;;;;;;;;;;;
№ 0131300016020000084;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300016020000084;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогипо ул. Видная в с. Архангельское;ОТДЕЛ ФИНАНСОВ АДМИНИСТРАЦИИ АННИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;04.08.2020;2 808 448,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300016020000084;АДМИНИСТРАЦИЯ АРХАНГЕЛЬСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ АННИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКРАЙ""";1 - Победитель;1 853 575,68;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕРСТРОЙ""";2 - Второй номер;1 867 617,92;;;;;;
№ 0131300000620001529;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620001529;Определение поставщика завершено;Выполнение работ по восстановлению изношенных верхних слоев асфальтобетонных покрытий на территории Советского района городского округа городВоронеж;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;03.08.2020;2 998 000,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620001529;УПРАВА СОВЕТСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСБИЗНЕС""";1 - Победитель;2 623 250,55;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ ВЕК""";2 - Второй номер;2 638 240,56;;;;;;
№ 0131300035720000050;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300035720000050;Определение поставщика завершено;Ремонт автомобильнойдорогиул.Пушкинская в р.п.Хохольский;АДМИНИСТРАЦИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;05.08.2020;2 529 579,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300035720000050;АДМИНИСТРАЦИЯ ХОХОЛЬСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДСФ СПЕЦДОРСЕРВИС""";1 - Победитель;1 909 831,90;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИЛЬ СТРОЙ СЕРВИС РАЗВИТИЕ""";2 - Второй номер;1 922 479,80;;;;;;
№ 0131300000620001544;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620001544;Определение поставщика завершено;Выполнение работ  по ремонту проездов и тротуаров;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;04.08.2020;159 360,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620001544;УПРАВА ЛЕВОБЕРЕЖНОГО РАЙОНА ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСБИЗНЕС""";;159 360,40;;;;;;
№ 0131300016020000083;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300016020000083;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогипо ул. Крупской в п.г.т. Анна Аннинского муниципального районаВоронежскойобласти;ОТДЕЛ ФИНАНСОВ АДМИНИСТРАЦИИ АННИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;03.08.2020;2 474 034,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300016020000083;АДМИНИСТРАЦИЯ АННИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ АННИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР С""";1 - Победитель;1 979 227,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ААРОН""";2 - Второй номер;1 991 597,17;;;;;;
№ 0131300004620000043;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300004620000043;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогместного значения по улицам села Вязноватовка Нижнедевицкого муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ НИЖНЕДЕВИЦКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;03.08.2020;1 405 564,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300004620000043;АДМИНИСТРАЦИЯ ВЯЗНОВАТОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИЖНЕДЕВИЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ """"СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №1""""";1 - Победитель;831 820,18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМОНТНО СТРОИТЕЛЬНАЯ КОМПАНИЯ""";2 - Второй номер;838 848,00;;;;;;
№ 32009333603;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009333603;Закупка завершена;"2349-2020-01332 Оказание услуг по продлению технических условий железнойдорогина строительно-монтажные работы в полосе отвода железнойдорогина перегоне Отрожка-Придача Юго-Восточной железнойдороги, согласовывать проект производства работ, выдать акт-допуск на производство работ,осуществить технический надзор силами владельца инфраструктуры ОАО ""РЖД"" за строительно-монтажными работами в полосе отвода железнойдорогина перегоне Отрожка-Придача Юго-Восточной железнойдороги";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОРОНЕЖСКОЕАКЦИОНЕРНОЕ САМОЛЕТОСТРОИТЕЛЬНОЕ ОБЩЕСТВО""";20.07.2020;243 927,71 ₽;;;;;;;;;;;;;;
№ 0131300061020000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300061020000001;Определение поставщика завершено;Модернизация систем уличного освещения Меловатского сельского поселения Калачеевского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ МЕЛОВАТСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАЛАЧЕЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;28.07.2020;3 743 000,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300061020000001;АДМИНИСТРАЦИЯ МЕЛОВАТСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАЛАЧЕЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;Щетинина О. В.;1 - Победитель;2 630 952,87;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДМС МОНТАЖ""";2 - Второй номер;2 649 667,87;;;;;;
№ 32009350666;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009350666;Закупка завершена;Конкурс в электронной форме на право заключения Договора на выполнение работ по объекту АвтомобильнаядорогаМ-4 «Дон» - от Москвы черезВоронеж, Ростов-на-Дону, Краснодар до Новороссийска. Строительство транспортных развязок на км 1504+700 и км 1515+300 автомобильнойдорогиМ-4 «Дон» - от Москвы черезВоронеж, Ростов-на-Дону, Краснодар до Новороссийска, Краснодарский край». Этап I. Надземные пешеходные переходы на ПК 6+05, ПК14+80(участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";24.07.2020;94 381 740,00 ₽;;;;;;;;;;;;;;
№ 32009350391;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009350391;Закупка завершена;...  Объекту: АвтомобильнаядорогаМ-4 «Дон» - от Москвы черезВоронеж, Ростов-на ... +300 автомобильнойдорогиМ-4 «Дон» - от Москвы черезВоронеж, Ростов-на ...;"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";24.07.2020;324 443 100,00 ₽;;;;;;;;;;;;;;
№ 0164200003020002219;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020002219;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиЖердевка – границаВоронежскойобласти (ул. Интернациональная – ул. Рабочая), Жердевский район Тамбовская область (3 этап);КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ТАМБОВСКОЙ ОБЛАСТИ;31.07.2020;4 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020002219;"ЖЕРДЕВСКОЕ РАЙОННОЕ МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКАЗЧИКА""";;В течение десяти минут после начала проведения электронного аукциона ни один из его участников не подал предложение о цене контракта (ч.20 ст.68 44-ФЗ). По результатам рассмотрения вторых частей заявок принято решение о соответствии требованиям, установленным документацией об электронном аукционе, двух и более вторых частей заявок.;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИНЭК""";1 - Победитель;4 000 000,00;;;;;;
№ 32009344283;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009344283;Закупка завершена;Конкурс в электронной форме на право заключения Договора на оказание услуг по визуально-инструментальному осмотру мостовых сооружений на автомобильнойдорогеМ-4 «Дон» Москва-Воронеж-Ростов-на-Дону-Краснодар-Новороссийск (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";23.07.2020;12 408 110,01 ₽;;;;;;;;;;;;;;
№ 0131300004620000042;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300004620000042;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиместного значения по ул. Краснофлотская в с. Першино Нижнедевицкого муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ НИЖНЕДЕВИЦКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;31.07.2020;1 941 365,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300004620000042;АДМИНИСТРАЦИЯ ПЕРШИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИЖНЕДЕВИЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИЛЬ СТРОЙ СЕРВИС РАЗВИТИЕ""";1 - Победитель;1 591 919,12;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИРАМИКС ВОРОНЕЖ""";2 - Второй номер;1 601 625,95;;;;;;
№ 0131300035720000052;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300035720000052;Определение поставщика завершено;Обустройство тротуара ул.Школьная в р.п.Хохольский;АДМИНИСТРАЦИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;05.08.2020;202 569,31 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300035720000052;АДМИНИСТРАЦИЯ ХОХОЛЬСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0131300040620000056;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300040620000056;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогпо ул.: Туркенича, с. Петропавловка Петропавловского муниципального районаВоронежскойобласти;ФИНАНСОВЫЙ ОТДЕЛ АДМИНИСТРАЦИИ ПЕТРОПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;22.07.2020;693 069,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300040620000056;АДМИНИСТРАЦИЯ ПЕТРОПАВЛОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ПЕТРОПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙИНДУСТРИЯ""";;693 069,00;;;;;;
№ 0131300041020000072;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300041020000072;Определение поставщика завершено;Модернизация  уличного освещения Рогачевского сельского поселения Новоусманского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ НОВОУСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;22.07.2020;2 780 251,90 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300041020000072;АДМИНИСТРАЦИЯ РОГАЧЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОУСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;Толстопятов андрей евгеньевич -.;1 - Победитель;1 793 235,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХЭЛЕКТРОСТРОЙ""";2 - Второй номер;1 807 137,80;;;;;;
№ 0131300038020000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300038020000065;Определение поставщика завершено;"Обустройство территории, прилегающей к многоквартирным жилым домам, расположенным по адресу :Воронежскаяобласть, Эртильский муниципальный район, городское поселение -город Эртиль, ул.Ф.Энгельса, д.30, д.30а, д.32; ул.Степная д.2""а"", д.2""б""; ул.Зеленая, д.13, д.9""б""";АДМИНИСТРАЦИЯ ЭРТИЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;03.08.2020;14 928 374,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300038020000065;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ - ГОРОД ЭРТИЛЬ ЭРТИЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ""";;;;;;;;;;;;
№ 32009377754;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009377754;Закупка завершена;Оказание услуг по ремонту и техническому обслуживанию автомобилей с заменой запасных частей  для нуждВоронежскогоотряда филиала ФГП ВО ЖДТ России на Юго-Восточной железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";04.08.2020;1 407 240,00 ₽;;;;;;;;;;;;;;
№ 0131300046220000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300046220000028;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдорогипо ""ул. Первомайская с. Красный лог"", км 0+000 - км 0+700 в Каширском муниципальном районеВоронежскойобласти";АДМИНИСТРАЦИЯ КАШИРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;31.07.2020;2 230 271,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300046220000028;АДМИНИСТРАЦИЯ КРАСНОЛОГСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАШИРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК СВМ-СТРОЙ""";1 - Победитель;1 682 739,47;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОРОНЕЖСТРОЙМЕХАНИЗАЦИЯ""";2 - Второй номер;1 706 157,08;;;;;;
