Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0129200005320001650;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0129200005320001650;Определение поставщика завершено;"Ремонт автомобильнойдороги""Цимлянск(Ростовскаяобласть) – Нижнегнутов – Чернышковский"" (в границах территории Волгоградской области) км 6+000 – км 11+000 в Чернышковском муниципальном районе Волгоградской области";КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ;27.08.2020;60 512 530,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0129200005320001650;КОМИТЕТ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА ВОЛГОГРАДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГОГРАДАВТОДОРСТРОЙ""";1 - Победитель;59 302 279,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ИНТЕР""";2 - Второй номер;59 604 842,05;;;;;;
№ 0158300050020000056;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300050020000056;Определение поставщика завершено;Ремонт  автомобильнойдорогипо ул. Мира х. Галдин Чертковского районаРостовскойобласти;АДМИНИСТРАЦИЯ ЧЕРТКОВСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;02.09.2020;4 213 840,14 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300050020000056;АДМИНИСТРАЦИЯ ЧЕРТКОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""СТРОИТЕЛЬ""";;4 192 770,93;;;;;;
№ 0158300050020000057;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300050020000057;Определение поставщика завершено;Ремонт тротуара по пер. Степной (от МБОУ Чертковская СОШ № 2 до д. № 44)  в п. Чертково Чертковского районаРостовскойобласти;АДМИНИСТРАЦИЯ ЧЕРТКОВСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;02.09.2020;178 749,06 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300050020000057;АДМИНИСТРАЦИЯ ЧЕРТКОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;Пак анатолий евгеньевич -.;1 - Победитель;160 874,06;Пугач павел иванович -.;2 - Второй номер;161 767,81;;;;;;
№ 0158300050020000058;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300050020000058;Определение поставщика завершено;Ремонт тротуара 180 п.м по пер. Северный (от ул. Дачная) в п. Чертково Чертковского районаРостовскойобласти;АДМИНИСТРАЦИЯ ЧЕРТКОВСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;02.09.2020;214 690,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300050020000058;АДМИНИСТРАЦИЯ ЧЕРТКОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;Пак анатолий евгеньевич -.;1 - Победитель;191 074,10;Пугач павел иванович -.;2 - Второй номер;192 147,55;;;;;;
№ 0358300380220000328;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300380220000328;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Садовая  п. Кадамовский Октябрьского районаРостовскойобласти.;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ ОКТЯБРЬСКОГО РАЙОНА;03.09.2020;5 638 600,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300380220000328;АДМИНИСТРАЦИЯ ПЕРСИАНОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРСТРОЙ""";1 - Победитель;3 665 090,00;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «КДСМ»;2 - Второй номер;3 693 283,00;;;;;;
№ 0858300000920000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0858300000920000013;Определение поставщика завершено;Капитальный ремонт тротуара по ул. Кирова (от пер. Володарского до пер. Придорожный) в г.Каменск-ШахтинскийРостовскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА Г.КАМЕНСК-ШАХТИНСКИЙ""";07.09.2020;2 193 750,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0858300000920000013;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА Г.КАМЕНСК-ШАХТИНСКИЙ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Мардян нуне аркадевна -.;;2 193 750,00;;;;;;
№ 0158300029020000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300029020000002;Определение поставщика завершено;Приобретение специализированной (коммунальной) техники (Самосвал ГАЗ-САЗ-2507 (или эквивалент));АДМИНИСТРАЦИЯ ВАЛУЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ РЕМОНТНЕНСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;04.09.2020;2 496 666,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300029020000002;АДМИНИСТРАЦИЯ ВАЛУЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ РЕМОНТНЕНСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕРОНА""";;2 496 666,67;;;;;;
№ 32009371649;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009371649;Закупка завершена;Конкурс в электронной форме на право заключения Договора на оказание услуг по осуществлению строительного контроля при выполнении подрядных работ по объекту «АвтомобильнаядорогаМ-4 «Дон» - от Москвы через Воронеж,Ростов-на-Дону, Краснодар до Новороссийска. Строительство транспортных развязок на км 1504+700 и км 1515+300 автомобильнойдорогиМ-4 «Дон» - от Москвы через Воронеж,Ростов-на-Дону, Краснодар до Новороссийска, Краснодарский край(участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";31.07.2020;83 298 299,70 ₽;;;;;;;;;;;;;;
№ 32009371476;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009371476;Закупка завершена;Конкурс в электронной форме на право заключения договора на выполнение работ по ремонту транспортной развязки на автомобильнойдорогеМ-4 «Дон» Москва-Воронеж-Ростов-на-Дону-Краснодар-Новороссийск км 993+416,Ростовскаяобласть (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";31.07.2020;59 788 090,00 ₽;;;;;;;;;;;;;;
№ 0358300284520000108;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000108;Определение поставщика отменено;Выполнение работ по нанесению горизонтальнойдорожной разметки на улично-дорожной сети городаРостова-на-Дону.;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";11.09.2020;4 900 000,00 ₽;;;;;;;;;;;;;;
№ 0129200005320001601;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0129200005320001601;Определение поставщика завершено;"Разработка проектной и рабочей документации по объекту: ""Капитальный ремонт автомобильнойдороги""Самойловка (Саратовская область) - Елань - Преображенская - Новоаннинский - Алексеевская - Кругловка - Шумилинская(Ростовскаяобласть)"" (в границах территории Волгоградской области) км 246+267 - км 252+500"" в Нехаевском муниципальном районе Волгоградской области""";КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ;07.08.2020;6 562 263,85 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0129200005320001601;КОМИТЕТ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА ВОЛГОГРАДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МПС""";1 - Победитель;6 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ""ВОЛГОГРАДСТРОЙМОНТАЖ""";2 - Второй номер;5 446 679,00;;;;;;
№ 0358300374320000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300374320000014;Определение поставщика завершено;Выполнение работ по замене остановочных комплексов на территории Железнодорожного района городаРостова-на-Дону;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ БЛАГОУСТРОЙСТВА ЖЕЛЕЗНОДОРОЖНОГО РАЙОНА"" ГОРОДАРОСТОВА-НА-ДОНУ";26.08.2020;2 054 845,09 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300374320000014;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ БЛАГОУСТРОЙСТВА ЖЕЛЕЗНОДОРОЖНОГО РАЙОНА"" ГОРОДА РОСТОВА-НА-ДОНУ";Сидоренко алла анатольевна -.;1 - Победитель;1 931 554,33;Ткачев егор юрьевич -.;2 - Второй номер;1 941 828,56;;;;;;
№ 0158300044820000165;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300044820000165;Определение поставщика завершено;Определение подрядчика на выполнение работ по содержанию внутригородскихдорогв городе БатайскеРостовскойобласти;Администрация города Батайска;25.08.2020;2 881 070,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300044820000165;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДА БАТАЙСКА;Арутюнян Ш. А.;1 - Победитель;985 594,65;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГ-СТРОЙ""";2 - Второй номер;1 000 000,00;;;;;;
№ 0158300050020000054;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300050020000054;Определение поставщика завершено;Реконструкция территориальной автомобильнойдорогиобщего пользования п. Чертково – п. Меловое;АДМИНИСТРАЦИЯ ЧЕРТКОВСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;24.08.2020;78 429 700,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300050020000054;АДМИНИСТРАЦИЯ ЧЕРТКОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0858300001820000034;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0858300001820000034;Определение поставщика завершено;Выполнение работ по разработке проектно-сметной документации по объекту:«Реконструкция автомобильнойдорогиот а/д А-270 «М-4» Дон» - Новошахтинск - гр. с Украиной» до ш. Соколовская в городе НовошахтинскеРостовскойобласти»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА НОВОШАХТИНСКА ""УПРАВЛЕНИЕ ГОРОДСКОГО ХОЗЯЙСТВА""";07.08.2020;15 406 114,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0858300001820000034;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА НОВОШАХТИНСКА ""УПРАВЛЕНИЕ ГОРОДСКОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЙ ПРОЕКТ""";1 - Победитель;15 250 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;12 324 891,20;;;;;;
№ 0158300018920000091;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300018920000091;Определение поставщика завершено;Ремонт внутрипоселковой автомобильнойдорогипо ул. Молодежная в сл. Верхнесеребряковка, Зимовниковского района,Ростовскойобласти;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;24.08.2020;612 923,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300018920000091;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;Гвоздь максим владимирович -.;1 - Победитель;497 676,90;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПГС""";2 - Второй номер;500 741,52;;;;;;
№ 0158300018920000092;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300018920000092;Определение поставщика завершено;Ремонт внутрипоселковой автомобильнойдорогипо ул. Тихая от д.1 до д.9 в х. Савоськин, Зимовниковского района,Ростовскойобласти;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;24.08.2020;510 398,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300018920000092;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;Гвоздь максим владимирович -.;1 - Победитель;395 555,45;Дегоян армен гомбертович -.;2 - Второй номер;398 107,44;;;;;;
№ 0158300018920000093;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300018920000093;Определение поставщика завершено;Ремонт внутрипоселковой автомобильнойдорогипо ул. Братская в х. Майкопский, Зимовниковского района,Ростовскойобласти;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;24.08.2020;791 242,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300018920000093;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;Гвоздь максим владимирович -.;1 - Победитель;629 037,39;Дегоян армен гомбертович -.;2 - Второй номер;632 993,60;;;;;;
№ 0158300018920000094;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300018920000094;Определение поставщика завершено;Ремонт внутрипоселковой автомобильнойдорогипо ул. Зеленая в х. Калинин, Зимовниковского района,Ростовскойобласти;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;24.08.2020;1 174 627,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300018920000094;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;Гвоздь максим владимирович -.;1 - Победитель;1 010 179,08;Дегоян армен гомбертович -.;2 - Второй номер;1 010 179,08;;;;;;
№ 0158300018920000095;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300018920000095;Определение поставщика завершено;Ремонт внутрипоселковой автомобильнойдорогипо ул. Прудовая в х. Мокрый Гашун, Зимовниковского районаРостовскойобласти;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;24.08.2020;1 114 441,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300018920000095;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;Гвоздь максим владимирович -.;1 - Победитель;913 841,24;Дегоян армен гомбертович -.;2 - Второй номер;913 841,24;;;;;;
№ 0158300018920000096;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300018920000096;Определение поставщика завершено;Ремонт внутрипоселковой автомобильнойдорогипо ул. Майская в х. Пенчуков, Зимовниковского района,Ростовскойобласти;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;24.08.2020;3 008 905,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300018920000096;АДМИНИСТРАЦИЯ ЗИМОВНИКОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;Гвоздь максим владимирович -.;1 - Победитель;2 346 945,68;Дегоян армен гомбертович -.;2 - Второй номер;2 361 990,21;;;;;;
№ 0858300003320000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0858300003320000016;Определение поставщика отменено;Содержание автомобильныхдорогобщего пользования местного значения в городе АзовеРостовскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ Г. АЗОВА ""ДЕПАРТАМЕНТ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА""";13.08.2020;6 571 600,00 ₽;;;;;;;;;;;;;;
№ 0358300380220000320;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300380220000320;Определение поставщика завершено;Выполнение комплекса мероприятий по содержанию муниципальных межпоселковых автомобильныхдорогОктябрьского районаРостовскойобласти (восстановление изношенных верхних слоев асфальтобетонных покрытий на отдельных участках длиной до 100 м);КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ ОКТЯБРЬСКОГО РАЙОНА;24.08.2020;2 200 001,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300380220000320;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ СЛУЖБА "" ЗАКАЗЧИКА "" ОКТЯБРЬСКОГО РАЙОНА";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРСТРОЙ""";1 - Победитель;1 892 000,77;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРТЕЛЬ""";2 - Второй номер;1 900 000,00;;;;;;
№ 0158300029020000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300029020000001;Определение поставщика отменено;29.10.59.130:Приобретение специализированной (коммунальной )техники (Автомобиль ГАЗ-САЗ (самосвал) (или эквивалент);АДМИНИСТРАЦИЯ ВАЛУЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ РЕМОНТНЕНСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;02.09.2020;2 496 666,67 ₽;;;;;;;;;;;;;;
№ 0358300345320000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300345320000026;Определение поставщика завершено;"Выполнение работ по объекту ""Строительство комплекса специализированных трасс для занятия велоспортом-ВМХ и велоспортом-маунтинбайк в городеРостове-на-Дону"" (завершение работ)";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ГОРОДАРОСТОВА-НА-ДОНУ""";21.08.2020;181 049 590,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300345320000026;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ГОРОДА РОСТОВА-НА-ДОНУ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕМСТРОЙ""";;181 049 590,00;;;;;;
№ 0158300026720000040;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300026720000040;Определение поставщика завершено;Выполнение кадастровых работ по изготовлению технического плана по объекту: Автомобильнаядорогапо ул. Новая (от пер. Машиностроителей до пер. Привольный) в пос. Орловский Орловского районаРостовскойобласти;АДМИНИСТРАЦИЯ  ОРЛОВСКОГО  РАЙОНА;26.08.2020;14 641,54 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300026720000040;АДМИНИСТРАЦИЯ ОРЛОВСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АРХИТЕКТУРЫ, ГРАДОСТРОИТЕЛЬСТВА И ТЕХНИЧЕСКОЙ ИНВЕНТАРИЗАЦИИ ОРЛОВСКОГО РАЙОНА""";;14 641,54;;;;;;
№ 0158300010120000039;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300010120000039;Определение поставщика завершено;"Выполнение работ по установке и замене дорожных знаков на автомобильныхдорогахобщего пользования местного значения муниципального образования ""Ремонтненский район""";АДМИНИСТРАЦИЯ РЕМОНТНЕНСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ;20.08.2020;1 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300010120000039;АДМИНИСТРАЦИЯ РЕМОНТНЕНСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;Тугушев марат рамисович -.;1 - Победитель;760 000,00;Ткачев егор юрьевич -.;2 - Второй номер;765 000,00;;;;;;
№ 0158200000520000210;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158200000520000210;Определение поставщика завершено;Капитальный ремонт автомобильнойдорогиобщего пользования регионального значения с.Куйбышево - сл.Алексеево-Тузловка - сл.Родионово-Несветайская на участке км 81+000 - км 87+675 в Родионово-Несветайском районе;МИНИСТЕРСТВО ТРАНСПОРТАРОСТОВСКОЙОБЛАСТИ;18.08.2020;112 055 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158200000520000210;МИНИСТЕРСТВО ТРАНСПОРТА РОСТОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОСТОВСКОЕ ДСУ""";1 - Победитель;108 693 350,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРСУ-ДОН""";2 - Второй номер;110 374 175,00;;;;;;
№ 0358300284520000105;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000105;Определение поставщика завершено;Выполнениеработ по содержанию автомобильныхдороггородаРостова-на-Дону. Устранениедеформаций и повреждений дорожных покрытий с использованиемструйно-инъекционного метода.;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";19.08.2020;999 933,37 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000105;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ-ЮГ""";;994 933,70;;;;;;
