Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0308200000120000077;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0308200000120000077;Определение поставщика завершено;Ремонт водопропускнойтрубы на автомобильнойдорогеАлексеевский – Средний Кадам – Пектубаево км 16+752;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИМАРИЙЭЛ ""МАРИЙСКАВТОДОР""";10.09.2020;3 981 526,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0308200000120000077;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""МАРИЙСКАВТОДОР""";;;;;;;;;;;;
№ 0308200000120000075;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0308200000120000075;Определение поставщика завершено;Ремонт водопропускной трубы на автомобильнойдорогеКартуково – Еласы - Пайгусово км 9+414;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИМАРИЙЭЛ ""МАРИЙСКАВТОДОР""";10.09.2020;3 064 855,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0308200000120000075;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""МАРИЙСКАВТОДОР""";;;;;;;;;;;;
№ 0108300001520000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0108300001520000003;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиул. Центральная с. Табашино Оршанского района РеспубликиМарийЭл;МАРКОВСКАЯ СЕЛЬСКАЯ АДМИНИСТРАЦИЯ ОРШАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИМАРИЙЭЛ;02.09.2020;644 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300001520000003;МАРКОВСКАЯ СЕЛЬСКАЯ АДМИНИСТРАЦИЯ ОРШАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ МАРИЙ ЭЛ;;В течение десяти минут после начала проведения электронного аукциона ни один из его участников не подал предложение о цене контракта (ч.20 ст.68 44-ФЗ). По результатам рассмотрения вторых частей заявок принято решение о соответствии требованиям, установленным документацией об электронном аукционе, двух и более вторых частей заявок.;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНЗИТ-М""";1 - Победитель;644 000,00;;;;;;
№ 0108200002020000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0108200002020000030;Определение поставщика завершено;Строительство автомобильныхдорогдля освоения земельных участков, выделенных для индивидуального жилищного строительства для многодетных семей в д. Апшакбеляк, г. Йошкар-Ола (1 очередь строительства);МИНИСТЕРСТВО СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА РЕСПУБЛИКИМАРИЙЭЛ;07.09.2020;84 600 930,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108200002020000030;МИНИСТЕРСТВО СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА РЕСПУБЛИКИ МАРИЙ ЭЛ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАРИЙ ЭЛ ДОРСТРОЙ""";;84 600 930,00;;;;;;
№ 0308300000720000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0308300000720000011;Определение поставщика завершено;Осуществление целевых мероприятий в отношении автомобильныхдорогобщего пользования местного значения  (Ремонт тротуара по ул. Юбилейная в пгт Новый Торьял);НОВОТОРЪЯЛЬСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ НОВОТОРЪЯЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИМАРИЙЭЛ;03.09.2020;276 600,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0308300000720000011;НОВОТОРЪЯЛЬСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ НОВОТОРЪЯЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ МАРИЙ ЭЛ;;;;;;;;;;;;
№ 0308200000120000071;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0308200000120000071;Определение поставщика завершено;Ремонт автомобильнойдорогиЕлеево – Мари-Турек – Лопово на участке км 5+000 – км 15+500;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИМАРИЙЭЛ ""МАРИЙСКАВТОДОР""";27.08.2020;203 754 205,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0308200000120000071;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""МАРИЙСКАВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАРИЙ ЭЛ ДОРСТРОЙ""";;203 754 205,00;;;;;;
№ 0108200000820000044;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0108200000820000044;Определение поставщика завершено;Выполнение работ по разборке автомобильнойдороги«Подъезд к санаторию «Лесной» (сужение проезжей части до 4,5 м);МИНИСТЕРСТВО ГОСУДАРСТВЕННОГО ИМУЩЕСТВА РЕСПУБЛИКИМАРИЙЭЛ;04.09.2020;237 945,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108200000820000044;МИНИСТЕРСТВО ГОСУДАРСТВЕННОГО ИМУЩЕСТВА РЕСПУБЛИКИ МАРИЙ ЭЛ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""МОСТРЕМСТРОЙ""";;237 945,00;;;;;;
№ 32009487039;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009487039;Закупка завершена;Ремонт асфальтобетонного покрытиядорог;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИМАРИЙЭЛ ""ПЕРИНАТАЛЬНЫЙ ЦЕНТР""";11.09.2020;198 000,00 ₽;;;;;;;;;;;;;;
№ 0108300005620000018;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0108300005620000018;Определение поставщика завершено;Разработка проектной и рабочей документации по объекту «Строительство автомобильнойдорогиЧекеево – АксаевоГорномарийскогорайона»;АДМИНИСТРАЦИЯГОРНОМАРИЙСКОГОМУНИЦИПАЛЬНОГО РАЙОНА;11.08.2020;2 472 877,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300005620000018;АДМИНИСТРАЦИЯ ГОРНОМАРИЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ""";;2 472 800,00;;;;;;
№ 0308200000120000068;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0308200000120000068;Определение поставщика завершено;РемонтавтомобильнойдорогиОдобеляк – Куженер - Параньга на участке км 9+072 - км 11+000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИМАРИЙЭЛ ""МАРИЙСКАВТОДОР""";21.08.2020;34 925 437,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0308200000120000068;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""МАРИЙСКАВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАРИЙ ЭЛ ДОРСТРОЙ""";;34 925 437,00;;;;;;
№ 0308200000120000069;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0308200000120000069;Определение поставщика завершено;Ремонт автомобильнойдорогиПомары - Коркатово на участке км 3+000 - км 13+850;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИМАРИЙЭЛ ""МАРИЙСКАВТОДОР""";21.08.2020;127 200 095,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0308200000120000069;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""МАРИЙСКАВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАРИЙ ЭЛ ДОРСТРОЙ""";;127 200 095,00;;;;;;
№ 0308300000720000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0308300000720000010;Определение поставщика завершено;Осуществление целевых мероприятий в отношении автомобильныхдорогобщего пользования местного значения  (Ремонт автомобильныхдорогобщего пользования местного значения по ул. Кооперативная, Коммунистическая, Колхозная, Полевая, Фестивальная, Молодежная, Ветеранов, Культуры, Больничная в пгт. Новый Торъял);НОВОТОРЪЯЛЬСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ НОВОТОРЪЯЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИМАРИЙЭЛ;26.08.2020;2 322 001,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0308300000720000010;НОВОТОРЪЯЛЬСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ НОВОТОРЪЯЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ МАРИЙ ЭЛ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАРИЙ ЭЛ ДОРСТРОЙ""";;2 322 001,00;;;;;;
№ 0108300006620000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0108300006620000013;Определение поставщика завершено;Выполнение работ по  оценке технического состояния автомобильныхдорогобщего пользования местного значения в пгт. Куженер РеспубликиМарийЭл.;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО  ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ  КУЖЕНЕР""";20.08.2020;225 109,77 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300006620000013;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ КУЖЕНЕР""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕЛЕНЫЙ МЕГАПОЛИС""";;223 984,22;;;;;;
№ 32009454228;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009454228;Закупка завершена;"оказание услуг по устройству уличного освещения на объекте ""Строительство автомобильнойдорогиДружино-Малые Нослы-Исмаил Мари-Турекского районра РеспубликиМарийЭл""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАРИЙЭЛ ДОРСТРОЙ""";01.09.2020;371 242,01 ₽;;;;;;;;;;;;;;
№ 0108300011520000093;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0108300011520000093;Определение поставщика завершено;выполнение работ по ремонту дорожного покрытия по ул. Пушкина в пгт. Медведево;АДМИНИСТРАЦИЯ МЕДВЕДЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИМАРИЙЭЛ;21.08.2020;834 193,32 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300011520000093;МЕДВЕДЕВСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ МЕДВЕДЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ МАРИЙ ЭЛ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕДВЕДЕВСКОЕ ЖИЛИЩНО-ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ""";;830 022,35;;;;;;
№ 0108300011520000094;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0108300011520000094;Определение поставщика завершено;выполнение работ по ремонту дорожного покрытия по ул. Кооперативная в пгт. Медведево;АДМИНИСТРАЦИЯ МЕДВЕДЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИМАРИЙЭЛ;21.08.2020;476 082,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300011520000094;МЕДВЕДЕВСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ МЕДВЕДЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ МАРИЙ ЭЛ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕДВЕДЕВСКОЕ ЖИЛИЩНО-ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ""";;473 701,59;;;;;;
№ 0108300011520000095;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0108300011520000095;Определение поставщика завершено;выполнение работ по ремонту дорожного покрытия по ул. Коммунистическая от д. 8 - д. 12 в пгт. Медведево;АДМИНИСТРАЦИЯ МЕДВЕДЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИМАРИЙЭЛ;21.08.2020;634 422,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300011520000095;МЕДВЕДЕВСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ МЕДВЕДЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ МАРИЙ ЭЛ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕДВЕДЕВСКОЕ ЖИЛИЩНО-ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ""";;631 249,89;;;;;;
№ 0311100007220000117;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311100007220000117;Определение поставщика завершено;Содержание автомобильнойдорогиобщего пользования федерального значения Р-177 «Поветлужье» Нижний Новгород – Йошкар-Ола (на участке автомобильнойдорогиКопорулиха – Подгорное – граница Нижегородской области км 0+000 - км 8+806, на участке автомобильнойдорогиОзерки – Марьино – Юрино км 0+000 - км 47+746, на участке автомобильнойдорогиЙошкар-Ола – Козьмодемьянск км 19+130 - км 111+398, на участке объезднойавтодорогиг.Йошкар - Олы км 0+000 - км 18+400) в РеспубликеМарийЭл;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.08.2020;132 266 608,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311100007220000117;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАРИЙСКАВТОДОР""";;131 605 274,96;;;;;;
№ 0308200000120000067;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0308200000120000067;Определение поставщика отменено;Ремонт автомобильнойдорогиМорки - Уньжинский на участке км 12+000 - км 17+000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИМАРИЙЭЛ ""МАРИЙСКАВТОДОР""";21.08.2020;77 982 933,00 ₽;;;;;;;;;;;;;;
№ 0108300013520000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0108300013520000011;Определение поставщика завершено;"Разработка проектной и рабочей документации на строительство объекта «АвтомобильнаядорогаПодъезд к д.Тимино Сернурского района""";АДМИНИСТРАЦИЯ СЕРНУРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИМАРИЙЭЛ;10.08.2020;2 614 786,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300013520000011;АДМИНИСТРАЦИЯ СЕРНУРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ МАРИЙ ЭЛ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-СМЕТНОЕ БЮРО ПО ПРОЕКТИРОВАНИЮ ОБЪЕКТОВ ДОРОЖНОГО ХОЗЯЙСТВА""";1 - Победитель;2 091 828,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПК ""ВОЛГАДОРПРОЕКТ""";2 - Второй номер;2 104 902,73;;;;;;
№ 0308200000120000066;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0308200000120000066;Определение поставщика завершено;Ремонт автомобильнойдорогиКрасный Мост – Килемары – Шаранга на участках км 32+680 - км 38+080 и км 38+080 - км 56+860;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИМАРИЙЭЛ ""МАРИЙСКАВТОДОР""";04.08.2020;355 503 790,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0308200000120000066;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""МАРИЙСКАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР""";1 - Победитель;350 171 233,15;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГАДОРЛАЙН""";2 - Второй номер;351 948 752,10;;;;;;
№ 0308300014020000256;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0308300014020000256;Определение поставщика завершено;"Ремонт асфальтового покрытия территории ГБУ РМЭ ""Йошкар-Олинская городская больница""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИМАРИЙЭЛ ""ЙОШКАР-ОЛИНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА""";13.08.2020;188 838,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0308300014020000256;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""ЙОШКАР-ОЛИНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ОРИОН""";;188 838,00;;;;;;
№ 0108300009520000017;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0108300009520000017;Определение поставщика завершено;Разработка проектной и рабочей документации на строительство объекта «АвтомобильнаядорогаБольшой Карлыган – Шихалеево Мари-Турекского района»;АДМИНИСТРАЦИЯ МАРИ-ТУРЕКСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИМАРИЙЭЛ;28.07.2020;2 870 256,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300009520000017;АДМИНИСТРАЦИЯ МАРИ-ТУРЕКСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ МАРИЙ ЭЛ;;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-СМЕТНОЕ БЮРО ПО ПРОЕКТИРОВАНИЮ ОБЪЕКТОВ ДОРОЖНОГО ХОЗЯЙСТВА""";;2 870 256,00;;;;;;
№ 0108300004420000013;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0108300004420000013;Определение поставщика завершено;"Выполнение  работ по разработке проектной и рабочей документации на строительство объекта ""АвтомобильнаядорогаПодъезд к д. Васюткино Волжского района РеспубликиМарийЭл""";АДМИНИСТРАЦИЯ ВОЛЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;23.07.2020;2 625 954,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300004420000013;АДМИНИСТРАЦИЯ ВОЛЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ""";;2 625 000,00;;;;;;
№ 0108300000820000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0108300000820000010;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования ул. Молодежная в пгт. Оршанка Оршанского района РеспубликиМарийЭл;ОРШАНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ ОРШАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИМАРИЙЭЛ;03.08.2020;553 471,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300000820000010;ОРШАНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ ОРШАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ МАРИЙ ЭЛ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛТБИ""";;550 703,64;;;;;;
№ 0108300000820000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0108300000820000011;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования ул. Пограничная в пгт. Оршанка (1 и 2 этап);ОРШАНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ ОРШАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИМАРИЙЭЛ;04.08.2020;2 114 587,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0108300000820000011;ОРШАНСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ ОРШАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ МАРИЙ ЭЛ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНЗИТ-М""";1 - Победитель;1 739 427,06;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЭН""";2 - Второй номер;1 750 000,00;;;;;;
