Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0813500000120010472;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010472;Определение поставщика завершено;№ зз-29009-2020 Выполнение работ по содержанию автомобильныхдорогместного значения и искусственных сооружений на них, по которым проходят маршруты школьных автобусов в Игринском районеУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";24.07.2020;1 255 875,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010472;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ИГРИНСКИЙ РАЙОН""";;;;;;;;;;;;
№ 0813500000120010315;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010315;Определение поставщика завершено;зз-29062 - 2020 Монтаж уличного освещения в д. Калашур Киясовского районаУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";22.07.2020;414 994,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010315;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЛУТОХИНСКОЕ""";Санникова З. М.;1 - Победитель;273 896,04;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР СЕРВИСНОГО ОБСЛУЖИВАНИЯ""";2 - Второй номер;275 971,01;;;;;;
№ 0813500000120010290;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010290;Определение поставщика завершено;№ зз-28816-2020 Ремонт дорожной одежды по ул. Полевая с. Халды Селтинского районаУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";22.07.2020;674 600,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010290;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКИЙ РАЙОН""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Баюшев О. С.;;671 227,40;;;;;;
№ 0813500000120010200;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010200;Определение поставщика завершено;№ зз-26108-2020 Установка освещения на автомобильнойдорогеМ.Пурга- Н.Кичево км 4+900 - км 8+570 (н.П.Яган) в Малопургинском районе;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";20.07.2020;9 466 860,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010200;"КАЗЁННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИ ДОРОГАМИ УДМУРТСКОЙ РЕСПУБЛИКИ""";Черепанов Д. А.;1 - Победитель;6 152 665,70;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М-СТРОЙ ГРУПП""";2 - Второй номер;6 200 000,00;;;;;;
№ 0813500000120010336;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010336;Определение поставщика завершено;№ зз-28601-2020 Выполнение работ по благоустройству территории Территориального фонда обязательного медицинского страхованияУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";22.07.2020;304 260,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010336;ТЕРРИТОРИАЛЬНЫЙ ФОНД ОБЯЗАТЕЛЬНОГО МЕДИЦИНСКОГО СТРАХОВАНИЯ УДМУРТСКОЙ РЕСПУБЛИКИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПСТРОЙ""";;302 738,70;;;;;;
№ 0813500000120010192;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010192;Определение поставщика завершено;"№ зз-28718-2020 Выполнение работ по планово-предупредительному ремонту путепровода через железнодорожный путь (Горьковской железнойдороги, направления Ижевск-Воткинск), км 1+635 автомобильнойдороги""Объездная г.Воткинск в Воткинском районеУдмуртскойРеспублики";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";20.07.2020;10 802 577,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010192;"КАЗЁННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИ ДОРОГАМИ УДМУРТСКОЙ РЕСПУБЛИКИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦПРОМСТРОЙ""";;10 802 577,00;;;;;;
№ 0813500000120010370;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010370;Определение поставщика завершено;зз-29218 - 2020 Выполнение работ по ремонту автомобильнойдорогиместного значения до д. Инга Вавожского районаУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";23.07.2020;1 512 709,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010370;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВАВОЖСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРСПЕКТИВА ПЛЮС""";;1 512 709,00;;;;;;
№ 0813500000120010178;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010178;Определение поставщика завершено;№ зз-28164-2020 Выполнение работ по разработке проекта установки освещения на пересечении автомобильныхдорогЗавьялово-Каменное и Завьялово-Гольяны в Завьяловском районеУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";20.07.2020;900 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010178;"КАЗЁННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИ ДОРОГАМИ УДМУРТСКОЙ РЕСПУБЛИКИ""";Черепанов Д. А.;1 - Победитель;495 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОЕКТНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ИНЖИНИРИНГ""";2 - Второй номер;499 500,00;;;;;;
№ 0813500000120010270;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010270;Определение поставщика завершено;зз-28996 - 2020 Выполнение работ по обустройству спортивного стадиона около СОШ № 5 по ул. Пионерская п. Игра Игринского районаУдмуртскойРеспублики в 2020 году;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";21.07.2020;1 409 919,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010270;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ИГРИНСКОЕ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОРЛЕМИХ""";;1 402 870,00;;;;;;
№ 32009311725;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009311725;Закупка завершена;"№375 Выполнение работ по разработке рабочей документации по объекту: ""Капитальный ремонт автомобильнойдорогиМ-7 «Волга» Москва – Владимир – Нижний Новгород – Казань – Уфа, подъезд к городам Ижевск и Пермь на участке км 272+000 – км 283+000,УдмуртскаяРеспублика"" для нужд АО ""Удмуртавтодор""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УДМУРТСКОЕАВТОДОРОЖНОЕ ПРЕДПРИЯТИЕ""";10.07.2020;8 530 614,00 ₽;;;;;;;;;;;;;;
№ 0813500000120010201;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010201;Определение поставщика завершено;№ зз-28188-2020 Выполнение работ по ремонтудорогиул. М.А. Барышниковой д.Пычанки Завьяловского районаУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";20.07.2020;2 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010201;"УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И МУНИЦИПАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЗАВЬЯЛОВСКИЙ РАЙОН""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНТ""";1 - Победитель;1 590 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ-18""";2 - Второй номер;1 600 000,00;;;;;;
№ 0315100000320000108;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0315100000320000108;Определение поставщика завершено;Выполнение работ по объекту: «Ремонт водопропускных труб на км 50+405, км 61+117, км 62+737, км 66+639, км 72+229, км 73+577, км 107+323, км 116+091, км 116+943, км 118+720, км 120+670, км 121+960, км 124+840, км 130+463, км 130+842, км 131+099, км 136+430, км 140+213, км 161+885 автомобильнойдорогиМ-7 «Волга» Москва – Владимир – Нижний Новгород – Казань – Уфа, подъезд к городам Ижевск и Пермь,УдмуртскаяРеспублика»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";07.07.2020;319 070 830,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0315100000320000108;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНМОСТОСТРОЙ""";1 - Победитель;317 475 475,86;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАДОР""";2 - Второй номер;317 475 475,86;;;;;;
№ 0813500000120010254;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010254;Определение поставщика завершено;№ зз-28582-2020 Выполнение работ по ремонту автомобильныхдорогпо улице Аллейная и улице Свободы в поселке Кизнер Кизнерского районаУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";21.07.2020;1 430 396,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010254;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КИЗНЕРСКИЙ РАЙОН""";;;;;;;;;;;;
№ 0813500000120009133;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0813500000120009133;Определение поставщика завершено;№ зз-25152-2020 Выполнение работ по разработке проектной документации на ремонт моста через реку Юнда, на автомобтльнойдорогеИгра-Глазов км 43+326 в Балезинском райнеУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";26.06.2020;2 360 833,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120009133;"КАЗЁННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИ ДОРОГАМИ УДМУРТСКОЙ РЕСПУБЛИКИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРМОСТПРОЕКТ""";1 - Победитель;2 360 833,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Ф-АРТ ГРУПП""";2 - Второй номер;1 650 000,00;;;;;;
№ 0813500000120010080;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010080;Определение поставщика завершено;№ зз-27662-2020 Выполнение работ по разработке проекта установки освещения на пересечении автомобильныхдорогСарапул-Каракулино км 55+580 - км 56+750 в черте н.п. Каракулино в Каракулинском  районеУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";16.07.2020;1 170 866,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010080;"КАЗЁННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИ ДОРОГАМИ УДМУРТСКОЙ РЕСПУБЛИКИ""";Черепанов Д. А.;1 - Победитель;776 582,68;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОЕКТНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ИНЖИНИРИНГ""";2 - Второй номер;776 582,68;;;;;;
№ 0813500000120009129;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0813500000120009129;Определение поставщика завершено;№ зз-24745-2020 Выполнение работ по разработке проектной документации на капитальный ремонт моста через реку Лудзилка км 16+404 автомобильнойдорогиУва-Селты км 0+000 - км 23+615 в Увинском районеУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";26.06.2020;948 333,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120009129;"КАЗЁННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИ ДОРОГАМИ УДМУРТСКОЙ РЕСПУБЛИКИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРМОСТПРОЕКТ""";1 - Победитель;948 333,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОЕКТНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ПСГ-ПРОЕКТ""";2 - Второй номер;860 000,00;;;;;;
№ 0813500000120010046;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010046;Определение поставщика завершено;№ зз-27235-2020 Выполнение работ по организации противопаводковых мероприятий на реке Кильмезь км 3+800 на автомобильнойдороге(Игра-Селты-Сюмси-граница Кировской области) -Копки-Уть-Сюмси км 0+000 -км 38+800 в Селтинском районеУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";16.07.2020;4 151 698,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010046;"КАЗЁННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИ ДОРОГАМИ УДМУРТСКОЙ РЕСПУБЛИКИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЗМАХ""";1 - Победитель;3 981 241,51;Донских Н. А.;2 - Второй номер;4 002 000,00;;;;;;
№ 0813500000120010115;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120010115;Определение поставщика завершено;№ зз-26194-2020 Установка светофорных объектов на пересечении автомобильнойдорогиИжевск-Аэропорт км 11+508 и автомобильнойдорогиИжевск-Аэропорт- Завьялово  км 0+011 в Завьяловском районе;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";17.07.2020;2 666 773,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120010115;"КАЗЁННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИ ДОРОГАМИ УДМУРТСКОЙ РЕСПУБЛИКИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕЛЕС""";1 - Победитель;2 613 437,52;Черепанов Д. А.;2 - Второй номер;2 613 437,52;;;;;;
№ 0813500000120009957;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120009957;Определение поставщика завершено;зз-27331 - 2020 Выполнение работ по удалению борщевика Сосновского в полосе отводаавтодорогрегионального или межмуниципального значенияУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";15.07.2020;5 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120009957;"КАЗЁННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИ ДОРОГАМИ УДМУРТСКОЙ РЕСПУБЛИКИ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНТАРЕС""";;4 975 000,00;;;;;;
№ 0813500000120009974;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120009974;Определение поставщика завершено;№ зз-28713-2020 Выполнение работ по установке тросового ограждения по оси проезжей части на автомобильнойдорогеИжевск-Воткинск на км 18+900 - км 19+500 и км 37+320 - 37+850;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";15.07.2020;3 424 136,51 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120009974;"КАЗЁННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИ ДОРОГАМИ УДМУРТСКОЙ РЕСПУБЛИКИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОЧИНВЕСТ УСТАНОВКА""";1 - Победитель;3 407 015,83;Черепанов Д. А.;2 - Второй номер;3 407 015,83;;;;;;
№ 0813500000120009940;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120009940;Определение поставщика завершено;№ зз-25856-2020 Выполнение  работ по ремонтудорогиместного значения в д. Сеп по ул. Школьная Игринского районаУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";14.07.2020;725 140,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120009940;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕПСКОЕ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОРЛЕМИХ""";;721 514,30;;;;;;
№ 0813500000120009869;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120009869;Определение поставщика завершено;№ зз-26588-2020 Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения и искусственных сооружений на них, по которым проходят маршруты школьных автобусов в Сарапульском районеУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";14.07.2020;2 373 022,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120009869;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""САРАПУЛЬСКИЙ РАЙОН""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНОЕ ПРЕДПРИЯТИЕ ""ИЖЕВСКОЕ""";;2 361 157,69;;;;;;
№ 0156200009920000495;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156200009920000495;Определение поставщика завершено;Выполнение работ по установке и замене барьерного ограждения на автомобильнойдорогерегионального значения Черновское - границаУдмуртии, в Большесосновском районе Пермского края;МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ПЕРМСКОГО КРАЯ;03.07.2020;16 960 357,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0156200009920000495;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ И ТРАНСПОРТА"" ПЕРМСКОГО КРАЯ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАНЕФТЬ""";1 - Победитель;11 367 180,31;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСБАРЬЕР""";2 - Второй номер;11 451 982,10;;;;;;
