Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0137200001220004451;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004451;Определение поставщика завершено;Выполнение работ по содержанию искусственных дорожных сооружений на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Сухиничском районе Калужской области на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;29.09.2020;17 308 606,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004451;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОВМЕСТНОЕ ПРЕДПРИЯТИЕ ""РЕМСТРОЙДОРСЕРВИС""";1 - Победитель;17 135 519,94;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАЛ СЕРВИС""";2 - Второй номер;17 222 062,97;;;;;;
№ 0137200001220004453;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004453;Определение поставщика завершено;Выполнение работ по содержанию искусственных дорожных сооружений на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Спас-Деменском районе Калужской области на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;29.09.2020;6 090 516,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004453;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОВМЕСТНОЕ ПРЕДПРИЯТИЕ ""РЕМСТРОЙДОРСЕРВИС""";;6 090 516,00;;;;;;
№ 0137200001220004407;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004407;Определение поставщика завершено;Выполнение работ по содержанию искусственных дорожных сооружений на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Мещовском районе Калужской области на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;25.09.2020;15 609 119,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004407;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАЛ СЕРВИС""";2 - Второй номер;15 531 073,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОВМЕСТНОЕ ПРЕДПРИЯТИЕ ""РЕМСТРОЙДОРСЕРВИС""";1 - Победитель;15 453 027,80;;;;;;
№ 32009541327;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009541327;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 3010/ЗКТЭ-ДЖВ/20 на право заключения договора оказания услуг по расчету категорий взрывопожарной и пожарной опасности помещений вокзальных комплексов (Белорусский, Рижский, Казанский, Курский, Киевский, Савеловский, Павелецкий, Ярославский,Калуга-1, Курск, Орел, Брянск-Орловский, Смоленск, Тула, Рязань-1, Царицыно);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.09.2020;1 732 117,09 ₽;;;;;;;;;;;;;;
№ 0348100006020000050;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0348100006020000050;Определение поставщика завершено;"Оказаниеуслуг по содержанию автомобильнойдорогиР-132 ""Золотое кольцо""Ярославль - Кострома - Иваново - Владимир - Гусь-Хрустальный - Рязань -Михайлов - Тула -Калуга- Вязьма - Ржев - Тверь - Углич - Ярославль км 304+312- км 411+353, Владимирская областьОказание услуг по содержанию искусственных сооружений  на автомобильнойдорогеР-132 ""Золотоекольцо"" Ярославль - Кострома - Иваново - Владимир - Гусь-Хрустальный -Рязань - Михайлов - Тула -Калуга- Вязьма - Ржев - Тверь - Углич - Ярославлькм 304+312 - км 411+353, Владимирская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.09.2020;75 406 846,62 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100006020000050;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЛАДИМИРСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""";;75 406 846,62;;;;;;
№ 0336100012520000113;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000113;Определение поставщика завершено;"...  искусственных дорожных сооружений на автомобильныхдорогах: АвтомобильнаядорогаР-132 «Золотое кольцо» Ярославль ...  – Владимир – Гусь-Хрустальный – Рязань – Михайлов – Тула –Калуга– Вязьма – Ржев – Тверь – Углич – Ярославль ... +450 – км 96+850; АвтомобильнаядорогаР-132 «Золотое кольцо» Ярославль – Кострома ...  – Владимир – Гусь-Хрустальный – Рязань – Михайлов – Тула –Калуга– Вязьма – Ржев – Тверь – Углич – Ярославль ... +286 – км 27+735; АвтомобильнаядорогаР-132 «Золотое кольцо» Ярославль – Кострома ...  – Владимир – Гусь-Хрустальный – Рязань – Михайлов – Тула –Калуга– Вязьма – Ржев – Тверь – Углич – Ярославль ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";24.09.2020;14 010 771,63 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000113;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙ""";;14 010 771,63;;;;;;
№ 32009559090;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009559090;Закупка завершена;Оказание услуг по согласованию проектной документации на пересечение проектируемым водопроводом железнодорожных путей на 168 км ПК 1 + 75 метров перегонаКалугаI – Перспективная Московской железнойдорогипо объекту: «Сети водоснабжения для отдельно стоящей котельной для теплоснабжения потребителей существующей котельной ФГУП «НТЦ Базис» ФСБ России, расположенный по адресу: Калужская область, г.Калуга, ул. Грабцевское шоссе, р-н д. 35»;"ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАОБЛВОДОКАНАЛ""";07.10.2020;207 818,99 ₽;;;;;;;;;;;;;;
№ 32009558908;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009558908;Закупка завершена;Оказание услуг по выдаче Технических условий на разработку проектной документации на пересечение водоводом железнодорожных путей в районе станции Азарово Московской железнойдорогипо объекту: «Аварийно-восстановительные работы водовода Ду 300 мм под железнодорожным полотном по ул. Азаровская г.Калуга»;"ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАОБЛВОДОКАНАЛ""";07.10.2020;130 496,96 ₽;;;;;;;;;;;;;;
№ 0336100012520000111;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000111;Определение поставщика завершено;"Оказание услуг по содержанию автомобильнойдорогиР-132 «Золотое кольцо» Ярославль – Кострома –  ...  – Тула –Калуга– Вязьма – Ржев – Тверь – Углич – Ярославль, включая: - автомобильнуюдорогуТверь ... , протяженностью 28,993 км; автомобильнуюдорогуКалязин – Кашин – Горицы - Кушалино ... , протяженностью 129,988 км; автомобильнуюдорогуСтарое направление по г. ... , протяженностью 2,636 км; автомобильнуюдорогуСергиев Посад – Калязин – Рыбинск – Череповец ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.09.2020;110 244 905,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000111;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРЭКС""";1 - Победитель;98 117 965,34;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯРАВТОДОР""";2 - Второй номер;98 669 189,87;;;;;;
№ 0137200001220004333;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004333;Определение поставщика завершено;Выполнение работ по благоустройству территории в д.Лихуны  по ул.Молодежная в г.Калуга(устройство пешеходных дорожек);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;21.09.2020;5 438 422,42 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004333;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ГОРОДА КАЛУГИ""";;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""";;4 622 658,94;;;;;;
№ 0137200001220004361;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004361;Определение поставщика завершено;Выполнение работ по содержанию искусственных дорожных сооружений на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Куйбышевском районе Калужской области на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;22.09.2020;17 198 051,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004361;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОВМЕСТНОЕ ПРЕДПРИЯТИЕ ""РЕМСТРОЙДОРСЕРВИС""";;17 198 051,00;;;;;;
№ 0137200001220004437;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004437;Определение поставщика завершено;Выполнение работ по реконструкции автомобильнойдорогиКозельск-Ульяново-Дудоровский-Хвастовичи на участке с км  10+980 по км 13+365, с.Волконское в Козельском районе (устройство тротуаров);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;28.09.2020;16 048 184,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004437;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок не подано ни одной заявки (ч. 16 ст. 66 44-ФЗ);;;;;;;;;;
№ 0336100012520000112;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000112;Определение поставщика завершено;"...  искусственных дорожных сооружений на автомобильныхдорогах: АвтомобильнаядорогаР-132 «Золотое кольцо» Ярославль ...  – Владимир – Гусь-Хрустальный – Рязань – Михайлов – Тула –Калуга– Вязьма – Ржев – Тверь – Углич – Ярославль ... +400 – км 36+412; АвтомобильнаядорогаР-132 «Золотое кольцо» Ярославль – Кострома ...  – Владимир – Гусь-Хрустальный – Рязань – Михайлов – Тула –Калуга– Вязьма – Ржев – Тверь – Углич – Ярославль ... +000 – км 129+600; АвтомобильнаядорогаР-132 «Золотое кольцо» Ярославль – Кострома ...  – Владимир – Гусь-Хрустальный – Рязань – Михайлов – Тула –Калуга– Вязьма – Ржев – Тверь – Углич – Ярославль ... +250 – км 139+521; АвтомобильнаядорогаР-132 «Золотое кольцо» Ярославль – Кострома ...  – Владимир – Гусь-Хрустальный – Рязань – Михайлов – Тула –Калуга– Вязьма – Ржев – Тверь – Углич – Ярославль ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.09.2020;51 311 162,88 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000112;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙ""";;51 311 162,88;;;;;;
№ 0137200001220004283;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004283;Определение поставщика завершено;Выполнение работ по содержанию искусственных дорожных сооружений на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Думиничском районе Калужской области на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;18.09.2020;23 581 128,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004283;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХВАСТОВИЧСКАЯ ПМК-9""";1 - Победитель;23 345 316,72;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОВМЕСТНОЕ ПРЕДПРИЯТИЕ ""РЕМСТРОЙДОРСЕРВИС""";2 - Второй номер;23 463 222,36;;;;;;
№ 0137200001220004217;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004217;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Малоярославецкого района Калужской области;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;14.09.2020;307 675 099,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004217;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО""";2 - Второй номер;247 678 454,69;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;232 294 699,74;;;;;;
№ 0336100012520000110;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000110;Определение поставщика завершено;"Оказание услуг по содержанию автомобильнойдорогиР-132 «Золотое кольцо» Ярославль – Кострома – Иваново – Владимир – Гусь-Хрустальный – Рязань – Михайлов – Тула –Калуга– Вязьма – Ржев – Тверь – Углич – Ярославль, включая: - автомобильнуюдорогуТверь – Ржев, км 8+450 – км 96+850, протяженностью 85,384 км; автомобильнуюдорогуЗубцов – Крупцово – «Тверь – Ржев», км 3+286 – км 27+735, протяженностью 24,339 км; автомобильнуюдорогуСмоленск – Вязьма – Зубцов, км 261+252 – км 286+100, протяженностью 25,037 км";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.09.2020;96 844 517,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000110;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙ""";;96 360 294,41;;;;;;
№ 0137200001220004376;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004376;Определение поставщика завершено;Выполнение работ по благоустройству территории в районе д.170 по ул.Московская, г.Калуги(устройство пешеходных дорожек);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;23.09.2020;644 092,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004376;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ГОРОДА КАЛУГИ""";;По окончании срока подачи заявок не подано ни одной заявки (ч. 16 ст. 66 44-ФЗ);;;;;;;;;;
№ 0137200001220004285;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004285;Определение поставщика завершено;Выполнение работ по содержанию искусственных дорожных сооружений на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в городском округе «ГородКалуга» Калужской области на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;18.09.2020;12 677 062,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004285;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОВМЕСТНОЕ ПРЕДПРИЯТИЕ ""РЕМСТРОЙДОРСЕРВИС""";1 - Победитель;12 423 520,76;Василенко Е. А.;2 - Второй номер;12 486 906,07;;;;;;
№ 0137200001220004191;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004191;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Ульяновского района Калужской области;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;10.09.2020;332 713 894,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004191;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЬЯНОВСКИЙ ДОРОЖНИК""";2 - Второй номер;307 760 351,95;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;306 096 782,48;;;;;;
№ 0137200001220004279;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004279;Определение поставщика завершено;Выполнение работ по содержанию искусственных дорожных сооружений на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Износковском районе Калужской области на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;17.09.2020;4 617 726,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004279;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАЛ СЕРВИС""";1 - Победитель;3 458 676,77;Василенко Е. А.;2 - Второй номер;3 481 765,40;;;;;;
№ 0137200001220004303;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004303;Определение поставщика завершено;Выполнение работ по содержанию искусственных дорожных сооружений на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Жиздринском районе Калужской области на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;18.09.2020;2 260 789,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004303;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОВМЕСТНОЕ ПРЕДПРИЯТИЕ ""РЕМСТРОЙДОРСЕРВИС""";1 - Победитель;2 238 181,10;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХВАСТОВИЧСКАЯ ПМК-9""";2 - Второй номер;2 249 485,05;;;;;;
№ 0137200001220004120;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004120;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Мосальского района Калужской области;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;07.09.2020;307 402 708,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004120;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСАЛЬСКИЙ ДОРОЖНИК""";1 - Победитель;259 755 288,26;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";2 - Второй номер;261 292 301,80;;;;;;
