Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 32009694636;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009694636;Закупка завершена;Поставка бумаги для офисной техники для нуждСамарскогоотряда (Ульяновское направление) филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";18.11.2020;297 180,00 ₽;;;;;;;;;;;;;;
№ 32009694011;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009694011;Закупка завершена;Поставка типографской продукции для нуждСамарскогоотряда (Ульяновское направление) филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";18.11.2020;114 540,16 ₽;;;;;;;;;;;;;;
№ 32009694906;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009694906;Закупка завершена;Поставка хозяйственных товаров и бытовой химии для нуждСамарскогоотряда (Ульяновское направление) филиала ФГП ВО ЖДТ России  на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";18.11.2020;144 841,95 ₽;;;;;;;;;;;;;;
№ 0355100004520000118;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355100004520000118;Определение поставщика завершено;"Выполнение работ по содержанию действующей сети автомобильнойдорогиобщего пользования федерального значения. Обследование и оценка технического состояния автомобильнойдорогиМ-5 ""Урал"" Москва – Рязань – Пенза –Самара–Уфа – Челябинск на участках км 837, км 865.";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";13.11.2020;1 900 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355100004520000118;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФРАСТРУКТУРА""";;1 900 000,00;;;;;;
№ 32009610351;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009610351;Закупка завершена;Оказание услуг по ремонту топливной аппаратуры дизельных двигателей;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕСАМАРСКОЙОБЛАСТИ "" АГЕНТСТВО ПО СОДЕРЖАНИЮ АВТОМОБИЛЬНЫХДОРОГОБЩЕГО ПОЛЬЗОВАНИЯСАМАРСКОЙОБЛАСТИ""";23.10.2020;5 000 000,00 ₽;;;;;;;;;;;;;;
№ 32009618221;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009618221;Закупка завершена;Оказание услуг по проведению предрейсового/послерейсового медицинского осмотра для  нуждСамарскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";27.10.2020;375 300,00 ₽;;;;;;;;;;;;;;
№ 0355100004520000117;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355100004520000117;Определение поставщика завершено;"Ремонт автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань - Пенза-Самара- Уфа - Челябинск на участке км 547+800 - км 555+900, Пензенская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";11.11.2020;170 199 680,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355100004520000117;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №1""";;170 199 680,00;;;;;;
№ 0301100012720000123;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0301100012720000123;Определение поставщика завершено;Установка пунктов учета интенсивностидорожного движения на автомобильныхдорогахобщего пользования федеральногозначения Р-240 Уфа – Оренбург на участке км 16+900 – км 280+941, М-5 «Урал»Москва – Рязань – Пенза –Самара– Уфа – Челябинск на участке км 1194+500 – км1548+651, М-7 «Волга» Москва – Владимир – Нижний Новгород – Казань – Уфа научастке км 1169+910 –км 1331+953, Республика Башкортостан.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;28.10.2020;12 659 154,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0301100012720000123;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТРЕГИОН""";;12 559 154,00;;;;;;
№ 0851200000620006116;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0851200000620006116;Определение поставщика завершено;РЕМОНТ АВТОМОБИЛЬНОЙДОРОГИПО УЛ.САМАРСКАЯВ С. ТОМИЛОВО МОШКОВСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ КОНТРАКТНОЙ СИСТЕМЫ""";06.11.2020;1 190 433,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0851200000620006116;АДМИНИСТРАЦИЯ КАЙЛИНСКОГО СЕЛЬСОВЕТА МОШКОВСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКОМПЛЕКС""";;1 184 481,43;;;;;;
№ 32009617782;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009617782;Закупка завершена;Оказание услуг по предрейсовым медицинским осмотрам работников (водителей) для нужд филиала ФГП ВО ЖДТ России на Куйбышевской железнойдорогев г.Самара;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";27.10.2020;73 500,00 ₽;;;;;;;;;;;;;;
№ 0842200002120000267;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002120000267;Определение поставщика завершено;Поставка офисной бумаги  для нужд министерства;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";05.11.2020;199 845,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0842200002120000267;МИНИСТЕРСТВО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ САМАРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСКАНЦ""";1 - Победитель;170 867,93;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОФИС-СЕРВИС""";2 - Второй номер;170 867,93;;;;;;
№ 0159300034820000060;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0159300034820000060;Определение поставщика завершено;Подготовка инженерных изысканий для разработки проекта планировки и проекта межевания территории объекта: «Строительство автомобильнойдорогиот а/д Рыбное (от А/Д «Москва-Самара»)-Пальные-Пионерский-Большое Жоково-граница района: подъезд с. Желчино Рыбновского района Рязанской области;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - РЫБНОВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН РЯЗАНСКОЙ ОБЛАСТИ;09.11.2020;1 173 333,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0159300034820000060;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - РЫБНОВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН РЯЗАНСКОЙ ОБЛАСТИ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНСТИТУТ ПО ПРОЕКТИРОВАНИЮ ОБЪЕКТОВ ИНЖЕНЕРНОГО И СОЦИАЛЬНОГО ОБУСТРОЙСТВА СЕЛЬСКИХ И ГОРОДСКИХ ТЕРРИТОРИЙ ""ИНЖСОЦПРОЕКТ""";1 - Победитель;606 533,32;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРРАФОРМ""";2 - Второй номер;612 399,99;;;;;;
№ 32009668442;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009668442;Закупка завершена;Оказание охранных услуг;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕСАМАРСКОЙОБЛАСТИ "" АГЕНТСТВО ПО СОДЕРЖАНИЮ АВТОМОБИЛЬНЫХДОРОГОБЩЕГО ПОЛЬЗОВАНИЯСАМАРСКОЙОБЛАСТИ""";11.11.2020;29 665 927,98 ₽;;;;;;;;;;;;;;
№ 32009673288;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009673288;Закупка завершена;Поставка мыла жидкого для нуждСамарскогоотряда филиала  ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";12.11.2020;59 633,54 ₽;;;;;;;;;;;;;;
№ 0142300040020000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300040020000026;Определение поставщика завершено;Благоустройство дворовых территорий многоквартирных домов по ул.Комсомольская  с.Алексеевка  сельского поселения Алексеевка муниципального района АлексеевскийСамарскойобласти.;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА АЛЕКСЕЕВСКИЙСАМАРСКОЙОБЛАСТИ;02.11.2020;3 812 335,96 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0142300040020000026;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА АЛЕКСЕЕВСКИЙ САМАРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕФЕЙ""";2 - Второй номер;2 574 450,12;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НЕФТЕГОРСКАГРОПРОММЕХМОНТАЖ""";1 - Победитель;2 555 388,44;;;;;;
№ 0142300045520000130;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300045520000130;Определение поставщика завершено;"Капитальный ремонт наружного освещения площади в поселке Восточный село Красный Яр и селе Белозерки сельского поселения Красный Яр муниципального района КрасноярскийСамарскойобласти в рамках реализации мероприятий, предусмотренных государственной программой Российской Федерации ""Комплексное развитие сельских территорий""";АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА КРАСНОЯРСКИЙСАМАРСКОЙОБЛАСТИ;10.11.2020;4 135 506,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0142300045520000130;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ-УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА КРАСНОЯРСКИЙ САМАРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГО-СТРОЙ""";1 - Победитель;3 341 706,69;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «НОВОСВЕТСТРОЙ»;2 - Второй номер;3 341 706,69;;;;;;
№ 32009690547;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009690547;Закупка завершена;Выполнение работ по установке надземных пешеходных переходов из модульных конструкций на автомобильнойдорогеобщего пользования федерального значения М-5 «Урал» Москва – Рязань – Пенза –Самара– Уфа – Челябинск (подъезд к пункту пропуска «Орск») км 10+600 – км 293+410;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ОРЕНБУРГСКОЙ ОБЛАСТИ ""ОРЕНБУРГРЕМДОРСТРОЙ""";18.11.2020;75 565 715,00 ₽;;;;;;;;;;;;;;
№ 0842200002120000260;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002120000260;Определение поставщика завершено;Выполнение работ по реконструкции автомобильнойдорогиТольятти - Ягодное на участке км 18+330 - км 26+130 в муниципальном районе СтавропольскийСамарскойобласти. IIIб этап.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";23.10.2020;515 158 690,31 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0842200002120000260;МИНИСТЕРСТВО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ САМАРСКОЙ ОБЛАСТИ;Согласование не проводилось;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";- отказ от заключения контракта или уклонение участника от заключения контракта;;;;;;
№ 0142300036920000152;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300036920000152;Определение поставщика завершено;Выполнение работ по замене транспортных светофоров в п.г.т. Безенчук муниципального района БезенчукскийСамарскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА БЕЗЕНЧУКСКИЙСАМАРСКОЙОБЛАСТИ;05.11.2020;354 754,06 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0142300036920000152;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ БЕЗЕНЧУК МУНИЦИПАЛЬНОГО РАЙОНА БЕЗЕНЧУКСКИЙ САМАРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УНИВЕРСАЛЬНОЕ ПРЕДПРИЯТИЕ ""САМАРАДОРТРАНССИГНАЛ""";1 - Победитель;149 531,23;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОМАГИСТРАЛЬ""";2 - Второй номер;151 305,00;;;;;;
№ 0842200002120000266;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002120000266;Определение поставщика завершено;"Капитальный ремонт автомобильнойдорогиобщего пользования регионального значения вСамарскойобласти ""Самара– Большая Черниговка""– Большая Глушица – Пестравка на участке км 7+000 – км 23+000, расположенной в муниципальном районе Большеглушицкий";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";03.11.2020;330 612 370,32 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0842200002120000266;МИНИСТЕРСТВО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ САМАРСКОЙ ОБЛАСТИ;Согласование получено;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМОНД""";;;;;;;
№ 0842200002120000265;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002120000265;Определение поставщика завершено;"Капитальный ремонт автомобильнойдорогиобщего пользования регионального значения вСамарскойобласти ""Самара– Большая Черниговка""– Большая Глушица – Пестравка на участке км 0+000 – км 7+000, расположенной в муниципальном районе Большеглушицкий";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";03.11.2020;227 526 316,94 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0842200002120000265;МИНИСТЕРСТВО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ САМАРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМОНД""";;227 526 316,94;;;;;;
№ 32009583103;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009583103;Закупка завершена;Открытый конкурс с предварительной квалификацией в электронной форме для заключения договора на выполнение работ по устранению наледи надорогахи ремонту асфальтобетонного покрытия и благоустройство газонов после ликвидации повреждений на водопроводных и канализационных сетях для нужд ООО «Самарскиекоммунальные системы» в 2021 г.  (СКС-1902);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМАРСКИЕКОММУНАЛЬНЫЕ СИСТЕМЫ""";15.10.2020;;;;;;;;;;;;;;;
№ 0369100028420000056;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0369100028420000056;Определение поставщика завершено;"Подготовка документации по планировке территории и обоснования инвестиций в целях создания объектов капитального строительства федеральной собственности на автомобильнойдорогеМ-5 ""Урал"" Москва - Рязань - Пенза -Самара-Уфа - Челябинск на участке км 1609+000 - км 1651+000, км 1688+000 - км 1707+000, км 1747+000 - км 1782+000, Челябинская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ЮЖНЫЙ УРАЛ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";13.10.2020;75 892 200,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0369100028420000056;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""ЮЖНЫЙ УРАЛ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ДОРПРОЕКТ""";1 - Победитель;67 544 100,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРПЛАНПРОЕКТ""";2 - Второй номер;57 000 000,00;;;;;;
№ 0142300035920000053;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300035920000053;Определение поставщика завершено;Грейдированиедорогна территории городского поселения НефтегорскСамарскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА НЕФТЕГОРСКИЙ;28.10.2020;212 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0142300035920000053;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""БЛАГОУСТРОЙСТВО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" КВИГА""";1 - Победитель;99 875,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""АНТ""";2 - Второй номер;100 937,50;;;;;;
№ 0142300002720000062;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300002720000062;Определение поставщика завершено;Поставка сжиженного углеводородного газа;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ОКТЯБРЬСКСАМАРСКОЙОБЛАСТИ;03.11.2020;243 992,10 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0142300002720000062;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ОКТЯБРЬСК САМАРСКОЙ ОБЛАСТИ ""СЛУЖБА БЛАГОУСТРОЙСТВА, ОЗЕЛЕНЕНИЯ, СОДЕРЖАНИЯ ДОРОГ И ТРАНСПОРТНОГО ОБСЛУЖИВАНИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРМИНАЛ ГАЗ""";;243 992,10;;;;;;
№ 0142300027120000142;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300027120000142;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогв зимний период по ул. Северная в с. Русская Борковка, ул. Строителей с. Тимофеевка  и остановок общественного транспорта в зимний период по ул. Строителей с. Тимофеевка муниципального района СтавропольскийСамарскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА СТАВРОПОЛЬСКИЙСАМАРСКОЙОБЛАСТИ;28.10.2020;833 839,36 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0142300027120000142;АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ТИМОФЕЕВКА МУНИЦИПАЛЬНОГО РАЙОНА СТАВРОПОЛЬСКИЙ САМАРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОВРЕМЕННЫЕ ТЕХНОЛОГИИ СТРОИТЕЛЬСТВА""";1 - Победитель;825 500,96;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИС-СЕРВИС""";2 - Второй номер;829 670,16;;;;;;
