Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0349300058220000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0349300058220000012;Определение поставщика завершено;Благоустройство участкадороги- подъездного пути к городской поликлиники пгт Мурмаши, Кольского района,Мурманскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОРОДСКОГО ХОЗЯЙСТВА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЕ ПОСЕЛЕНИЕ МУРМАШИ""";02.07.2020;1 823 693,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0349300058220000012;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЕ ПОСЕЛЕНИЕ МУРМАШИ КОЛЬСКОГО РАЙОНА МУРМАНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС-КОМПАНИЯ""";1 - Победитель;1 586 612,78;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРНЫЕ СТРОИТЕЛЬНЫЕ СИСТЕМЫ""";2 - Второй номер;1 595 731,25;;;;;;
№ 32009283999;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009283999;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 3139/ОАЭ-ОКТ/20 на право заключения договора оказания услуг по комплексной уборке помещений и территорий и дезинфекции контактных поверхностей на объектах;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.06.2020;;;;;;;;;;;;;;;
№ 32009283100;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009283100;Закупка завершена;Работы по изготовлению и замене балансиров с роликами на буксировочной канатнойдорогеБКД-800;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕМУРМАНСКОЙОБЛАСТИ ""МОНЧЕГОРСКАЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ПО ГОРНОЛЫЖНОМУ СПОРТУ""";30.06.2020;1 458 952,80 ₽;;;;;;;;;;;;;;
№ 0149200002320004538;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320004538;Определение поставщика завершено;Выполнение работ по восстановлению профиля гравийныхдорог, проходящих по гребням плотин;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;30.06.2020;47 317 801,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320004538;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПО УПРАВЛЕНИЮ АВТОМОБИЛЬНЫМИ ДОРОГАМИ МУРМАНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАНДАЛАКШСКАЯ ПЕРЕРАБАТЫВАЮЩАЯ КОМПАНИЯ""";1 - Победитель;37 854 241,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАРИУМ""";2 - Второй номер;38 090 830,21;;;;;;
№ 32009282451;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009282451;Закупка завершена;Открытый конкурс в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства № 4118/ОКЭ-АО «РЖДстрой»/2020/Д на право заключения договора для выполнения комплекса строительно-монтажных работ на объекте «Мурманск- Петрозаводск, строительство  вторых железнодорожных путей общего пользования. Реконструкция станции Беломорск  Октябрьской железнойдороги».;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЖДСТРОЙ""";30.06.2020;147 131 208,00 ₽;;;;;;;;;;;;;;
№ 0149200002320004531;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320004531;Определение поставщика завершено;Выполнение работ по ремонту участковдорогв г. Полярные ЗориМурманскойобласти;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;30.06.2020;2 592 917,68 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320004531;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОРОДСКИМ ХОЗЯЙСТВОМ""";;;;;;;;;;;;
№ 0372100009920000066;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0372100009920000066;Определение поставщика завершено;Лот № 69: Осуществление строительного контроля, оказание услуг по техническим испытаниям и анализам, в том числе услуг по техническому инспектированию, услуг по технической проверке и анализу при выполнении работ по устройству искусственного электроосвещения на автомобильнойдорогеР-21 «Кола» Санкт-Петербург – Петрозаводск –Мурманск– Печенга – граница с Королевством Норвегия на участке км 66+436 – км 80+126, Ленинградская область (1 этап);"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.06.2020;2 204 677,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000066;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОЛЭНД""";;2 200 000,00;;;;;;
№ 0149200002320004502;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320004502;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорог;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;29.06.2020;94 510 899,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320004502;"МУРМАНСКОЕ МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРСТРОЙ""";1 - Победитель;39 625 265,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАРИУМ""";2 - Второй номер;40 097 820,00;;;;;;
№ 32009277828;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009277828;Закупка завершена;Право заключения договора на выполнение работ по ремонту участка ливневой канализации подъезднойавтодороги(инв. № 070002701) ФГУП «Атомфлот», расположенной по  адресу: г.Мурманск-17 (ОКПД2 –    43.22.11.150 Работы по монтажу канализационных систем);ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ АТОМНОГО ФЛОТА;29.06.2020;1 042 854,00 ₽;;;;;;;;;;;;;;
№ 0149200002320004487;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320004487;Определение поставщика завершено;Ремонт площадки для временного содержания крупногабаритного мусора в п.Верхнетуломский;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;26.06.2020;682 327,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320004487;УПРАВЛЕНИЕ ДЕЛАМИ АДМИНИСТРАЦИИ ГОРОДСКОГО ПОСЕЛЕНИЯ ВЕРХНЕТУЛОМСКИЙ КОЛЬСКОГО РАЙОНА МУРМАНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС-КОМПАНИЯ""";1 - Победитель;675 503,72;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""БСМ-ГРУПП""";2 - Второй номер;678 915,36;;;;;;
№ 0849300000720000031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0849300000720000031;Определение поставщика завершено;Выполнение работ по организации кругового движения на пересечении улиц Партизан Заполярья и Строителей и ремонту проезда от ул. Строителей к гимназии №1 в г. Полярные ЗориМурманскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОРОДСКИМ ХОЗЯЙСТВОМ""";26.06.2020;4 706 666,56 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0849300000720000031;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОРОДСКИМ ХОЗЯЙСТВОМ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Советкина И. А.;;4 706 666,56;;;;;;
№ 32009273291;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009273291;Закупка завершена;Запрос котировок с ограниченным участием в электронной форме № 348/ЗКТОЭ-АО «РЖДстрой»/2020 на право заключения договоров, на выполнение комплекса строительно-монтажных работ по пожарной безопасности на объектах ОАО «РЖД».;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЖДСТРОЙ""";26.06.2020;;;;;;;;;;;;;;;
№ 0149200002320004452;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320004452;Определение поставщика завершено;Выполнение работ по текущему ремонту асфальтобетонного покрытия территории зданий ГОБУЗ МОКМЦ;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;25.06.2020;1 236 292,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320004452;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МУРМАНСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ МНОГОПРОФИЛЬНЫЙ ЦЕНТР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Самедов чингиз эйнулла оглы -.;;1 236 292,80;;;;;;
№ 0306100000420000058;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000058;Определение поставщика завершено;"Проведениеработ в целях государственной регистрацииправ на объекты недвижимости дорожногохозяйства федеральной собственности.АвтомобильнаядорогаА-119 Вологда -Медвежьегорск - автомобильнаядорогаР-21 ""Кола""; АвтомобильнаядорогаА-215 Лодейное Поле - Вытегра - Прокшино- Плесецк - Брин-Наволок, подъезд к г.Петрозаводску";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.06.2020;6 529 223,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000058;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛГЕОКОМ""";1 - Победитель;4 000 000,00;Конерва Антон Викторович-;2 - Второй номер;2 475 000,00;;;;;;
№ 32009260045;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009260045;Закупка завершена;Поставка товара: шпалы деревянные пропитанные I типа для железнодорожныхдорогширокой колеи;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ОЛЕНЕГОРСКИЕ ТЕПЛОВЫЕ СЕТИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ОЛЕНЕГОРСК С ПОДВЕДОМСТВЕННОЙ ТЕРРИТОРИЕЙМУРМАНСКОЙОБЛАСТИ";22.06.2020;550 000,80 ₽;;;;;;;;;;;;;;
№ 0149200002320004325;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320004325;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорог;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;18.06.2020;33 667 342,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320004325;"МУРМАНСКОЕ МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАРИУМ""";1 - Победитель;17 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРСТРОЙ""";2 - Второй номер;17 831 663,29;;;;;;
№ 0149200002320004324;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320004324;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорог;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;18.06.2020;29 814 199,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320004324;"МУРМАНСКОЕ МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРСТРОЙ""";1 - Победитель;15 850 929,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАРИУМ""";2 - Второй номер;16 000 000,00;;;;;;
№ 0306100000420000057;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000057;Определение поставщика завершено;"Выполнениеработ по очистке от взрывоопасныхпредметов (ВОП) территории строительнойплощадки объекта: «Капитальный ремонтавтомобильнойдорогиР-21 ""Кола""Санкт-Петербург - Петрозаводск -Мурманск- Печенга - граница с КоролевствомНорвегия на участке км 292 - км 312, РеспубликаКарелия»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.06.2020;3 116 508,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000057;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ГУМАНИТАРНОГО РАЗМИНИРОВАНИЯ И СПЕЦИАЛЬНЫХ РАБОТ""";1 - Победитель;208 007,90;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРО-ЗАПАДНЫЙ ЦЕНТР РАЗМИНИРОВАНИЯ И СПЕЦИАЛЬНЫХ РАБОТ""";2 - Второй номер;223 590,44;;;;;;
№ 0306100000420000056;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000056;Определение поставщика завершено;"Капитальный ремонт автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург - Петрозаводск -Мурманск- Печенга - граница с Королевством Норвегия на участке км 292 - км 312, Республика Карелия (проведение строительного контроля при осуществлении капитального ремонта и обследование объекта после капитального ремонта)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.06.2020;15 683 333,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000056;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТ""";1 - Победитель;14 899 170,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСТРОЙИНЖИНИРИНГ""";2 - Второй номер;9 723 666,66;;;;;;
№ 0306100000420000055;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000055;Определение поставщика отменено;"Подготовка документации по планировке территории объекта ""АвтомобильнаядорогаА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г. Петрозаводску на участке км 132 - км 147, Республика Карелия""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.06.2020;10 677 700,00 ₽;;;;;;;;;;;;;;
№ 0149200002320004273;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320004273;Определение поставщика завершено;Выполнение работ по устройству недостающего наружного электроосвещения на автоподъезде к поселку городского типа Ревда, км 4+309-км 7+142;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;17.06.2020;10 617 751,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320004273;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПО УПРАВЛЕНИЮ АВТОМОБИЛЬНЫМИ ДОРОГАМИ МУРМАНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГО-АРСЕНАЛ""";1 - Победитель;10 458 484,72;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОТЕХНОЛОГИИ""";2 - Второй номер;10 510 000,00;;;;;;
№ 0149200002320004272;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002320004272;Определение поставщика завершено;Выполнение работ по устройству недостающего наружного электроосвещения автомобильныхдорогахобщего пользования регионального значенияМурманскойобласти;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕМУРМАНСКОЙОБЛАСТИ;17.06.2020;13 456 023,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149200002320004272;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПО УПРАВЛЕНИЮ АВТОМОБИЛЬНЫМИ ДОРОГАМИ МУРМАНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГО-АРСЕНАЛ""";1 - Победитель;12 242 719,88;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОТЕХНОЛОГИИ""";2 - Второй номер;12 310 000,00;;;;;;
№ 0306100000420000054;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000054;Определение поставщика завершено;"Капитальный ремонт автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург - Петрозаводск -Мурманск- Печенга - граница с Королевством Норвегия на участке км 292 - км 312, Республика Карелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ -МУРМАНСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.06.2020;991 859 004,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000054;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВАД""";;991 859 004,00;;;;;;
№ 0372100009920000060;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372100009920000060;Определение поставщика завершено;Лот № 65: Устройство искусственного электроосвещения на автомобильнойдорогеР-21 «Кола» Санкт-Петербург – Петрозаводск –Мурманск– Печенга – граница с Королевством Норвегия на участке км 66+436 – км 80+126, Ленинградская область (1 этап), с выполнением работ по разработке рабочей документации;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.06.2020;106 023 126,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000060;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕРМЕС""";1 - Победитель;103 902 663,48;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРЕДПРИЯТИЕ ""ПИК""";2 - Второй номер;105 493 010,37;;;;;;
№ 0849300000720000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0849300000720000030;Определение поставщика завершено;Выполнение работ по организации кругового движения на пересечении улиц Партизан Заполярья и Строителей и ремонту проезда от ул. Строителей к гимназии №1 в г. Полярные ЗориМурманскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОРОДСКИМ ХОЗЯЙСТВОМ""";11.06.2020;4 773 585,17 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0849300000720000030;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОРОДСКИМ ХОЗЯЙСТВОМ""";;;;;;;;;;;;
№ 0149300005020000041;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149300005020000041;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогместного значения муниципального образования ЗАТО г. Островной на июнь-декабрь 2020 года;АДМИНИСТРАЦИЯ ЗАКРЫТОГО АДМИНИСТРАТИВНО-ТЕРРИТОРИАЛЬНОГО ОБРАЗОВАНИЯ  ГОРОД ОСТРОВНОЙМУРМАНСКОЙОБЛАСТИ;11.06.2020;7 721 886,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0149300005020000041;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА ЗАКРЫТОГО АДМИНИСТРАТИВНО-ТЕРРИТОРИАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ОСТРОВНОЙ МУРМАНСКОЙ ОБЛАСТИ""";;;;;;;;;;;;
